#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
33340237047227,65778,-0.184153199,-0.206041858,-1.41151202,-0.00103147095,-0.855127096,0.00967878662,-0.518327057
33340255703946,65797,-0.184154749,-0.206049696,-1.41149902,-0.00102615403,-0.855128884,0.00967549719,-0.518324256
33340270190717,65811,-0.184153482,-0.206043735,-1.41148484,-0.00102169486,-0.855127335,0.00967237074,-0.518326819
33340286839259,65827,-0.184152335,-0.206038862,-1.41146779,-0.00102153467,-0.855126619,0.00967166666,-0.518328011
33340303513425,65844,-0.184162304,-0.206049263,-1.41144609,-0.00102378312,-0.855126679,0.00967615377,-0.518327832
33340320186811,65861,-0.184172019,-0.206058994,-1.41142929,-0.00103148085,-0.855129242,0.00967096724,-0.51832372
33340336839415,65877,-0.184180886,-0.206064641,-1.41141367,-0.0010253404,-0.855126321,0.00967083685,-0.518328547
33340353519207,65893,-0.184196532,-0.206059039,-1.41143203,-0.00101514068,-0.85512656,0.0096724797,-0.51832819
33340370174311,65911,-0.184211671,-0.206055999,-1.41143584,-0.0010101113,-0.855122745,0.00966838375,-0.518334568
33340386847019,65927,-0.184211522,-0.206052184,-1.41140962,-0.00101509516,-0.855121851,0.00966497231,-0.518335998
33340403511238,65943,-0.184207737,-0.206045613,-1.41138387,-0.00101726898,-0.855120301,0.00966519769,-0.518338501
33340420220821,65960,-0.184213877,-0.206044704,-1.41136861,-0.0010112793,-0.855114162,0.00967243779,-0.518348575
33340436888165,65977,-0.184225321,-0.206041977,-1.41137803,-0.00100757834,-0.855111659,0.00967312511,-0.518352628
33340453512436,65993,-0.184234425,-0.206044912,-1.41136801,-0.00100971083,-0.85510999,0.00967580918,-0.518355429
33340470209727,66009,-0.184221298,-0.206050321,-1.41137183,-0.00101266964,-0.855107605,0.00968641322,-0.518359125
33340486843061,66026,-0.184207261,-0.206052914,-1.41137564,-0.00100710662,-0.855105519,0.00968521368,-0.518362582
33340503509779,66043,-0.184211046,-0.206055328,-1.41135764,-0.00100412802,-0.8551085,0.00968596432,-0.518357635
33340520182904,66059,-0.184214056,-0.206056446,-1.41135252,-0.00100642361,-0.85511291,0.00968247,-0.518350482
33340536852592,66076,-0.184218094,-0.206059769,-1.41133654,-0.00101067696,-0.855109215,0.00968508795,-0.518356502
33340553526446,66093,-0.184211463,-0.20606415,-1.41132629,-0.00101250689,-0.855108619,0.00969139393,-0.518357337
33340570194363,66109,-0.184209287,-0.20606783,-1.41131508,-0.00101299305,-0.855110765,0.00969744753,-0.518353701
33340586842488,66125,-0.18420735,-0.206070438,-1.41134572,-0.00102313142,-0.855110288,0.00969616976,-0.518354475
33340603628477,66142,-0.184204742,-0.206069231,-1.41137719,-0.00102515472,-0.855108678,0.0096927546,-0.518357277
33340620180509,66159,-0.18420592,-0.20606944,-1.41136241,-0.0010183386,-0.855108917,0.0097011514,-0.51835674
