#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
168986604829,2478,0.258469731,-0.265875936,-0.4604927,0.0300617404,-0.44511798,0.0238188952,0.894650221
169003277069,2494,0.258472294,-0.2658678,-0.460492909,0.0300572701,-0.445113301,0.0238199458,0.894652724
169019944256,2511,0.258475661,-0.265857756,-0.460493833,0.0300548431,-0.445104867,0.023812497,0.894657135
169036601183,2528,0.258495271,-0.265846401,-0.460505277,0.0300596766,-0.445102572,0.0237990748,0.894658446
169053312485,2544,0.258513868,-0.265833795,-0.460516274,0.0300647952,-0.445098162,0.0237859711,0.89466089
169069947381,2561,0.258500695,-0.265828967,-0.460521072,0.0300659873,-0.445103079,0.0237975921,0.894658089
169086604985,2577,0.25847736,-0.265827656,-0.46052438,0.0300727114,-0.445101082,0.0238111652,0.894658446
169103314256,2593,0.258467138,-0.265825361,-0.460530043,0.0300691687,-0.445099711,0.0238169283,0.894659102
169119934725,2611,0.25847128,-0.26581493,-0.460544348,0.0300713684,-0.445110589,0.0238119308,0.894653738
169136600246,2627,0.258476257,-0.265803665,-0.460552901,0.030070262,-0.445097715,0.0238214768,0.894659936
169153266808,2643,0.25848648,-0.265792072,-0.460560232,0.0300730709,-0.445098579,0.0238095354,0.894659758
169169941131,2660,0.25849852,-0.265777439,-0.460569084,0.0300715193,-0.445094794,0.023808321,0.894661725
169186615714,2677,0.25850153,-0.265767694,-0.46057573,0.0300710574,-0.445107281,0.0238255356,0.894655049
169203266704,2693,0.258508205,-0.265760273,-0.460585922,0.0300577153,-0.445105463,0.0238415953,0.894655943
169219936912,2710,0.258514166,-0.265753329,-0.460591316,0.0300545897,-0.445112497,0.0238304529,0.894652903
169236610194,2726,0.258530229,-0.265742064,-0.460600317,0.0300429389,-0.4451105,0.0238336138,0.894654155
169253265610,2743,0.25854975,-0.265729576,-0.460610628,0.0300421547,-0.445114166,0.0238393433,0.894652247
169270107329,2760,0.258561283,-0.26571998,-0.460607737,0.030041296,-0.445106387,0.023827754,0.894656479
169286665141,2776,0.25857538,-0.265709519,-0.460605294,0.0300351847,-0.445093185,0.0238168258,0.894663513
169303279308,2792,0.258583188,-0.265699863,-0.460603595,0.0300358105,-0.445102721,0.0238192938,0.894658685
169319942850,2809,0.258595586,-0.265695333,-0.460601628,0.0300416015,-0.445103109,0.0238358956,0.89465785
169336603475,2826,0.258608311,-0.265689224,-0.460598439,0.0300412588,-0.445105761,0.0238365903,0.894656479
169354061079,2843,0.258622169,-0.265682667,-0.460597456,0.030053528,-0.445106119,0.0238310546,0.894656062
169370356704,2859,0.258639365,-0.265676349,-0.460599869,0.0300514959,-0.44509685,0.023845138,0.894660413
169386650923,2875,0.25865078,-0.265668184,-0.460601211,0.0300328545,-0.445103258,0.0238493923,0.894657731
169403275714,2892,0.258660793,-0.265662074,-0.460597396,0.0300232805,-0.445088506,0.0238506701,0.894665301
169419939568,2909,0.258670479,-0.265653908,-0.460590661,0.0300139319,-0.445077538,0.0238220356,0.894671857
169437310089,2926,0.25868386,-0.265642285,-0.460583866,0.0300003905,-0.445076883,0.0237992201,0.894673228
169453292693,2941,0.2586945,-0.265634209,-0.460576862,0.0300084725,-0.445079297,0.0237963311,0.894671857
169469935402,2958,0.258700639,-0.265630633,-0.460568428,0.0300323199,-0.445082366,0.023815006,0.894668996
169486611808,2975,0.258706987,-0.265630335,-0.4605667,0.0300353151,-0.445080459,0.0238459427,0.894668996
169503300662,2991,0.258709908,-0.265627444,-0.460563749,0.0300322939,-0.445085794,0.0238608271,0.894666076
169521006704,3009,0.258704096,-0.265622497,-0.460571945,0.0300293434,-0.445101082,0.0238820463,0.894658029
169536601860,3025,0.258700669,-0.265615046,-0.460573822,0.0300136991,-0.445097536,0.0238897689,0.894660115
169553269360,3041,0.258699685,-0.265609741,-0.460563987,0.030015273,-0.445098996,0.0238624923,0.894660056
169570338110,3058,0.258701473,-0.265605628,-0.46055159,0.030034706,-0.445087194,0.0238212459,0.894666374
169586601339,3074,0.258704454,-0.265600204,-0.460543334,0.0300382189,-0.445079058,0.0237948243,0.894671023
169604324152,3092,0.258711994,-0.265597492,-0.460551351,0.0300231986,-0.445073545,0.0237996038,0.894674122
169619932329,3107,0.258713067,-0.265594572,-0.460556686,0.030005943,-0.445078731,0.023816837,0.894671679
169636602433,3124,0.258700132,-0.265589833,-0.460565865,0.0300094783,-0.445104092,0.0238461681,0.894658148
169653288527,3141,0.25868994,-0.265583485,-0.46057272,0.0300158635,-0.445098966,0.0238820426,0.894659519
169670208162,3158,0.258688211,-0.265573949,-0.460576057,0.0300298873,-0.445122778,0.023908522,0.894646525
169686625558,3174,0.258696318,-0.265560269,-0.460583538,0.0300478097,-0.445120543,0.0239236467,0.894646585
169703413943,3190,0.258699775,-0.265546322,-0.460582346,0.0300519466,-0.445129275,0.0238995273,0.89464277
169720036756,3207,0.25870353,-0.265543163,-0.460587829,0.0300458595,-0.445119917,0.0238883421,0.894647956
169736609308,3223,0.258708,-0.265538245,-0.460591942,0.0300304126,-0.445106953,0.0238805991,0.894655108
169753274516,3240,0.258712113,-0.265524834,-0.460594714,0.0300157927,-0.44511658,0.0238732323,0.894650996
169769958891,3256,0.258720249,-0.265510857,-0.460599959,0.030007476,-0.445113122,0.0238830093,0.894652784
169786614725,3273,0.258726895,-0.265502363,-0.460603118,0.0300176907,-0.445107222,0.0238975491,0.894654989
169803277745,3290,0.258734614,-0.265498102,-0.460608423,0.0300298855,-0.445112675,0.0239004996,0.894651771
169820000506,3306,0.258738041,-0.265490621,-0.460611552,0.0300362725,-0.445109814,0.0239100438,0.894652724
169836605245,3322,0.258732736,-0.265481472,-0.460611582,0.0300464779,-0.445119828,0.0239103772,0.89464736
169853814256,3340,0.25872761,-0.265471876,-0.460608602,0.0300582312,-0.445125282,0.023914801,0.894644141
169869950089,3356,0.258730948,-0.265464365,-0.46061337,0.0300484486,-0.4451195,0.0239186529,0.894647241
169886623214,3373,0.258741856,-0.265457273,-0.460625857,0.0300316121,-0.445114374,0.0239029229,0.894650698
169904012120,3390,0.258747935,-0.265450984,-0.460627973,0.0300233401,-0.44510448,0.0238818731,0.894656539
169919940610,3405,0.258751094,-0.265452147,-0.460629404,0.0300166719,-0.445108682,0.0238738842,0.89465493
169936606391,3422,0.258751571,-0.265455842,-0.460628867,0.0300302804,-0.445110232,0.0238816421,0.89465344
169953267850,3438,0.258749247,-0.265459239,-0.460630417,0.0300434306,-0.445109338,0.023892248,0.894653141
169970159829,3455,0.258746505,-0.265469015,-0.460640907,0.0300489087,-0.445111006,0.0238919985,0.894652188
169986605141,3472,0.258745372,-0.265476942,-0.460645407,0.0300535802,-0.445119917,0.0239033028,0.894647241
170003686183,3489,0.258746654,-0.265475541,-0.460654378,0.0300547443,-0.445127159,0.0239273701,0.894643009
170019996235,3505,0.258749306,-0.265475124,-0.460660636,0.0300587285,-0.445130944,0.0239425208,0.894640505
170036604568,3521,0.258743525,-0.265488982,-0.460660845,0.0300663356,-0.445129544,0.0239397176,0.894641042
170053431287,3538,0.258735001,-0.265503019,-0.460662365,0.03006473,-0.445148081,0.023941122,0.894631922
170069933422,3554,0.258734912,-0.265503943,-0.460659474,0.030073259,-0.445159644,0.0239630882,0.894625247
170086691339,3571,0.258736312,-0.265498042,-0.460655868,0.0300857574,-0.445157945,0.0239755828,0.894625366
170103278787,3587,0.258737206,-0.265494972,-0.460653931,0.0301068816,-0.445160151,0.0239848737,0.89462328
170120200454,3605,0.258731693,-0.265491575,-0.460666895,0.0301152077,-0.445171952,0.0240013544,0.894616663
170136675193,3621,0.258727729,-0.265488207,-0.460675985,0.0301104635,-0.44517833,0.0240222979,0.894613028
170154115610,3638,0.258724511,-0.265491068,-0.460680008,0.0300946925,-0.445176274,0.0240339488,0.894614339
170169954256,3654,0.25872457,-0.265496254,-0.460682094,0.0300867744,-0.445164442,0.0240330212,0.894620538
170186610558,3670,0.258725554,-0.265499145,-0.460678369,0.0300913285,-0.445171267,0.0240180343,0.894617379
170203271756,3687,0.25871259,-0.265507549,-0.460682809,0.0301148817,-0.445181578,0.0240192115,0.894611418
170219938995,3704,0.258701593,-0.265518576,-0.460683912,0.0301476605,-0.445189297,0.0240374301,0.894605994
170236602589,3720,0.258695841,-0.26552543,-0.460677922,0.0301686991,-0.445189178,0.0240577403,0.894604802
170253308318,3737,0.258690894,-0.265529007,-0.460671902,0.0301646125,-0.445180774,0.0240819287,0.894608438
170269936756,3753,0.258689165,-0.265518397,-0.460667878,0.0301277973,-0.445183039,0.0240803286,0.894608676
170286606547,3770,0.258685946,-0.265502512,-0.460664362,0.0301047973,-0.445190787,0.0240546782,0.894606233
170304117745,3788,0.258685887,-0.265499085,-0.46065855,0.030112084,-0.445203215,0.0240568053,0.894599736
170319935610,3803,0.258689523,-0.265503466,-0.460656703,0.0301304106,-0.445200622,0.0240859147,0.894599617
170336613839,3819,0.258694172,-0.26550734,-0.460651726,0.0301504489,-0.445205212,0.0240944866,0.894596457
170353270193,3836,0.258702606,-0.265504628,-0.460641116,0.0301571246,-0.445217162,0.0240991954,0.894590199
170371547433,3854,0.258711249,-0.265498072,-0.460632324,0.0301653277,-0.445236117,0.0241356175,0.894579411
170386617954,3870,0.258716673,-0.265495509,-0.460630715,0.0301712044,-0.445249081,0.0241674166,0.89457196
170403266756,3886,0.258726239,-0.265492976,-0.460642517,0.0301719289,-0.445242703,0.0241795909,0.894574761
170419938162,3902,0.258738339,-0.265489668,-0.460645437,0.0301600099,-0.445235938,0.0241608284,0.894579053
170436599516,3919,0.258737653,-0.265490055,-0.460635155,0.0301453006,-0.445236713,0.0241243821,0.894580126
170453278631,3936,0.258730382,-0.265493512,-0.460624635,0.0301520415,-0.445239216,0.0241229814,0.894578695
170469938006,3952,0.258730769,-0.265497327,-0.460618585,0.0301717035,-0.445243299,0.0241409671,0.894575536
170486595922,3969,0.258731902,-0.265506446,-0.460622519,0.0301982202,-0.445250064,0.0241806246,0.894570172
170503286756,3985,0.25873211,-0.26551035,-0.46062395,0.0302006379,-0.445253104,0.0242037401,0.894567966
170519930922,4002,0.25872153,-0.265507787,-0.460629255,0.0301927309,-0.445269227,0.0241984371,0.894560337
170536604412,4019,0.258713067,-0.265509307,-0.460630119,0.030188065,-0.44526726,0.0242061112,0.894561231
170553318214,4035,0.258711606,-0.26550737,-0.460627556,0.0301876757,-0.445274353,0.0242114104,0.894557595
170570209933,4052,0.258709371,-0.265501857,-0.460630774,0.0301919747,-0.445285887,0.0242223106,0.894551396
170586623422,4068,0.258710742,-0.265500188,-0.460631639,0.0301887374,-0.445266098,0.0242121965,0.894561708
170603270037,4085,0.258705109,-0.265504986,-0.460643142,0.0301883053,-0.445280105,0.0241731182,0.894555688
170619938370,4101,0.258699566,-0.26550898,-0.460650712,0.0301859844,-0.445278525,0.0242003016,0.894555926
170636608474,4118,0.258701444,-0.26550895,-0.460665017,0.0301957894,-0.445299894,0.0242575556,0.894543409
170653277641,4135,0.258706033,-0.265509933,-0.460681766,0.0302093998,-0.445305586,0.0242889747,0.894539237
170669942224,4151,0.258701652,-0.265514404,-0.460681021,0.0302104782,-0.445304841,0.0242940374,0.894539416
170686600506,4167,0.258688569,-0.265518576,-0.460674584,0.0302059706,-0.44531396,0.0242882892,0.894535244
170703406339,4185,0.258682936,-0.265521109,-0.460666716,0.030215038,-0.445312679,0.0242791697,0.89453578
170719937745,4201,0.258688807,-0.265522093,-0.460667998,0.0302213263,-0.445316166,0.024272969,0.894533992
170736597328,4217,0.258693457,-0.265524417,-0.4606722,0.0302321911,-0.445320636,0.0242816303,0.894531131
170753276860,4233,0.258688748,-0.26552397,-0.460674554,0.0302307606,-0.445334792,0.0243114978,0.894523323
170769943110,4251,0.258682251,-0.265521824,-0.460675687,0.0302394237,-0.445349693,0.0243333131,0.894515097
170786603318,4267,0.258682042,-0.265525639,-0.460674435,0.0302540213,-0.445348918,0.0243476033,0.894514501
170803269360,4283,0.258683026,-0.265527159,-0.460679114,0.0302449241,-0.445346475,0.0243600495,0.894515753
170819937120,4300,0.258686453,-0.265529841,-0.460685313,0.030231297,-0.445351928,0.0243558306,0.894513667
170836615453,4317,0.258688867,-0.265529424,-0.460696876,0.0302243549,-0.445348024,0.0243095607,0.894517004
170861281495,4341,0.258693933,-0.265530437,-0.460708082,0.0302433334,-0.445336998,0.0242657959,0.894523084
170869933630,4350,0.25869447,-0.265527159,-0.46070987,0.0302508436,-0.445339859,0.0242740884,0.894521177
170886599880,4367,0.258694619,-0.2655209,-0.460714817,0.030251706,-0.445341319,0.0243101381,0.894519448
170903311339,4383,0.258694977,-0.265517712,-0.460718572,0.0302440431,-0.445343405,0.0243200269,0.894518435
170921398995,4401,0.258683652,-0.265521437,-0.460720748,0.0302530248,-0.445350409,0.0243152566,0.894514799
170936601235,4416,0.258673936,-0.265526086,-0.460725784,0.0302593596,-0.445360243,0.0243316945,0.894509137
170953261703,4433,0.258670092,-0.265521228,-0.460728467,0.0302636772,-0.445365667,0.024353385,0.89450568
170971030610,4450,0.258667469,-0.265512824,-0.460727245,0.0302832033,-0.445370287,0.024359582,0.89450264
170986615505,4466,0.258664787,-0.265512258,-0.460732698,0.0302887782,-0.445376933,0.024363691,0.894499004
171003540037,4483,0.258657902,-0.265518486,-0.460747242,0.0302983876,-0.445393294,0.0243913531,0.894489765
171019932120,4499,0.258651793,-0.265522182,-0.460759163,0.030305177,-0.445410192,0.0244355854,0.89447993
171036605766,4515,0.258651108,-0.265516758,-0.460763812,0.0303126723,-0.445427895,0.0244583823,0.894470274
171053275401,4532,0.258653909,-0.265507668,-0.460767716,0.0303197652,-0.445439398,0.0244655814,0.894464076
171069935557,4549,0.25865379,-0.265495569,-0.460772038,0.0303026214,-0.445429116,0.0244629849,0.894469798
171086626912,4565,0.258649081,-0.265480965,-0.460775316,0.0302883685,-0.445420235,0.0244365986,0.89447546
171103643787,4582,0.25864768,-0.265468925,-0.460776567,0.0302789137,-0.445406735,0.0244032349,0.894483447
171119940401,4599,0.258645415,-0.265465349,-0.460773647,0.030275207,-0.445406914,0.0243830774,0.894483984
171136603162,4615,0.258638978,-0.26546371,-0.460773557,0.030288225,-0.445419729,0.0244008508,0.894476712
171153279047,4631,0.25863263,-0.265455395,-0.460776985,0.0303105861,-0.445430517,0.0244502965,0.894469202
171170165870,4648,0.258629799,-0.265442073,-0.460780919,0.0303302165,-0.445445955,0.0244957972,0.894459605
171186608787,4665,0.258629262,-0.265430868,-0.460789293,0.030338021,-0.445450604,0.0245159566,0.894456506
171203269099,4681,0.258632988,-0.265427977,-0.460801601,0.0303193703,-0.445444793,0.0245183278,0.894459903
171219950974,4697,0.258638144,-0.265422046,-0.460812479,0.0303011127,-0.445442021,0.0244866107,0.894462764
171236634255,4715,0.25865674,-0.265406519,-0.460820138,0.0302934144,-0.445425481,0.0244344305,0.894472718
171254275557,4732,0.258673072,-0.265393853,-0.46082741,0.0302834418,-0.445416749,0.024401091,0.894478321
171269932745,4747,0.258676022,-0.265391827,-0.460838258,0.030295562,-0.44543609,0.024409838,0.894468069
171286599932,4763,0.258677423,-0.265397459,-0.460851967,0.0303267054,-0.445445627,0.0244546421,0.894461036
171303282537,4780,0.258676291,-0.265402496,-0.460866719,0.0303522907,-0.445467561,0.0245262794,0.894447267
171340149151,4817,0.258673221,-0.265432924,-0.460878611,0.0303816684,-0.44549337,0.0245782118,0.894432008
171340181964,4817,0.258673221,-0.265432924,-0.460878611,0.0303816684,-0.44549337,0.0245782118,0.894432008
171356962537,4833,0.258673131,-0.265424073,-0.460888982,0.0303625297,-0.445506752,0.02455098,0.894426703
171373612953,4851,0.258673608,-0.265412807,-0.460898876,0.0303514507,-0.445494831,0.024517322,0.894433975
171390537693,4867,0.258680761,-0.265403897,-0.460898459,0.0303512309,-0.445490211,0.0244972929,0.894436836
171407030245,4883,0.258687198,-0.265390933,-0.460893035,0.0303632021,-0.445501208,0.0245124605,0.894430578
171423981130,4901,0.258688122,-0.265384495,-0.460894018,0.0303904787,-0.445511371,0.0245577376,0.894423306
171440270609,4916,0.258678645,-0.265383363,-0.46089226,0.030406503,-0.44553858,0.0245898981,0.894408286
171456948214,4933,0.258668929,-0.265380085,-0.460889399,0.0304081459,-0.445556462,0.0246364102,0.894398034
171473620193,4950,0.258663237,-0.265382022,-0.460897535,0.0303873029,-0.445568115,0.02467102,0.894392014
171490280245,4966,0.258660138,-0.265386641,-0.460904658,0.0303585511,-0.445573032,0.0246434957,0.894391298
171507065036,4983,0.258665204,-0.265383422,-0.46090275,0.0303587727,-0.445560783,0.0245688129,0.894399464
171523605714,5000,0.258660734,-0.265372634,-0.460897207,0.0303868428,-0.445560366,0.024527844,0.894399822
171540276026,5016,0.258654207,-0.265363008,-0.460895658,0.0304056946,-0.445551991,0.0245507993,0.894402742
171556946339,5032,0.258639932,-0.265356421,-0.460896015,0.0304179918,-0.445561558,0.0245770905,0.894396782
171573701911,5050,0.258621216,-0.26534906,-0.460896522,0.0304139368,-0.445571125,0.0246098302,0.894391298
171590272224,5066,0.258615464,-0.265336871,-0.460897982,0.0303974375,-0.445580631,0.0246252995,0.894386709
171606944047,5082,0.258608341,-0.265329212,-0.460894644,0.0304085687,-0.445587337,0.0246342923,0.894382715
171623623474,5099,0.258605659,-0.265323013,-0.460891843,0.0304161869,-0.445587397,0.0246285573,0.894382596
171640277745,5116,0.25860104,-0.265351385,-0.460892528,0.0304175299,-0.445582598,0.0246117059,0.894385397
171657967953,5133,0.258598983,-0.26537472,-0.460894793,0.0304054581,-0.445563376,0.0245899279,0.894395947
171673607172,5148,0.25860402,-0.265369952,-0.460899174,0.0303768199,-0.445545554,0.0245644078,0.894406497
171691139047,5166,0.258607686,-0.265362114,-0.460909516,0.0303453933,-0.445547491,0.0245453715,0.894407153
171706954984,5182,0.258600771,-0.265366316,-0.460917532,0.0303445756,-0.445564449,0.0245688204,0.894398093
171723603266,5198,0.258587778,-0.265388429,-0.460920036,0.0303712264,-0.445568919,0.0246031359,0.89439404
171740274932,5215,0.258576751,-0.265406489,-0.460922211,0.0303993486,-0.445575535,0.0246354863,0.894388914
171756936807,5232,0.258579671,-0.265414149,-0.460927069,0.0303995274,-0.445563704,0.0246531926,0.894394279
171773607172,5248,0.258584976,-0.265418649,-0.460933983,0.0303819068,-0.445563078,0.0246421434,0.894395471
171790275557,5264,0.25858748,-0.265420437,-0.460936934,0.0303590093,-0.445554048,0.0246206149,0.894401371
171806959516,5281,0.258590519,-0.265426427,-0.460943013,0.0303473789,-0.445546389,0.0245946851,0.894406259
171823610193,5298,0.258591652,-0.265426129,-0.460950255,0.0303433798,-0.445549101,0.0245744828,0.894405663
171840269880,5314,0.258589894,-0.265406579,-0.460957259,0.0303551555,-0.445564538,0.0245751366,0.894397557
171856918109,5331,0.258587271,-0.265387267,-0.460964024,0.0303732362,-0.445562482,0.0246103685,0.89439702
171873610505,5348,0.258583605,-0.265390247,-0.460964024,0.0303915609,-0.445566475,0.0246413257,0.894393504
171890296495,5364,0.258581489,-0.265399903,-0.460958213,0.0304037165,-0.445560843,0.0246613696,0.894395351
171906950609,5380,0.258586407,-0.265391767,-0.460954338,0.0303864703,-0.445558906,0.0246406123,0.894397497
171923680974,5398,0.258599669,-0.265366495,-0.460943729,0.0303555131,-0.445552707,0.0245817322,0.894403219
171940269828,5414,0.258609176,-0.265349478,-0.460936457,0.0303494129,-0.445547611,0.0245279111,0.894407451
171956942224,5430,0.258609951,-0.265336215,-0.460933924,0.0303506926,-0.445541054,0.0245349463,0.894410491
171973615818,5446,0.258608639,-0.265324026,-0.460931599,0.0303630177,-0.445538372,0.0245689787,0.894410491
171990279828,5463,0.258607864,-0.265326619,-0.460939556,0.0303808246,-0.445539773,0.02460902,0.894408107
172006947120,5480,0.258607924,-0.265335381,-0.460960478,0.0303753577,-0.445548981,0.0246353503,0.894402981
172023609099,5496,0.258607924,-0.265337586,-0.46097365,0.0303670764,-0.445563167,0.0246705841,0.894395173
172040302692,5513,0.258603483,-0.265344411,-0.460986316,0.0303723477,-0.445572734,0.0246837754,0.894389868
172056946182,5530,0.258604169,-0.265351087,-0.460998267,0.030360939,-0.445558459,0.0246579889,0.894398093
172073655870,5546,0.258610964,-0.265350461,-0.460997373,0.0303507447,-0.445547819,0.024603432,0.894405246
172090285140,5562,0.258611947,-0.26535809,-0.460987121,0.0303208083,-0.445530713,0.0245727282,0.894415617
172106947797,5580,0.258612335,-0.265363067,-0.460984588,0.0302878041,-0.445522457,0.0245575253,0.89442122
172123609411,5596,0.258613825,-0.265357137,-0.460989535,0.0302645434,-0.445510358,0.0245347954,0.89442873
172140278786,5612,0.258612961,-0.265355438,-0.460995317,0.0302538071,-0.445511609,0.0245344397,0.894428432
172156957328,5628,0.258612126,-0.265354842,-0.461000234,0.0302549955,-0.445516586,0.0245523341,0.894425452
172173829307,5646,0.258618385,-0.265346855,-0.460993886,0.0302759763,-0.445516676,0.02455521,0.894424617
172190420036,5662,0.258627325,-0.265340686,-0.460983872,0.0302975252,-0.445509076,0.0245265346,0.894428492
172206938838,5678,0.258633673,-0.265336841,-0.460971743,0.030291222,-0.445486456,0.0244959854,0.89444077
172223619307,5696,0.258643836,-0.265327811,-0.460968107,0.030232938,-0.445470959,0.0244532339,0.894451618
172240285817,5712,0.258655638,-0.265332043,-0.46097818,0.0301793832,-0.445464075,0.024420483,0.894457817
172256952015,5728,0.258664161,-0.265345454,-0.460989296,0.0301580038,-0.445459574,0.0244048666,0.894461155
172273616755,5745,0.258665353,-0.26536119,-0.460994005,0.0301742535,-0.44547233,0.024416076,0.894453943
172290294099,5761,0.258659035,-0.265385717,-0.460990548,0.030208217,-0.445473254,0.0244596917,0.894451141
172306948005,5778,0.258658439,-0.265404522,-0.460985959,0.0302234758,-0.445457816,0.0244832933,0.894457638
172323705765,5795,0.258677661,-0.265413225,-0.460979074,0.0302132405,-0.445457458,0.0244482104,0.894459188
172340282484,5811,0.258696705,-0.265419751,-0.460977197,0.0301801059,-0.44545117,0.0244075116,0.894464493
172356939567,5828,0.258698463,-0.265423357,-0.460986674,0.0301450286,-0.445438832,0.0243702475,0.894472897
172373617380,5845,0.258695245,-0.265427917,-0.460996389,0.0301250611,-0.445425123,0.0243419502,0.894481182
172390275765,5861,0.258697629,-0.265438318,-0.461003721,0.0301284771,-0.445414007,0.0243361089,0.894486725
172406960661,5877,0.258696944,-0.265443265,-0.461011648,0.0301379785,-0.44541648,0.0243510101,0.894484758
172423697484,5894,0.258696914,-0.265448183,-0.461023122,0.0301474165,-0.445415586,0.0243624412,0.89448458
172440276599,5911,0.258707643,-0.265450329,-0.461032003,0.0301617421,-0.445419759,0.0243644565,0.894481957
172456944359,5927,0.258721352,-0.265443474,-0.461039364,0.0301610585,-0.445427209,0.0243650582,0.894478261
172473724307,5944,0.258727074,-0.265445143,-0.461046398,0.0301532708,-0.445435733,0.0243639741,0.894474328
172491359099,5961,0.258725822,-0.265455633,-0.4610506,0.0301424302,-0.445425749,0.0243674256,0.894479573
172506944828,5977,0.258729875,-0.265462101,-0.461057842,0.0301251616,-0.445413649,0.0243652128,0.894486189
172523606182,5993,0.258735001,-0.265465647,-0.461062789,0.0301116202,-0.445401281,0.024358565,0.894492984
172540278109,6010,0.258741677,-0.265466213,-0.461065739,0.030094292,-0.445391744,0.0243328754,0.894499004
172556958213,6027,0.25875333,-0.265456349,-0.461067945,0.0300706383,-0.445386052,0.02430618,0.894503415
172573723734,6043,0.258767068,-0.265440553,-0.461064428,0.0300681498,-0.445365518,0.0242802426,0.894514322
172590276546,6059,0.25877589,-0.265432447,-0.461066157,0.0300587658,-0.445358485,0.0242503658,0.894519031
172606940140,6077,0.25877434,-0.265424252,-0.461068839,0.0300344899,-0.445355833,0.0242498089,0.894521117
172623634255,6093,0.258771449,-0.265418202,-0.461071461,0.0300279744,-0.44536382,0.0242626723,0.894517124
172640272692,6109,0.258779705,-0.265416682,-0.461067677,0.0300301928,-0.445361465,0.0242668949,0.894518018
172656969515,6126,0.258791029,-0.265416205,-0.461059332,0.0300328415,-0.445348948,0.0242609903,0.894524395
172673635921,6142,0.25879693,-0.265415847,-0.461054504,0.0300284941,-0.445339829,0.0242403168,0.894529581
