#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
162999322000,0.054328482,0.014913701,0.010652644,-9.868899243,-0.277727393,0.624886633
163000328000,0.053263218,0.014913701,0.009587380,-9.849745630,-0.272938989,0.624886633
163001334000,0.053263218,0.015978966,0.008522115,-9.816226807,-0.296881006,0.612915625
163002340000,0.053263218,0.017044230,0.009587380,-9.821015210,-0.320823022,0.600944617
163003346000,0.052197953,0.017044230,0.010652644,-9.844957227,-0.311246216,0.603338818
163004352000,0.051132689,0.014913701,0.010652644,-9.854534033,-0.284909998,0.600944617
163005359000,0.051132689,0.014913701,0.010652644,-9.837774622,-0.282515796,0.591367810
163006365000,0.051132689,0.014913701,0.010652644,-9.830592017,-0.294486804,0.610521423
163007371000,0.051132689,0.014913701,0.010652644,-9.830592017,-0.284909998,0.627280835
163008377000,0.052197953,0.015978966,0.011717908,-9.832986218,-0.289698401,0.627280835
163009383000,0.052197953,0.015978966,0.011717908,-9.837774622,-0.296881006,0.617704028
163010389000,0.052197953,0.017044230,0.011717908,-9.825803613,-0.296881006,0.598550415
163011395000,0.051132689,0.018109495,0.011717908,-9.816226807,-0.277727393,0.577002600
163012401000,0.052197953,0.018109495,0.011717908,-9.823409412,-0.258573779,0.579396802
163013407000,0.052197953,0.017044230,0.010652644,-9.828197815,-0.280121594,0.591367810
163014413000,0.051132689,0.015978966,0.011717908,-9.844957227,-0.296881006,0.598550415
163015419000,0.051132689,0.015978966,0.011717908,-9.854534033,-0.294486804,0.603338818
163016426000,0.051132689,0.015978966,0.011717908,-9.832986218,-0.299275208,0.603338818
163017432000,0.052197953,0.014913701,0.011717908,-9.823409412,-0.287304199,0.591367810
163018438000,0.052197953,0.014913701,0.013848437,-9.816226807,-0.277727393,0.593762012
163019444000,0.052197953,0.015978966,0.013848437,-9.818621008,-0.284909998,0.610521423
163020450000,0.052197953,0.015978966,0.013848437,-9.837774622,-0.277727393,0.608127222
163021456000,0.052197953,0.015978966,0.013848437,-9.840168823,-0.275333191,0.605733020
163022462000,0.051132689,0.015978966,0.013848437,-9.837774622,-0.287304199,0.581791003
163023468000,0.050067424,0.013848437,0.014913701,-9.859322437,-0.296881006,0.572214197
163024474000,0.051132689,0.012783172,0.014913701,-9.866505042,-0.313640417,0.579396802
163025480000,0.051132689,0.012783172,0.014913701,-9.844957227,-0.304063611,0.581791003
163026486000,0.050067424,0.012783172,0.013848437,-9.842563025,-0.277727393,0.603338818
163027493000,0.049002160,0.013848437,0.013848437,-9.856928235,-0.292092603,0.579396802
163028499000,0.050067424,0.013848437,0.012783172,-9.868899243,-0.304063611,0.569819995
163029505000,0.051132689,0.012783172,0.012783172,-9.873687646,-0.299275208,0.598550415
163030511000,0.052197953,0.013848437,0.013848437,-9.873687646,-0.287304199,0.605733020
163031517000,0.052197953,0.014913701,0.013848437,-9.883264453,-0.284909998,0.615309827
163032523000,0.053263218,0.014913701,0.012783172,-9.864110840,-0.287304199,0.603338818
163033529000,0.052197953,0.014913701,0.010652644,-9.859322437,-0.292092603,0.605733020
163034535000,0.051132689,0.014913701,0.008522115,-9.876081848,-0.294486804,0.598550415
163035541000,0.051132689,0.012783172,0.008522115,-9.861716638,-0.294486804,0.579396802
163036547000,0.052197953,0.011717908,0.009587380,-9.844957227,-0.294486804,0.605733020
163037553000,0.052197953,0.011717908,0.010652644,-9.835380420,-0.294486804,0.620098230
163038560000,0.053263218,0.012783172,0.009587380,-9.842563025,-0.296881006,0.593762012
163039566000,0.052197953,0.013848437,0.009587380,-9.873687646,-0.287304199,0.584185205
163040572000,0.052197953,0.014913701,0.010652644,-9.880870251,-0.287304199,0.591367810
163041578000,0.052197953,0.013848437,0.010652644,-9.856928235,-0.304063611,0.572214197
163042584000,0.053263218,0.012783172,0.010652644,-9.861716638,-0.294486804,0.560243188
163043590000,0.053263218,0.011717908,0.009587380,-9.871293445,-0.275333191,0.569819995
163044596000,0.052197953,0.012783172,0.009587380,-9.864110840,-0.275333191,0.586579407
163045602000,0.051132689,0.012783172,0.009587380,-9.864110840,-0.253785376,0.584185205
163046608000,0.051132689,0.011717908,0.009587380,-9.842563025,-0.251391174,0.584185205
163047614000,0.052197953,0.011717908,0.009587380,-9.840168823,-0.299275208,0.577002600
163048620000,0.053263218,0.011717908,0.008522115,-9.847351428,-0.299275208,0.572214197
163049627000,0.053263218,0.011717908,0.008522115,-9.835380420,-0.294486804,0.577002600
163050633000,0.054328482,0.011717908,0.007456851,-9.849745630,-0.311246216,0.574608398
163051639000,0.054328482,0.011717908,0.008522115,-9.871293445,-0.316034619,0.591367810
163052645000,0.055393747,0.010652644,0.009587380,-9.859322437,-0.299275208,0.584185205
163053651000,0.054328482,0.010652644,0.009587380,-9.849745630,-0.275333191,0.586579407
163054657000,0.053263218,0.010652644,0.009587380,-9.859322437,-0.292092603,0.600944617
163055663000,0.052197953,0.010652644,0.009587380,-9.847351428,-0.277727393,0.586579407
163056669000,0.053263218,0.010652644,0.008522115,-9.854534033,-0.244208569,0.584185205
163057675000,0.054328482,0.010652644,0.008522115,-9.873687646,-0.263362183,0.603338818
163058681000,0.055393747,0.009587380,0.007456851,-9.856928235,-0.292092603,0.610521423
163059688000,0.055393747,0.009587380,0.008522115,-9.837774622,-0.304063611,0.586579407
163060694000,0.055393747,0.010652644,0.008522115,-9.852139832,-0.311246216,0.581791003
163061700000,0.054328482,0.011717908,0.008522115,-9.868899243,-0.320823022,0.603338818
163062706000,0.054328482,0.011717908,0.008522115,-9.847351428,-0.320823022,0.608127222
163063712000,0.053263218,0.010652644,0.007456851,-9.844957227,-0.296881006,0.600944617
163064718000,0.053263218,0.010652644,0.007456851,-9.849745630,-0.289698401,0.605733020
163065724000,0.053263218,0.009587380,0.007456851,-9.844957227,-0.294486804,0.610521423
163066730000,0.054328482,0.009587380,0.007456851,-9.852139832,-0.289698401,0.588973608
163067736000,0.055393747,0.008522115,0.008522115,-9.847351428,-0.294486804,0.581791003
163068742000,0.055393747,0.007456851,0.008522115,-9.840168823,-0.301669409,0.593762012
163069748000,0.054328482,0.007456851,0.008522115,-9.844957227,-0.280121594,0.612915625
163070755000,0.053263218,0.009587380,0.008522115,-9.837774622,-0.265756384,0.632069238
163071761000,0.053263218,0.010652644,0.009587380,-9.830592017,-0.256179578,0.627280835
163072767000,0.053263218,0.010652644,0.009587380,-9.832986218,-0.248996973,0.610521423
163073773000,0.052197953,0.008522115,0.008522115,-9.821015210,-0.292092603,0.608127222
163074779000,0.051132689,0.008522115,0.007456851,-9.825803613,-0.294486804,0.600944617
163075785000,0.051132689,0.010652644,0.007456851,-9.828197815,-0.265756384,0.598550415
163076791000,0.052197953,0.012783172,0.008522115,-9.832986218,-0.263362183,0.600944617
163077797000,0.053263218,0.010652644,0.008522115,-9.830592017,-0.270544788,0.600944617
163078803000,0.052197953,0.009587380,0.008522115,-9.837774622,-0.294486804,0.615309827
163079809000,0.052197953,0.007456851,0.008522115,-9.847351428,-0.292092603,0.608127222
163080815000,0.052197953,0.007456851,0.008522115,-9.837774622,-0.277727393,0.603338818
163081822000,0.052197953,0.007456851,0.008522115,-9.835380420,-0.280121594,0.591367810
163082828000,0.053263218,0.008522115,0.008522115,-9.830592017,-0.289698401,0.565031592
163083834000,0.053263218,0.009587380,0.008522115,-9.835380420,-0.299275208,0.574608398
163084840000,0.053263218,0.009587380,0.009587380,-9.825803613,-0.280121594,0.588973608
163085846000,0.053263218,0.009587380,0.009587380,-9.821015210,-0.270544788,0.603338818
163086852000,0.054328482,0.009587380,0.009587380,-9.849745630,-0.294486804,0.615309827
163087858000,0.055393747,0.008522115,0.008522115,-9.852139832,-0.287304199,0.605733020
163088864000,0.055393747,0.007456851,0.008522115,-9.835380420,-0.270544788,0.591367810
163089870000,0.054328482,0.007456851,0.008522115,-9.835380420,-0.256179578,0.591367810
163090876000,0.054328482,0.007456851,0.009587380,-9.840168823,-0.275333191,0.600944617
163091882000,0.054328482,0.008522115,0.009587380,-9.835380420,-0.313640417,0.612915625
163092889000,0.053263218,0.008522115,0.009587380,-9.823409412,-0.306457812,0.612915625
163093895000,0.052197953,0.009587380,0.009587380,-9.840168823,-0.284909998,0.593762012
163094901000,0.052197953,0.009587380,0.009587380,-9.852139832,-0.253785376,0.596156213
163095907000,0.053263218,0.009587380,0.009587380,-9.835380420,-0.260967981,0.612915625
163096913000,0.053263218,0.009587380,0.008522115,-9.828197815,-0.299275208,0.622492432
163097919000,0.052197953,0.008522115,0.008522115,-9.825803613,-0.306457812,0.624886633
163098925000,0.052197953,0.008522115,0.009587380,-9.837774622,-0.284909998,0.610521423
163099931000,0.051132689,0.010652644,0.009587380,-9.847351428,-0.268150586,0.605733020
163100937000,0.051132689,0.011717908,0.009587380,-9.840168823,-0.258573779,0.610521423
163101943000,0.052197953,0.010652644,0.008522115,-9.835380420,-0.260967981,0.632069238
163102949000,0.052197953,0.009587380,0.008522115,-9.840168823,-0.277727393,0.629675037
163103956000,0.053263218,0.008522115,0.009587380,-9.847351428,-0.272938989,0.600944617
163104962000,0.052197953,0.007456851,0.009587380,-9.830592017,-0.260967981,0.591367810
163105968000,0.052197953,0.009587380,0.009587380,-9.825803613,-0.260967981,0.603338818
163106974000,0.051132689,0.009587380,0.008522115,-9.849745630,-0.265756384,0.617704028
163107980000,0.050067424,0.010652644,0.008522115,-9.854534033,-0.280121594,0.627280835
163108986000,0.050067424,0.010652644,0.008522115,-9.828197815,-0.289698401,0.617704028
163109992000,0.050067424,0.009587380,0.008522115,-9.828197815,-0.284909998,0.600944617
163110998000,0.050067424,0.010652644,0.008522115,-9.830592017,-0.268150586,0.598550415
163112004000,0.051132689,0.010652644,0.008522115,-9.811438403,-0.268150586,0.615309827
163113010000,0.052197953,0.011717908,0.009587380,-9.811438403,-0.268150586,0.612915625
163114016000,0.052197953,0.011717908,0.009587380,-9.818621008,-0.272938989,0.610521423
163115023000,0.053263218,0.010652644,0.009587380,-9.842563025,-0.275333191,0.634463440
163116029000,0.053263218,0.010652644,0.009587380,-9.849745630,-0.268150586,0.620098230
163117035000,0.052197953,0.010652644,0.009587380,-9.844957227,-0.289698401,0.586579407
163118041000,0.052197953,0.010652644,0.008522115,-9.821015210,-0.301669409,0.586579407
163119047000,0.052197953,0.012783172,0.008522115,-9.806650000,-0.284909998,0.615309827
163120053000,0.051132689,0.012783172,0.008522115,-9.821015210,-0.292092603,0.591367810
163121059000,0.052197953,0.013848437,0.009587380,-9.828197815,-0.296881006,0.572214197
163122065000,0.052197953,0.012783172,0.009587380,-9.821015210,-0.282515796,0.593762012
163123071000,0.051132689,0.012783172,0.009587380,-9.828197815,-0.294486804,0.596156213
163124077000,0.052197953,0.013848437,0.010652644,-9.840168823,-0.284909998,0.596156213
163125084000,0.052197953,0.014913701,0.010652644,-9.828197815,-0.275333191,0.591367810
163126090000,0.052197953,0.014913701,0.011717908,-9.835380420,-0.280121594,0.584185205
163127096000,0.052197953,0.015978966,0.012783172,-9.825803613,-0.282515796,0.586579407
163128102000,0.052197953,0.015978966,0.012783172,-9.828197815,-0.282515796,0.596156213
163129108000,0.053263218,0.015978966,0.011717908,-9.847351428,-0.268150586,0.608127222
163130114000,0.054328482,0.015978966,0.011717908,-9.878476050,-0.277727393,0.605733020
163131120000,0.054328482,0.015978966,0.010652644,-9.876081848,-0.311246216,0.593762012
163132126000,0.054328482,0.014913701,0.010652644,-9.844957227,-0.318428821,0.579396802
163133132000,0.054328482,0.014913701,0.010652644,-9.832986218,-0.289698401,0.593762012
163134138000,0.053263218,0.014913701,0.010652644,-9.825803613,-0.268150586,0.605733020
163135144000,0.053263218,0.015978966,0.011717908,-9.847351428,-0.251391174,0.591367810
163136151000,0.052197953,0.015978966,0.011717908,-9.842563025,-0.260967981,0.598550415
163137157000,0.052197953,0.015978966,0.011717908,-9.837774622,-0.275333191,0.603338818
163138163000,0.051132689,0.015978966,0.011717908,-9.849745630,-0.272938989,0.591367810
163139169000,0.051132689,0.015978966,0.011717908,-9.854534033,-0.277727393,0.574608398
163140175000,0.051132689,0.015978966,0.011717908,-9.859322437,-0.268150586,0.584185205
163141181000,0.052197953,0.015978966,0.011717908,-9.859322437,-0.260967981,0.622492432
163142187000,0.052197953,0.014913701,0.010652644,-9.835380420,-0.232237561,0.612915625
163143193000,0.052197953,0.014913701,0.010652644,-9.821015210,-0.246602771,0.610521423
163144199000,0.052197953,0.015978966,0.011717908,-9.835380420,-0.287304199,0.603338818
163145205000,0.052197953,0.017044230,0.010652644,-9.849745630,-0.287304199,0.591367810
163146211000,0.052197953,0.014913701,0.010652644,-9.847351428,-0.289698401,0.627280835
163147218000,0.052197953,0.013848437,0.011717908,-9.840168823,-0.304063611,0.634463440
163148224000,0.051132689,0.014913701,0.011717908,-9.844957227,-0.304063611,0.605733020
163149230000,0.051132689,0.015978966,0.010652644,-9.832986218,-0.277727393,0.579396802
163150236000,0.051132689,0.015978966,0.009587380,-9.818621008,-0.275333191,0.567425793
163151242000,0.050067424,0.015978966,0.010652644,-9.816226807,-0.282515796,0.579396802
163152248000,0.051132689,0.015978966,0.009587380,-9.832986218,-0.270544788,0.603338818
163153254000,0.052197953,0.015978966,0.010652644,-9.840168823,-0.258573779,0.591367810
163154260000,0.052197953,0.015978966,0.010652644,-9.835380420,-0.260967981,0.569819995
163155266000,0.050067424,0.014913701,0.010652644,-9.842563025,-0.270544788,0.593762012
163156272000,0.050067424,0.014913701,0.012783172,-9.854534033,-0.253785376,0.608127222
163157278000,0.052197953,0.014913701,0.012783172,-9.852139832,-0.256179578,0.591367810
163158285000,0.053263218,0.014913701,0.012783172,-9.849745630,-0.265756384,0.598550415
163159291000,0.052197953,0.014913701,0.011717908,-9.849745630,-0.251391174,0.600944617
163160297000,0.052197953,0.015978966,0.011717908,-9.849745630,-0.275333191,0.588973608
163161303000,0.052197953,0.015978966,0.011717908,-9.861716638,-0.299275208,0.572214197
163162309000,0.054328482,0.014913701,0.011717908,-9.859322437,-0.277727393,0.565031592
163163315000,0.054328482,0.013848437,0.012783172,-9.837774622,-0.275333191,0.565031592
163164321000,0.053263218,0.013848437,0.012783172,-9.837774622,-0.277727393,0.577002600
