#seq,cam,ts_ns,file
1206,0,173102597308000,c0_001206.gray
1206,2,173102597323000,c2_001206.gray
1214,0,173102616304000,c0_001214.gray
1214,2,173102616316000,c2_001214.gray
1219,0,173102630642000,c0_001219.gray
1219,2,173102630658000,c2_001219.gray
1227,0,173102649638000,c0_001227.gray
1227,2,173102649653000,c2_001227.gray
1232,0,173102663987000,c0_001232.gray
1232,2,173102664003000,c2_001232.gray
1240,0,173102682977000,c0_001240.gray
1240,2,173102682999000,c2_001240.gray
1244,0,173102697315000,c0_001244.gray
1244,2,173102697339000,c2_001244.gray
1250,0,173102716317000,c0_001250.gray
1250,2,173102716348000,c2_001250.gray
1252,0,173102730659000,c0_001252.gray
1252,2,173102730699000,c2_001252.gray
1256,0,173102749654000,c0_001256.gray
1256,2,173102749688000,c2_001256.gray
1258,0,173102763994000,c0_001258.gray
1258,2,173102764032000,c2_001258.gray
1262,0,173102782986000,c0_001262.gray
1262,2,173102783023000,c2_001262.gray
1264,0,173102797327000,c0_001264.gray
1264,2,173102797366000,c2_001264.gray
1268,0,173102816320000,c0_001268.gray
1268,2,173102816354000,c2_001268.gray
1270,0,173102830686000,c0_001270.gray
1270,2,173102830724000,c2_001270.gray
1274,0,173102849654000,c0_001274.gray
1274,2,173102849691000,c2_001274.gray
1276,0,173102864031000,c0_001276.gray
1276,2,173102864070000,c2_001276.gray
1280,0,173102882986000,c0_001280.gray
1280,2,173102883020000,c2_001280.gray
1282,0,173102897326000,c0_001282.gray
1282,2,173102897365000,c2_001282.gray
1286,0,173102916321000,c0_001286.gray
1286,2,173102916355000,c2_001286.gray
1288,0,173102930684000,c0_001288.gray
1288,2,173102930715000,c2_001288.gray
1292,0,173102949656000,c0_001292.gray
1292,2,173102949702000,c2_001292.gray
1294,0,173102963995000,c0_001294.gray
1294,2,173102964036000,c2_001294.gray
1298,0,173102982988000,c0_001298.gray
1298,2,173102983023000,c2_001298.gray
1300,0,173102997329000,c0_001300.gray
1300,2,173102997367000,c2_001300.gray
1304,0,173103016320000,c0_001304.gray
1304,2,173103016355000,c2_001304.gray
1306,0,173103030690000,c0_001306.gray
1306,2,173103030728000,c2_001306.gray
1310,0,173103049656000,c0_001310.gray
1310,2,173103049692000,c2_001310.gray
1312,0,173103063994000,c0_001312.gray
1312,2,173103064032000,c2_001312.gray
1316,0,173103082990000,c0_001316.gray
1316,2,173103083026000,c2_001316.gray
1318,0,173103097328000,c0_001318.gray
1318,2,173103097367000,c2_001318.gray
1322,0,173103116322000,c0_001322.gray
1322,2,173103116360000,c2_001322.gray
1324,0,173103130664000,c0_001324.gray
1324,2,173103130702000,c2_001324.gray
1328,0,173103149653000,c0_001328.gray
1328,2,173103149688000,c2_001328.gray
1330,0,173103164045000,c0_001330.gray
1330,2,173103164081000,c2_001330.gray
1334,0,173103182988000,c0_001334.gray
1334,2,173103183023000,c2_001334.gray
1336,0,173103197328000,c0_001336.gray
1336,2,173103197365000,c2_001336.gray
1340,0,173103216324000,c0_001340.gray
1340,2,173103216361000,c2_001340.gray
1342,0,173103230660000,c0_001342.gray
1342,2,173103230699000,c2_001342.gray
1346,0,173103249657000,c0_001346.gray
1346,2,173103249693000,c2_001346.gray
1348,0,173103263997000,c0_001348.gray
1348,2,173103264035000,c2_001348.gray
1352,0,173103283022000,c0_001352.gray
1352,2,173103283056000,c2_001352.gray
1354,0,173103297332000,c0_001354.gray
1354,2,173103297371000,c2_001354.gray
1358,0,173103316322000,c0_001358.gray
1358,2,173103316355000,c2_001358.gray
1360,0,173103330657000,c0_001360.gray
1360,2,173103330699000,c2_001360.gray
1364,0,173103349694000,c0_001364.gray
1364,2,173103349728000,c2_001364.gray
1367,0,173103363996000,c0_001367.gray
1367,2,173103364034000,c2_001367.gray
1371,0,173103383008000,c0_001371.gray
1371,2,173103383044000,c2_001371.gray
1373,0,173103397329000,c0_001373.gray
1373,2,173103397368000,c2_001373.gray
1377,0,173103416336000,c0_001377.gray
1377,2,173103416373000,c2_001377.gray
1380,0,173103430663000,c0_001380.gray
1380,2,173103430701000,c2_001380.gray
1383,0,173103449664000,c0_001383.gray
1383,2,173103449693000,c2_001383.gray
1385,2,173103464034000,c2_001385.gray
1386,0,173103463998000,c0_001386.gray
1390,0,173103482988000,c0_001390.gray
1390,2,173103483014000,c2_001390.gray
1392,0,173103497332000,c0_001392.gray
1392,2,173103497373000,c2_001392.gray
1396,0,173103516324000,c0_001396.gray
1396,2,173103516361000,c2_001396.gray
1399,0,173103530673000,c0_001399.gray
1399,2,173103530698000,c2_001399.gray
1403,0,173103549657000,c0_001403.gray
1403,2,173103549694000,c2_001403.gray
1405,0,173103563997000,c0_001405.gray
1405,2,173103564036000,c2_001405.gray
1409,0,173103582990000,c0_001409.gray
1409,2,173103583026000,c2_001409.gray
1411,0,173103597332000,c0_001411.gray
1411,2,173103597371000,c2_001411.gray
1415,0,173103616326000,c0_001415.gray
1415,2,173103616363000,c2_001415.gray
1418,0,173103630664000,c0_001418.gray
1418,2,173103630701000,c2_001418.gray
1422,0,173103649661000,c0_001422.gray
1422,2,173103649699000,c2_001422.gray
1424,0,173103664001000,c0_001424.gray
1424,2,173103664040000,c2_001424.gray
1428,0,173103682994000,c0_001428.gray
1428,2,173103683031000,c2_001428.gray
1431,0,173103697336000,c0_001431.gray
1431,2,173103697372000,c2_001431.gray
1435,0,173103716328000,c0_001435.gray
1435,2,173103716366000,c2_001435.gray
1437,0,173103730674000,c0_001437.gray
1437,2,173103730711000,c2_001437.gray
1441,0,173103749660000,c0_001441.gray
1441,2,173103749695000,c2_001441.gray
1444,0,173103763997000,c0_001444.gray
1444,2,173103764033000,c2_001444.gray
1448,0,173103782996000,c0_001448.gray
1448,2,173103783033000,c2_001448.gray
1450,0,173103797334000,c0_001450.gray
1450,2,173103797372000,c2_001450.gray
1454,0,173103816328000,c0_001454.gray
1454,2,173103816364000,c2_001454.gray
1456,0,173103830685000,c0_001456.gray
1456,2,173103830721000,c2_001456.gray
1461,0,173103849657000,c0_001461.gray
1461,2,173103849689000,c2_001461.gray
1463,0,173103864039000,c0_001463.gray
1463,2,173103864073000,c2_001463.gray
1467,0,173103882991000,c0_001467.gray
1467,2,173103883024000,c2_001467.gray
1469,0,173103897329000,c0_001469.gray
1469,2,173103897356000,c2_001469.gray
1474,0,173103916328000,c0_001474.gray
1474,2,173103916365000,c2_001474.gray
1476,0,173103930668000,c0_001476.gray
1476,2,173103930706000,c2_001476.gray
1480,0,173103949661000,c0_001480.gray
1480,2,173103949698000,c2_001480.gray
1482,0,173103963998000,c0_001482.gray
1482,2,173103964035000,c2_001482.gray
1486,0,173103982995000,c0_001486.gray
1486,2,173103983031000,c2_001486.gray
1489,0,173103997331000,c0_001489.gray
1489,2,173103997369000,c2_001489.gray
1493,0,173104016326000,c0_001493.gray
1493,2,173104016360000,c2_001493.gray
1495,0,173104030670000,c0_001495.gray
1495,2,173104030707000,c2_001495.gray
1500,0,173104049664000,c0_001500.gray
1500,2,173104049699000,c2_001500.gray
1502,0,173104064003000,c0_001502.gray
1502,2,173104064039000,c2_001502.gray
1506,0,173104083001000,c0_001506.gray
1506,2,173104083037000,c2_001506.gray
1508,0,173104097332000,c0_001508.gray
1508,2,173104097365000,c2_001508.gray
1515,0,173104116319000,c0_001515.gray
1515,2,173104116335000,c2_001515.gray
1521,0,173104130654000,c0_001521.gray
1521,2,173104130669000,c2_001521.gray
1529,0,173104149650000,c0_001529.gray
1529,2,173104149664000,c2_001529.gray
1535,0,173104163985000,c0_001535.gray
1535,2,173104163999000,c2_001535.gray
1542,0,173104182997000,c0_001542.gray
1542,2,173104183013000,c2_001542.gray
1548,0,173104197319000,c0_001548.gray
1548,2,173104197334000,c2_001548.gray
1556,0,173104216316000,c0_001556.gray
1556,2,173104216332000,c2_001556.gray
1562,0,173104230654000,c0_001562.gray
1562,2,173104230671000,c2_001562.gray
1570,0,173104249649000,c0_001570.gray
1570,2,173104249665000,c2_001570.gray
1576,0,173104263986000,c0_001576.gray
1576,2,173104264001000,c2_001576.gray
1584,0,173104282993000,c0_001584.gray
1584,2,173104283022000,c2_001584.gray
1588,0,173104297333000,c0_001588.gray
1588,2,173104297362000,c2_001588.gray
1592,0,173104316332000,c0_001592.gray
1592,2,173104316370000,c2_001592.gray
1594,0,173104330668000,c0_001594.gray
1594,2,173104330703000,c2_001594.gray
1600,0,173104349649000,c0_001600.gray
1600,2,173104349665000,c2_001600.gray
1606,0,173104363985000,c0_001606.gray
1606,2,173104363995000,c2_001606.gray
1614,0,173104382984000,c0_001614.gray
1614,2,173104383002000,c2_001614.gray
1620,0,173104397320000,c0_001620.gray
1620,2,173104397336000,c2_001620.gray
1628,0,173104416321000,c0_001628.gray
1628,2,173104416331000,c2_001628.gray
1634,0,173104430654000,c0_001634.gray
1634,2,173104430663000,c2_001634.gray
1642,0,173104449653000,c0_001642.gray
1642,2,173104449670000,c2_001642.gray
1648,0,173104463987000,c0_001648.gray
1648,2,173104464003000,c2_001648.gray
1656,0,173104482982000,c0_001656.gray
1656,2,173104482990000,c2_001656.gray
1662,0,173104497323000,c0_001662.gray
1662,2,173104497332000,c2_001662.gray
1670,0,173104516316000,c0_001670.gray
1670,2,173104516331000,c2_001670.gray
1676,0,173104530660000,c0_001676.gray
1676,2,173104530669000,c2_001676.gray
1684,0,173104549651000,c0_001684.gray
1684,2,173104549665000,c2_001684.gray
1690,0,173104563986000,c0_001690.gray
1690,2,173104563996000,c2_001690.gray
1698,0,173104582986000,c0_001698.gray
1698,2,173104583001000,c2_001698.gray
1704,0,173104597322000,c0_001704.gray
1704,2,173104597338000,c2_001704.gray
1712,0,173104616318000,c0_001712.gray
1712,2,173104616334000,c2_001712.gray
1718,0,173104630655000,c0_001718.gray
1718,2,173104630672000,c2_001718.gray
1725,0,173104649666000,c0_001725.gray
1725,2,173104649704000,c2_001725.gray
1727,0,173104663997000,c0_001727.gray
1727,2,173104664024000,c2_001727.gray
1731,0,173104682998000,c0_001731.gray
1731,2,173104683026000,c2_001731.gray
1733,0,173104697342000,c0_001733.gray
1733,2,173104697382000,c2_001733.gray
1738,0,173104716336000,c0_001738.gray
1738,2,173104716373000,c2_001738.gray
1740,0,173104730739000,c0_001740.gray
1740,2,173104730766000,c2_001740.gray
1744,0,173104749668000,c0_001744.gray
1744,2,173104749704000,c2_001744.gray
1747,0,173104764005000,c0_001747.gray
1747,2,173104764043000,c2_001747.gray
1751,0,173104783004000,c0_001751.gray
1751,2,173104783045000,c2_001751.gray
1753,0,173104797341000,c0_001753.gray
1753,2,173104797382000,c2_001753.gray
1757,0,173104816335000,c0_001757.gray
1757,2,173104816372000,c2_001757.gray
1759,0,173104830676000,c0_001759.gray
1759,2,173104830715000,c2_001759.gray
1763,0,173104849671000,c0_001763.gray
1763,2,173104849710000,c2_001763.gray
1766,0,173104864007000,c0_001766.gray
1766,2,173104864046000,c2_001766.gray
1770,0,173104883006000,c0_001770.gray
1770,2,173104883048000,c2_001770.gray
1772,0,173104897341000,c0_001772.gray
1772,2,173104897384000,c2_001772.gray
1777,0,173104916333000,c0_001777.gray
1777,2,173104916369000,c2_001777.gray
1779,0,173104930681000,c0_001779.gray
1779,2,173104930720000,c2_001779.gray
1783,0,173104949671000,c0_001783.gray
1783,2,173104949708000,c2_001783.gray
1786,0,173104964007000,c0_001786.gray
1786,2,173104964035000,c2_001786.gray
1787,0,173104983001000,c0_001787.gray
1787,2,173104983036000,c2_001787.gray
1788,0,173104997340000,c0_001788.gray
1788,2,173104997364000,c2_001788.gray
1793,0,173105016319000,c0_001793.gray
1793,2,173105016331000,c2_001793.gray
1798,0,173105030661000,c0_001798.gray
1798,2,173105030683000,c2_001798.gray
1805,0,173105049668000,c0_001805.gray
1805,2,173105049706000,c2_001805.gray
1807,0,173105064008000,c0_001807.gray
1807,2,173105064048000,c2_001807.gray
1812,0,173105083007000,c0_001812.gray
1812,2,173105083045000,c2_001812.gray
1814,0,173105097345000,c0_001814.gray
1814,2,173105097384000,c2_001814.gray
1818,0,173105116336000,c0_001818.gray
1818,2,173105116373000,c2_001818.gray
1821,0,173105130687000,c0_001821.gray
1821,2,173105130724000,c2_001821.gray
1825,0,173105149671000,c0_001825.gray
1825,2,173105149708000,c2_001825.gray
1828,0,173105164016000,c0_001828.gray
1828,2,173105164052000,c2_001828.gray
1832,0,173105183008000,c0_001832.gray
1832,2,173105183048000,c2_001832.gray
1834,0,173105197335000,c0_001834.gray
1834,2,173105197365000,c2_001834.gray
1839,0,173105216338000,c0_001839.gray
1839,2,173105216374000,c2_001839.gray
1841,0,173105230675000,c0_001841.gray
1841,2,173105230711000,c2_001841.gray
1845,0,173105249671000,c0_001845.gray
1845,2,173105249708000,c2_001845.gray
1848,0,173105264011000,c0_001848.gray
1848,2,173105264051000,c2_001848.gray
1852,0,173105283008000,c0_001852.gray
1852,2,173105283048000,c2_001852.gray
1854,0,173105297346000,c0_001854.gray
1854,2,173105297384000,c2_001854.gray
1858,0,173105316330000,c0_001858.gray
1858,2,173105316355000,c2_001858.gray
1860,0,173105330671000,c0_001860.gray
1860,2,173105330704000,c2_001860.gray
1864,0,173105349672000,c0_001864.gray
1864,2,173105349708000,c2_001864.gray
1866,0,173105364009000,c0_001866.gray
1866,2,173105364064000,c2_001866.gray
1870,0,173105383009000,c0_001870.gray
1870,2,173105383050000,c2_001870.gray
1872,0,173105397343000,c0_001872.gray
1872,2,173105397371000,c2_001872.gray
1875,0,173105416342000,c0_001875.gray
1875,2,173105416382000,c2_001875.gray
1877,0,173105430678000,c0_001877.gray
1877,2,173105430717000,c2_001877.gray
1881,0,173105449672000,c0_001881.gray
1881,2,173105449713000,c2_001881.gray
1883,0,173105464013000,c0_001883.gray
1883,2,173105464052000,c2_001883.gray
1887,0,173105483007000,c0_001887.gray
1887,2,173105483044000,c2_001887.gray
1889,0,173105497348000,c0_001889.gray
1889,2,173105497386000,c2_001889.gray
1892,0,173105516341000,c0_001892.gray
1892,2,173105516376000,c2_001892.gray
1894,0,173105530675000,c0_001894.gray
1894,2,173105530711000,c2_001894.gray
1898,0,173105549677000,c0_001898.gray
1898,2,173105549717000,c2_001898.gray
1900,0,173105564008000,c0_001900.gray
1900,2,173105564043000,c2_001900.gray
1904,2,173105583039000,c2_001904.gray
1905,0,173105583005000,c0_001905.gray
1906,0,173105597349000,c0_001906.gray
1906,2,173105597389000,c2_001906.gray
1910,0,173105616341000,c0_001910.gray
1910,2,173105616378000,c2_001910.gray
1912,0,173105630676000,c0_001912.gray
1912,2,173105630709000,c2_001912.gray
1916,0,173105649675000,c0_001916.gray
1916,2,173105649712000,c2_001916.gray
1918,0,173105664013000,c0_001918.gray
1918,2,173105664049000,c2_001918.gray
1922,0,173105683007000,c0_001922.gray
1922,2,173105683043000,c2_001922.gray
1924,0,173105697346000,c0_001924.gray
1924,2,173105697386000,c2_001924.gray
1928,0,173105716335000,c0_001928.gray
1928,2,173105716363000,c2_001928.gray
1933,0,173105730665000,c0_001933.gray
1933,2,173105730682000,c2_001933.gray
1941,0,173105749663000,c0_001941.gray
1941,2,173105749679000,c2_001941.gray
1947,0,173105763998000,c0_001947.gray
1947,2,173105764014000,c2_001947.gray
1955,0,173105782993000,c0_001955.gray
1955,2,173105783008000,c2_001955.gray
1961,0,173105797332000,c0_001961.gray
1961,2,173105797349000,c2_001961.gray
1969,0,173105816326000,c0_001969.gray
1969,2,173105816342000,c2_001969.gray
1974,0,173105830663000,c0_001974.gray
1974,2,173105830678000,c2_001974.gray
1981,0,173105849660000,c0_001981.gray
1981,2,173105849678000,c2_001981.gray
1987,0,173105863996000,c0_001987.gray
1987,2,173105864010000,c2_001987.gray
1995,0,173105882995000,c0_001995.gray
1995,2,173105883012000,c2_001995.gray
2001,0,173105897329000,c0_002001.gray
2001,2,173105897344000,c2_002001.gray
2009,0,173105916329000,c0_002009.gray
2009,2,173105916340000,c2_002009.gray
2015,0,173105930662000,c0_002015.gray
2015,2,173105930678000,c2_002015.gray
2023,0,173105949660000,c0_002023.gray
2023,2,173105949675000,c2_002023.gray
2029,0,173105963997000,c0_002029.gray
2029,2,173105964013000,c2_002029.gray
2037,0,173105982995000,c0_002037.gray
2037,2,173105983010000,c2_002037.gray
2043,0,173105997331000,c0_002043.gray
2043,2,173105997348000,c2_002043.gray
2051,0,173106016326000,c0_002051.gray
2051,2,173106016340000,c2_002051.gray
2056,0,173106030670000,c0_002056.gray
2056,2,173106030698000,c2_002056.gray
2062,0,173106049676000,c0_002062.gray
2062,2,173106049712000,c2_002062.gray
2064,2,173106064053000,c2_002064.gray
2065,0,173106064015000,c0_002065.gray
2069,0,173106083013000,c0_002069.gray
2069,2,173106083052000,c2_002069.gray
2071,0,173106097352000,c0_002071.gray
2071,2,173106097390000,c2_002071.gray
2075,0,173106116345000,c0_002075.gray
2075,2,173106116382000,c2_002075.gray
2077,0,173106130679000,c0_002077.gray
2077,2,173106130714000,c2_002077.gray
2081,0,173106149680000,c0_002081.gray
2081,2,173106149717000,c2_002081.gray
2083,0,173106164014000,c0_002083.gray
2083,2,173106164052000,c2_002083.gray
2088,0,173106183007000,c0_002088.gray
2088,2,173106183042000,c2_002088.gray
2090,0,173106197351000,c0_002090.gray
2090,2,173106197388000,c2_002090.gray
2094,0,173106216344000,c0_002094.gray
2094,2,173106216381000,c2_002094.gray
2096,0,173106230682000,c0_002096.gray
2096,2,173106230721000,c2_002096.gray
2100,0,173106249679000,c0_002100.gray
2100,2,173106249718000,c2_002100.gray
2103,0,173106264016000,c0_002103.gray
2103,2,173106264054000,c2_002103.gray
2106,0,173106283004000,c0_002106.gray
2106,2,173106283032000,c2_002106.gray
2109,0,173106297386000,c0_002109.gray
2109,2,173106297424000,c2_002109.gray
2113,0,173106316344000,c0_002113.gray
2113,2,173106316380000,c2_002113.gray
2115,0,173106330684000,c0_002115.gray
2115,2,173106330722000,c2_002115.gray
2119,0,173106349672000,c0_002119.gray
2119,2,173106349705000,c2_002119.gray
2122,0,173106364013000,c0_002122.gray
2122,2,173106364047000,c2_002122.gray
2126,0,173106383008000,c0_002126.gray
2126,2,173106383043000,c2_002126.gray
2128,0,173106397346000,c0_002128.gray
2128,2,173106397381000,c2_002128.gray
2133,0,173106416343000,c0_002133.gray
2133,2,173106416377000,c2_002133.gray
2135,0,173106430683000,c0_002135.gray
2135,2,173106430721000,c2_002135.gray
2139,0,173106449684000,c0_002139.gray
2139,2,173106449720000,c2_002139.gray
2142,0,173106464011000,c0_002142.gray
2142,2,173106464044000,c2_002142.gray
2145,0,173106483016000,c0_002145.gray
2145,2,173106483054000,c2_002145.gray
2147,0,173106497349000,c0_002147.gray
2147,2,173106497383000,c2_002147.gray
2151,0,173106516346000,c0_002151.gray
2151,2,173106516382000,c2_002151.gray
2154,0,173106530678000,c0_002154.gray
2154,2,173106530710000,c2_002154.gray
2158,0,173106549676000,c0_002158.gray
2158,2,173106549710000,c2_002158.gray
2160,0,173106564015000,c0_002160.gray
2160,2,173106564050000,c2_002160.gray
2164,0,173106583015000,c0_002164.gray
2164,2,173106583050000,c2_002164.gray
2167,0,173106597349000,c0_002167.gray
2167,2,173106597384000,c2_002167.gray
2171,0,173106616343000,c0_002171.gray
2171,2,173106616376000,c2_002171.gray
2173,0,173106630681000,c0_002173.gray
2173,2,173106630712000,c2_002173.gray
2177,0,173106649676000,c0_002177.gray
2177,2,173106649710000,c2_002177.gray
2179,0,173106664013000,c0_002179.gray
2179,2,173106664049000,c2_002179.gray
2184,0,173106683011000,c0_002184.gray
2184,2,173106683046000,c2_002184.gray
2186,0,173106697353000,c0_002186.gray
2186,2,173106697391000,c2_002186.gray
2190,0,173106716344000,c0_002190.gray
2190,2,173106716378000,c2_002190.gray
2192,0,173106730683000,c0_002192.gray
2192,2,173106730717000,c2_002192.gray
2197,0,173106749674000,c0_002197.gray
2197,2,173106749700000,c2_002197.gray
2199,0,173106764011000,c0_002199.gray
2199,2,173106764038000,c2_002199.gray
2203,0,173106783012000,c0_002203.gray
2203,2,173106783051000,c2_002203.gray
2205,0,173106797351000,c0_002205.gray
2205,2,173106797389000,c2_002205.gray
2209,0,173106816347000,c0_002209.gray
2209,2,173106816384000,c2_002209.gray
2212,0,173106830686000,c0_002212.gray
2212,2,173106830722000,c2_002212.gray
2216,0,173106849680000,c0_002216.gray
2216,2,173106849716000,c2_002216.gray
2218,0,173106864019000,c0_002218.gray
2218,2,173106864060000,c2_002218.gray
2222,0,173106883006000,c0_002222.gray
2222,2,173106883032000,c2_002222.gray
2225,0,173106897350000,c0_002225.gray
2225,2,173106897385000,c2_002225.gray
2229,0,173106916350000,c0_002229.gray
2229,2,173106916389000,c2_002229.gray
2231,0,173106930691000,c0_002231.gray
2231,2,173106930728000,c2_002231.gray
2235,0,173106949675000,c0_002235.gray
2235,2,173106949708000,c2_002235.gray
2238,0,173106964020000,c0_002238.gray
2238,2,173106964059000,c2_002238.gray
2241,0,173106983024000,c0_002241.gray
2241,2,173106983062000,c2_002241.gray
2244,0,173106997353000,c0_002244.gray
2244,2,173106997388000,c2_002244.gray
2247,0,173107016350000,c0_002247.gray
2247,2,173107016388000,c2_002247.gray
2249,2,173107030724000,c2_002249.gray
2250,0,173107030689000,c0_002250.gray
2254,0,173107049677000,c0_002254.gray
2254,2,173107049710000,c2_002254.gray
2256,0,173107064012000,c0_002256.gray
2256,2,173107064036000,c2_002256.gray
2260,0,173107083016000,c0_002260.gray
2260,2,173107083063000,c2_002260.gray
2262,0,173107097374000,c0_002262.gray
2262,2,173107097415000,c2_002262.gray
2266,0,173107116348000,c0_002266.gray
2266,2,173107116382000,c2_002266.gray
2268,0,173107130683000,c0_002268.gray
2268,2,173107130715000,c2_002268.gray
2272,0,173107149680000,c0_002272.gray
2272,2,173107149713000,c2_002272.gray
2274,0,173107164021000,c0_002274.gray
2274,2,173107164056000,c2_002274.gray
2278,0,173107183019000,c0_002278.gray
2278,2,173107183055000,c2_002278.gray
2280,0,173107197355000,c0_002280.gray
2280,2,173107197393000,c2_002280.gray
2284,0,173107216349000,c0_002284.gray
2284,2,173107216387000,c2_002284.gray
2286,0,173107230688000,c0_002286.gray
2286,2,173107230726000,c2_002286.gray
2290,0,173107249678000,c0_002290.gray
2290,2,173107249704000,c2_002290.gray
2292,2,173107264061000,c2_002292.gray
2293,0,173107264022000,c0_002293.gray
2297,0,173107283021000,c0_002297.gray
2297,2,173107283048000,c2_002297.gray
2299,0,173107297358000,c0_002299.gray
2299,2,173107297396000,c2_002299.gray
2303,0,173107316350000,c0_002303.gray
2303,2,173107316383000,c2_002303.gray
2305,0,173107330694000,c0_002305.gray
2305,2,173107330734000,c2_002305.gray
2308,0,173107349683000,c0_002308.gray
2308,2,173107349717000,c2_002308.gray
2311,0,173107364022000,c0_002311.gray
2311,2,173107364057000,c2_002311.gray
2315,0,173107383032000,c0_002315.gray
2315,2,173107383058000,c2_002315.gray
2317,0,173107397356000,c0_002317.gray
2317,2,173107397394000,c2_002317.gray
2321,0,173107416381000,c0_002321.gray
2321,2,173107416408000,c2_002321.gray
2323,0,173107430688000,c0_002323.gray
2323,2,173107430727000,c2_002323.gray
2327,0,173107449678000,c0_002327.gray
2327,2,173107449712000,c2_002327.gray
2329,0,173107464019000,c0_002329.gray
2329,2,173107464052000,c2_002329.gray
2333,0,173107483043000,c0_002333.gray
2333,2,173107483078000,c2_002333.gray
2335,0,173107497355000,c0_002335.gray
2335,2,173107497394000,c2_002335.gray
2339,0,173107516356000,c0_002339.gray
2339,2,173107516394000,c2_002339.gray
2341,0,173107530691000,c0_002341.gray
2341,2,173107530728000,c2_002341.gray
2345,0,173107549681000,c0_002345.gray
2345,2,173107549713000,c2_002345.gray
2347,0,173107564018000,c0_002347.gray
2347,2,173107564052000,c2_002347.gray
2351,0,173107583017000,c0_002351.gray
2351,2,173107583052000,c2_002351.gray
2353,0,173107597354000,c0_002353.gray
2353,2,173107597389000,c2_002353.gray
2357,0,173107616349000,c0_002357.gray
2357,2,173107616377000,c2_002357.gray
2359,0,173107630686000,c0_002359.gray
2359,2,173107630719000,c2_002359.gray
2363,0,173107649683000,c0_002363.gray
2363,2,173107649717000,c2_002363.gray
2365,0,173107664020000,c0_002365.gray
2365,2,173107664054000,c2_002365.gray
2369,0,173107683017000,c0_002369.gray
2369,2,173107683050000,c2_002369.gray
2371,0,173107697355000,c0_002371.gray
2371,2,173107697390000,c2_002371.gray
2375,0,173107716348000,c0_002375.gray
2375,2,173107716379000,c2_002375.gray
2377,0,173107730686000,c0_002377.gray
2377,2,173107730720000,c2_002377.gray
2381,0,173107749685000,c0_002381.gray
2381,2,173107749718000,c2_002381.gray
2383,0,173107764024000,c0_002383.gray
2383,2,173107764059000,c2_002383.gray
2387,0,173107783021000,c0_002387.gray
2387,2,173107783056000,c2_002387.gray
2389,0,173107797359000,c0_002389.gray
2389,2,173107797397000,c2_002389.gray
2393,0,173107816351000,c0_002393.gray
2393,2,173107816386000,c2_002393.gray
2395,0,173107830692000,c0_002395.gray
2395,2,173107830728000,c2_002395.gray
2399,0,173107849686000,c0_002399.gray
2399,2,173107849720000,c2_002399.gray
2401,0,173107864027000,c0_002401.gray
2401,2,173107864065000,c2_002401.gray
2405,0,173107883024000,c0_002405.gray
2405,2,173107883062000,c2_002405.gray
2407,0,173107897361000,c0_002407.gray
2407,2,173107897398000,c2_002407.gray
2411,0,173107916357000,c0_002411.gray
2411,2,173107916395000,c2_002411.gray
2413,0,173107930694000,c0_002413.gray
2413,2,173107930730000,c2_002413.gray
2417,0,173107949688000,c0_002417.gray
2417,2,173107949725000,c2_002417.gray
2419,0,173107964025000,c0_002419.gray
2419,2,173107964068000,c2_002419.gray
2423,0,173107983018000,c0_002423.gray
2423,2,173107983063000,c2_002423.gray
2425,0,173107997357000,c0_002425.gray
2425,2,173107997385000,c2_002425.gray
2429,0,173108016355000,c0_002429.gray
2429,2,173108016393000,c2_002429.gray
2431,0,173108030698000,c0_002431.gray
2431,2,173108030737000,c2_002431.gray
2436,0,173108049688000,c0_002436.gray
2436,2,173108049724000,c2_002436.gray
2438,0,173108064023000,c0_002438.gray
2438,2,173108064051000,c2_002438.gray
2442,0,173108083023000,c0_002442.gray
2442,2,173108083060000,c2_002442.gray
2445,0,173108097360000,c0_002445.gray
2445,2,173108097397000,c2_002445.gray
2449,0,173108116355000,c0_002449.gray
2449,2,173108116404000,c2_002449.gray
2451,0,173108130689000,c0_002451.gray
2451,2,173108130717000,c2_002451.gray
2456,0,173108149687000,c0_002456.gray
2456,2,173108149723000,c2_002456.gray
2458,0,173108164049000,c0_002458.gray
2458,2,173108164076000,c2_002458.gray
2462,0,173108183024000,c0_002462.gray
2462,2,173108183062000,c2_002462.gray
2465,0,173108197362000,c0_002465.gray
2465,2,173108197402000,c2_002465.gray
2469,0,173108216355000,c0_002469.gray
2469,2,173108216390000,c2_002469.gray
2471,0,173108230698000,c0_002471.gray
2471,2,173108230726000,c2_002471.gray
2475,0,173108249691000,c0_002475.gray
2475,2,173108249727000,c2_002475.gray
2478,0,173108264036000,c0_002478.gray
2478,2,173108264065000,c2_002478.gray
2482,0,173108283024000,c0_002482.gray
2482,2,173108283065000,c2_002482.gray
2483,2,173108297408000,c2_002483.gray
2484,0,173108297370000,c0_002484.gray
2488,0,173108316360000,c0_002488.gray
2488,2,173108316407000,c2_002488.gray
2489,0,173108330698000,c0_002489.gray
2489,2,173108330739000,c2_002489.gray
2493,0,173108349687000,c0_002493.gray
2493,2,173108349718000,c2_002493.gray
2496,0,173108364028000,c0_002496.gray
2496,2,173108364056000,c2_002496.gray
2499,0,173108383010000,c0_002499.gray
2499,2,173108383021000,c2_002499.gray
2504,0,173108397347000,c0_002504.gray
2504,2,173108397359000,c2_002504.gray
2512,0,173108416346000,c0_002512.gray
