# timestamp tx ty tz qx qy qz qw
102.533333333 -0.251595307 -0.110949449 0.061047366 0.030994390 -0.022495662 -0.998433785 0.040783205
102.566666666 -0.231864012 -0.103852946 0.068673803 0.022370305 -0.027514872 -0.998494625 0.041844773
102.600000000 -0.250458650 -0.112217815 0.072677349 0.027807249 -0.027984227 -0.998208593 0.044980489
102.633333333 -0.261944242 -0.117570603 0.076322779 0.029798891 -0.029194365 -0.998008440 0.047316678
102.666666666 -0.273353866 -0.122917264 0.079971260 0.031813622 -0.030394563 -0.997795845 0.049674088
102.700000000 -0.284490120 -0.128163961 0.083564092 0.033817812 -0.031564309 -0.997574289 0.052015257
102.733333333 -0.295347340 -0.133309332 0.087096817 0.035809119 -0.032702861 -0.997344162 0.054340159
102.766666666 -0.305919221 -0.138353436 0.090565577 0.037788459 -0.033810394 -0.997105826 0.056646816
102.800000000 -0.316203148 -0.143293638 0.093970053 0.039754099 -0.034886263 -0.996859651 0.058935521
102.833333333 -0.326193998 -0.148125466 0.097309001 0.041702871 -0.035927962 -0.996606123 0.061206929
102.866666666 -0.359376432 -0.168788484 0.101005107 0.048387287 -0.034108681 -0.996163035 0.064455220
102.900000000 -0.371139615 -0.174931729 0.104414134 0.050456215 -0.035058821 -0.995873001 0.066798325
102.933333333 -0.382351211 -0.180854000 0.107657311 0.052444839 -0.035945167 -0.995584784 0.069053755
102.966666666 -0.388081265 -0.185622465 0.102677685 0.052157018 -0.036800414 -0.995455285 0.070669301
103.000000000 -0.384947328 -0.178171959 0.102199418 0.051606184 -0.039273782 -0.995154680 0.073902194
103.033333333 -0.404703294 -0.183634073 0.111544281 0.053791725 -0.040729994 -0.994839023 0.075781504
103.066666666 -0.419069930 -0.189712536 0.112786549 0.056313740 -0.041506918 -0.994497835 0.077974323
103.100000000 -0.427671714 -0.195436782 0.114395873 0.057855592 -0.042072407 -0.994198819 0.080320303
103.133333333 -0.438104418 -0.201551691 0.114733500 0.059744629 -0.042522610 -0.993895723 0.082423900
103.166666666 -0.448349115 -0.207635637 0.115892318 0.061609908 -0.042961840 -0.993585875 0.084531698
103.200000000 -0.458441766 -0.213275344 0.117336524 0.063461834 -0.043430736 -0.993278381 0.086512568
103.233333333 -0.467858995 -0.218779209 0.117985601 0.065329204 -0.043812307 -0.992957869 0.088584687
103.266666666 -0.483151904 -0.225997523 0.119347417 0.068167271 -0.043999172 -0.992594882 0.090402966
103.300000000 -0.491002935 -0.231555928 0.121115886 0.069728211 -0.044243806 -0.992299687 0.092313558
103.333333333 -0.500103049 -0.237143113 0.122626986 0.071419383 -0.044560057 -0.991982440 0.094257685
103.366666666 -0.509419109 -0.242673309 0.123830702 0.073231892 -0.044897549 -0.991653150 0.096152640
103.400000000 -0.522482349 -0.249687718 0.123663835 0.075528094 -0.045103729 -0.991320156 0.097701121
103.433333333 -0.531558165 -0.255035926 0.124787164 0.077252374 -0.045416048 -0.990974983 0.099689696
103.466666666 -0.540530053 -0.259883374 0.125709683 0.078976670 -0.045735350 -0.990635100 0.101553248
103.500000000 -0.549161731 -0.263814017 0.127553450 0.080644212 -0.046197704 -0.990278901 0.103489039
103.533333333 -0.558064399 -0.269093787 0.128120767 0.082343264 -0.046329968 -0.989942687 0.105292911
103.566666666 -0.565474480 -0.273457504 0.128973705 0.083753346 -0.046486292 -0.989620683 0.107122852
103.600000000 -0.573455884 -0.277856098 0.129979413 0.085249739 -0.046639572 -0.989294379 0.108875451
103.633333333 -0.582283302 -0.283031682 0.130388981 0.086820666 -0.046689437 -0.988960930 0.110627973
103.666666666 -0.590313683 -0.287739059 0.131062920 0.088260242 -0.046817066 -0.988629015 0.112387555
103.700000000 -0.598477744 -0.292817794 0.131276381 0.089681638 -0.046839024 -0.988303025 0.114107142
103.733333333 -0.605837437 -0.298228619 0.130909189 0.090973572 -0.046703872 -0.987984843 0.115881441
103.766666666 -0.613923166 -0.305297353 0.129751776 0.092378355 -0.046312033 -0.987664566 0.117644126
103.800000000 -0.621054202 -0.309483649 0.129914491 0.093647698 -0.046280220 -0.987335670 0.119400691
103.833333333 -0.627791102 -0.313368112 0.130035931 0.094855241 -0.046194495 -0.987019266 0.121084768
103.866666666 -0.634385700 -0.317214148 0.129947379 0.095979755 -0.046034147 -0.986718602 0.122699403
103.900000000 -0.641396428 -0.321384924 0.129595301 0.097086699 -0.045768381 -0.986423861 0.124287547
103.933333333 -0.647462024 -0.324852895 0.129776275 0.098052457 -0.045596138 -0.986141679 0.125822485
103.966666666 -0.653064038 -0.327861954 0.129856057 0.098970750 -0.045351328 -0.985863798 0.127360196
104.000000000 -0.660164202 -0.331583227 0.129715476 0.099950473 -0.045040001 -0.985592770 0.128795161
104.033333333 -0.666331546 -0.335041087 0.129672012 0.100844962 -0.044707431 -0.985319506 0.130295856
104.066666666 -0.672523262 -0.337847538 0.129961961 0.101663051 -0.044417207 -0.985065753 0.131670793
104.099999999 -0.677968476 -0.340836904 0.129893749 0.102406933 -0.044091238 -0.984819947 0.133035543
104.133333333 -0.682764668 -0.344652429 0.129377223 0.103135526 -0.043704823 -0.984555095 0.134551908
104.166666666 -0.688316729 -0.348253675 0.129063246 0.103880770 -0.043295759 -0.984301866 0.135956242
104.200000000 -0.693396708 -0.351982563 0.128166591 0.104562615 -0.042843989 -0.984057173 0.137340932
104.233333333 -0.699397764 -0.356543909 0.126855404 0.105209748 -0.042171579 -0.983842717 0.138585621
104.266666666 -0.703601665 -0.360461096 0.125660847 0.105802932 -0.041555017 -0.983616201 0.139921725
104.300000000 -0.707961760 -0.364053585 0.124923344 0.106338202 -0.040955157 -0.983398148 0.141219488
104.333333333 -0.711366082 -0.368096391 0.123700661 0.106763786 -0.040272087 -0.983193042 0.142517000
104.366666666 -0.714695348 -0.371886966 0.122670965 0.107193311 -0.039588836 -0.982984720 0.143817099
104.400000000 -0.716932931 -0.374811114 0.122110975 0.107516237 -0.038943019 -0.982774656 0.145181528
104.433333333 -0.719528450 -0.378529911 0.120841592 0.107767215 -0.038164694 -0.982598262 0.146391048
104.466666666 -0.722374099 -0.382049099 0.119433944 0.107995957 -0.037338375 -0.982430706 0.147555505
104.500000000 -0.724653168 -0.385449602 0.117984908 0.108187378 -0.036508552 -0.982267573 0.148704515
104.533333333 -0.726494664 -0.388894433 0.116196540 0.108344538 -0.035641350 -0.982108138 0.149849127
104.566666666 -0.727994667 -0.392116062 0.114801392 0.108383696 -0.034795839 -0.981969923 0.150921483
104.600000000 -0.729754668 -0.395408310 0.112782294 0.108406468 -0.033877007 -0.981847828 0.151905329
104.633333333 -0.731241676 -0.398504565 0.110872035 0.108405006 -0.032958297 -0.981734419 0.152838593
104.666666666 -0.731600405 -0.400878240 0.109175284 0.108298256 -0.032069437 -0.981622094 0.153821661
104.700000000 -0.731955816 -0.403390009 0.107208267 0.108197690 -0.031189491 -0.981509819 0.154786792
104.733333333 -0.731443744 -0.405654759 0.105433505 0.107993956 -0.030261450 -0.981413499 0.155721204
104.766666666 -0.731096717 -0.407649365 0.103692743 0.107770838 -0.029345453 -0.981320871 0.156632179
104.800000000 -0.730972981 -0.408875776 0.101970954 0.107533350 -0.028434037 -0.981250126 0.157404808
104.833333333 -0.729957643 -0.410018058 0.100361062 0.107221534 -0.027518846 -0.981177802 0.158228876
104.866666666 -0.729111132 -0.411207636 0.098388205 0.106860843 -0.026538623 -0.981121743 0.158986120
104.900000000 -0.727441130 -0.412360467 0.096291277 0.106425463 -0.025547474 -0.981080874 0.159691157
