# timestamp tx ty tz qx qy qz qw
173373.663450729 -0.036914515 -0.003632367 0.010979238 0.279590585 -0.346945353 -0.595544771 0.668419369
173373.696784678 -0.056430017 0.002328268 0.024759567 0.199801852 -0.286637645 -0.603985553 0.716323623
173373.730118628 -0.074725867 0.012910722 0.045095353 0.140981289 -0.238506739 -0.615858334 0.737534626
173373.763452577 -0.088844584 0.028131649 0.069492047 0.115053132 -0.218256579 -0.641826500 0.726075468
173373.796786526 -0.097175712 0.046276548 0.094716529 0.123279902 -0.230838015 -0.681291591 0.683635608
173373.830120475 -0.099097793 0.065118877 0.119337556 0.160296036 -0.267721086 -0.723479581 0.615798585
173373.863454424 -0.085404920 0.118845595 0.144911695 0.204844387 -0.320460006 -0.753428012 0.536367777
173373.896788374 -0.071991402 0.130633077 0.159481920 0.229204752 -0.346256521 -0.762571239 0.496041035
173373.930122323 -0.066055631 0.130038394 0.192526681 0.272316428 -0.387683305 -0.762561874 0.440505171
173373.963456272 -0.059128306 0.142590511 0.227453116 0.310212494 -0.429395654 -0.744215395 0.406855044
173373.996790221 -0.063812028 0.150612151 0.262384351 0.329068361 -0.459100557 -0.713003290 0.415411845
173374.030124171 -0.084531152 0.147277930 0.295297271 0.336396580 -0.480569674 -0.668392444 0.457320097
173374.063458120 -0.101299567 0.156705583 0.328703408 0.320814109 -0.495740639 -0.618154375 0.518849394
173374.096792069 -0.117107998 0.168729658 0.362672562 0.293110243 -0.501420785 -0.575429637 0.575798849
173374.130126018 -0.132902369 0.185360157 0.385937792 0.268511949 -0.505747635 -0.541370235 0.615661377
173374.163459967 -0.153616585 0.204261257 0.401521074 0.264505978 -0.510162470 -0.527869045 0.625399962
173374.196793917 -0.180436277 0.221442274 0.400300175 0.285602372 -0.511577294 -0.534936117 0.608739113
173374.230127866 -0.202683283 0.244628346 0.395865513 0.316301935 -0.507209885 -0.557853539 0.575752244
173374.263461815 -0.235813210 0.266333076 0.387012319 0.341289325 -0.497872475 -0.580566953 0.546430791
173374.296795764 -0.263698117 0.291518050 0.382748743 0.353682226 -0.478564701 -0.600599657 0.534008204
173374.330129713 -0.291579995 0.311957821 0.370637475 0.356496262 -0.455736780 -0.615412144 0.535240408
173374.363463663 -0.322430727 0.331526311 0.359521698 0.355589462 -0.427458040 -0.629865206 0.542315020
173374.396797612 -0.354103530 0.351450491 0.339837288 0.362790132 -0.402608174 -0.645983914 0.537582329
173374.430131561 -0.385979540 0.371130409 0.320237113 0.376364658 -0.379625517 -0.671110799 0.513657869
173374.463465510 -0.419824278 0.388566566 0.298991772 0.388236977 -0.355342942 -0.702715625 0.478742304
173374.496799460 -0.454724582 0.404268823 0.275527887 0.390056983 -0.333277805 -0.738720921 0.437118811
173374.530133409 -0.485234560 0.416605171 0.254962056 0.374515793 -0.310495653 -0.763740384 0.424300596
173374.563467358 -0.509789898 0.425214325 0.242289191 0.354667951 -0.295513748 -0.761178093 0.455510899
173374.596801307 -0.523370655 0.434450707 0.229359250 0.358080406 -0.281256191 -0.739102348 0.496388051
173374.630135256 -0.533138663 0.444307195 0.216854606 0.368969738 -0.277168156 -0.727734585 0.507386952
173374.663469206 -0.544088918 0.452518994 0.205963393 0.387403377 -0.279313275 -0.727199176 0.493035574
173374.696803155 -0.552955311 0.458966774 0.196640832 0.408279892 -0.282677670 -0.727905061 0.472816125
173374.730137104 -0.564985383 0.457854171 0.188064955 0.427677830 -0.288753849 -0.727505117 0.452160583
173374.763471053 -0.579078630 0.452584868 0.182110065 0.442908238 -0.299168568 -0.732139852 0.422257856
173374.796805002 -0.587990943 0.447675726 0.179401213 0.461868925 -0.309210660 -0.724198293 0.408169935
173374.830138952 -0.592089097 0.446185620 0.177429207 0.490567067 -0.316648378 -0.696222456 0.417554846
173374.863472901 -0.594611877 0.444508574 0.174814326 0.517642059 -0.320601116 -0.677939312 0.411897939
173374.896806850 -0.594898132 0.444134523 0.172501645 0.538887632 -0.325547467 -0.659207761 0.411174045
173374.930140799 -0.593098281 0.439681174 0.171325241 0.556667465 -0.328206102 -0.643066855 0.410934433
173374.963474749 -0.587889360 0.436588141 0.170517935 0.574531676 -0.332610601 -0.630963633 0.401457887
173374.996808698 -0.580007756 0.432911151 0.172655213 0.593380480 -0.341121315 -0.622021065 0.380296791
173375.030142647 -0.570186248 0.427751184 0.176956447 0.610984870 -0.357200799 -0.614225916 0.349043840
173375.063476596 -0.560223561 0.421779223 0.181614328 0.624370966 -0.376256204 -0.606516239 0.317380241
173375.096810545 -0.549210706 0.414079183 0.187750016 0.635291326 -0.398889540 -0.593258470 0.292124038
173375.130144495 -0.539444011 0.406152404 0.194226816 0.643227520 -0.422260252 -0.579165959 0.269298031
173375.163478444 -0.527983659 0.398283695 0.202165615 0.648298672 -0.445907242 -0.564598473 0.249206998
173375.196812393 -0.516668021 0.392362547 0.209568340 0.652828756 -0.466239597 -0.548129960 0.236619528
173375.230146342 -0.506523056 0.390026995 0.213607915 0.655953209 -0.468261920 -0.543005645 0.235798709
173375.263480291 -0.494603523 0.390788807 0.215962942 0.662792475 -0.459499612 -0.539092572 0.242786821
173375.296814241 -0.481565729 0.391879392 0.218207314 0.671516844 -0.453484554 -0.528547847 0.253089037
173375.330148190 -0.467935768 0.392652215 0.220342607 0.678560890 -0.454613706 -0.511370174 0.267174180
173375.363482139 -0.453922898 0.393564626 0.221752925 0.678161097 -0.462211847 -0.496004985 0.283613803
173375.396816088 -0.440437067 0.393277526 0.223183908 0.671102735 -0.479050275 -0.478921370 0.301274416
173375.430150038 -0.426156641 0.392456387 0.224664084 0.658920722 -0.500354258 -0.461479139 0.320165742
173375.463483987 -0.411451479 0.391628087 0.227200251 0.641037681 -0.530947144 -0.440548816 0.336277507
173375.496817936 -0.398347760 0.392662421 0.232995917 0.622886082 -0.559758678 -0.418613529 0.351348637
