#host_mono_ns,slot,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
6910152930123,7,-0.20196119,0.154345796,-0.362842172,-0.135469243,0.874621987,-0.393618643,-0.248493165
6910186275019,8,-0.201862857,0.154424399,-0.363123119,-0.135267094,0.874223769,-0.394213289,-0.249061197
6910219596842,9,-0.201852918,0.154485554,-0.363451004,-0.135348886,0.873683393,-0.394986868,-0.249686569
6910252932258,10,-0.201856703,0.154536605,-0.363770604,-0.135063589,0.873428702,-0.395666748,-0.249655738
6910286296164,11,-0.201848224,0.154541209,-0.363852292,-0.135122627,0.87324816,-0.395927787,-0.249841481
6910319597362,12,-0.201798439,0.154526532,-0.363726109,-0.134944245,0.873465121,-0.395691305,-0.249553874
6910352923716,13,-0.201733246,0.154485658,-0.363484234,-0.135196537,0.873555362,-0.395181417,-0.249909043
6910386263560,14,-0.201674893,0.154433146,-0.363262355,-0.135172158,0.873770475,-0.394757003,-0.24984096
6910419591789,15,-0.201667741,0.154404864,-0.363128603,-0.134913996,0.874039888,-0.394298345,-0.249762446
6910452945279,16,-0.201848522,0.154331177,-0.363138199,-0.135124192,0.87399292,-0.394465119,-0.249549687
6910486261581,17,-0.202212885,0.154209211,-0.363222837,-0.135320634,0.874124229,-0.394774348,-0.248492196
6910519606685,18,-0.20284383,0.154025599,-0.363326073,-0.135432765,0.874741197,-0.394923776,-0.246010229
6910552927310,19,-0.204302683,0.153625518,-0.363375872,-0.13777338,0.87504667,-0.394666165,-0.244029596
6910586312518,20,-0.208209321,0.152635813,-0.36365518,-0.147815764,0.874379277,-0.396436721,-0.237590611
6911002929289,0,-0.158066601,0.140725866,-0.527007222,-0.0890742838,-0.674471259,0.719758451,0.138210148
6911036274133,1,-0.131189868,0.149256051,-0.516688764,-0.146215692,-0.697966814,0.691456437,0.115547761
6911069592518,2,-0.104601093,0.154626131,-0.503619552,-0.206175447,-0.714603305,0.66160953,0.095429033
6911102924185,3,-0.0787136331,0.156031728,-0.490130693,-0.269448936,-0.721558988,0.634037733,0.0688918754
6911136262675,4,-0.0521102101,0.153341815,-0.476328194,-0.337933779,-0.718862534,0.605483174,0.049270045
6911169611841,5,-0.0253825728,0.148007467,-0.462069213,0.407825708,0.714447081,-0.566239059,-0.0511551909
6911202934549,6,-0.00184864574,0.141060397,-0.450731099,0.467480123,0.711682975,-0.520245671,-0.0656818599
6911236347310,7,0.0162391793,0.132977769,-0.447935283,0.504785657,0.700167835,-0.497731537,-0.0849691555
6911269593143,8,0.0291792993,0.123620853,-0.454152733,0.527586937,0.673568785,-0.506202757,-0.108239718
6911302931164,9,0.0363679267,0.115592539,-0.46480459,0.53948772,0.643450856,-0.526879132,-0.131614581
6911336275331,10,0.0366587155,0.112568326,-0.474714935,-0.536352098,-0.625120997,0.545472801,0.154950246
6911369613508,11,0.0272939522,0.120044298,-0.479983389,-0.503551364,-0.633624613,0.5574283,0.185012341
6911402930174,12,0.00569204707,0.138810292,-0.475645512,0.43027395,0.678252399,-0.556358933,-0.212844297
6911436797726,13,-0.0257825702,0.159719229,-0.459577262,0.33338815,0.74285984,-0.53620553,-0.22247526
6911469598924,14,-0.0621612631,0.173852071,-0.434853345,0.229650304,0.80289942,-0.499236256,-0.231033444
6911502925904,15,-0.101286598,0.178791448,-0.406520367,0.125571355,0.852463722,-0.458584189,-0.217342913
6911536274654,16,-0.140903801,0.174059689,-0.378797621,0.0299860202,0.888625741,-0.420553416,-0.180499181
6911569605487,17,-0.177472293,0.161816359,-0.353695542,-0.061435394,0.910264254,-0.380316287,-0.151671365
6911602931060,18,-0.208573759,0.145273015,-0.332911372,-0.134626076,0.921473324,-0.344910234,-0.117472164
6911636313716,19,-0.233578086,0.127135456,-0.316019595,-0.189960167,0.931401789,-0.30019334,-0.0793083981
6911669592935,20,-0.25185746,0.110090606,-0.301818758,-0.241350725,0.940376699,-0.23503381,-0.0469108857
6912086265487,0,-0.00705947587,0.154258445,-0.471287936,0.354208976,0.7356475,-0.435655206,-0.378897458
6912119598664,1,-8.47841584e-05,0.148575544,-0.479607165,0.378661364,0.717619419,-0.432848603,-0.392784953
6912152924185,2,-0.00218260009,0.147767663,-0.482016116,0.378470659,0.717155099,-0.42117691,-0.406273961
6912186266216,3,-0.0136649515,0.152443334,-0.480521381,0.349245906,0.725392818,-0.421257794,-0.417581588
6912219594549,4,-0.0360685512,0.162370846,-0.474427283,0.28992039,0.748593867,-0.429228812,-0.413903415
6912252925851,5,-0.0700696036,0.17386505,-0.463807076,0.194837242,0.775521934,-0.446857005,-0.401152104
6912286308976,6,-0.112940006,0.179953709,-0.448560566,0.0742670894,0.792181492,-0.469893306,-0.382273674
6912319700539,7,-0.158482283,0.176513985,-0.430378437,-0.0526199602,0.804660916,-0.481906652,-0.342808932
6912352923664,8,-0.20034343,0.163805157,-0.413766116,-0.145658344,0.817975044,-0.487398237,-0.268595397
6912386258559,9,-0.233420938,0.147771657,-0.401623249,-0.205109268,0.825670302,-0.489706695,-0.190751255
6912419601997,10,-0.256183416,0.133509591,-0.39305976,-0.227863252,0.834846437,-0.478192657,-0.14980495
6912452974132,11,-0.269797921,0.123889901,-0.386791974,-0.252518296,0.83482945,-0.471398294,-0.130682632
6912486269132,12,-0.272869915,0.120581076,-0.378320485,-0.273324668,0.83852756,-0.44679606,-0.150127947
6912519616580,13,-0.266376019,0.123059861,-0.369475663,-0.275110185,0.862332642,-0.391653359,-0.165240511
6912552937205,14,-0.250732303,0.131005913,-0.363631725,-0.232087255,0.88746208,-0.356220245,-0.177914798
6912586275903,15,-0.228892744,0.140725821,-0.358848631,-0.168892458,0.907761335,-0.331075072,-0.194509491
6912619592309,16,-0.204951331,0.148524195,-0.3530792,-0.115965717,0.923724234,-0.300053895,-0.207974046
6912652947518,17,-0.180251628,0.153529257,-0.346572042,-0.0724161714,0.930450261,-0.270623088,-0.236180693
6912686268507,18,-0.156711668,0.155733883,-0.339916468,-0.0297772456,0.935403407,-0.234611601,-0.262851924
6912719594601,19,-0.136726603,0.155378282,-0.332867265,0.00212625717,0.939020216,-0.196361527,-0.282274187
6912769626268,20,-0.119929053,0.151960269,-0.325068682,0.0176612362,0.935827553,-0.147649765,-0.319553494
6913169605903,0,-0.184745058,0.14427498,-0.491435498,0.0272612181,0.778150916,-0.481373399,-0.40251416
6913202939445,1,-0.17474471,0.136031479,-0.517939389,0.0889929011,0.748272896,-0.537737787,-0.378161371
6913236281215,2,-0.162782207,0.130754843,-0.535044611,0.134950384,0.734349191,-0.5635131,-0.353514731
6913269592986,3,-0.150646806,0.130263254,-0.542774796,0.162459224,0.741301298,-0.563209951,-0.32691583
6913302925799,4,-0.137426704,0.132183164,-0.543905914,0.183821633,0.761091352,-0.551155627,-0.288404316
6913336267153,5,-0.122632466,0.134422734,-0.541545987,0.205432788,0.777319431,-0.538614213,-0.251925886
6913369610330,6,-0.105274156,0.137830496,-0.536410689,0.229470626,0.78391999,-0.525698721,-0.237599537
6913402928507,7,-0.0858663246,0.143273801,-0.525809348,0.262151986,0.794295847,-0.493752152,-0.237863913
6913436272257,8,-0.0679461733,0.150646731,-0.508247972,0.29334569,0.813206494,-0.441240877,-0.24072808
6913469594497,9,-0.0560847819,0.158705622,-0.482959777,0.304951042,0.837927282,-0.366733849,-0.265309334
6913502942778,10,-0.0541168861,0.164588034,-0.451521456,0.287810385,0.86990267,-0.285007119,-0.281434715
6913536268038,11,-0.061650753,0.166848063,-0.417134106,0.247250006,0.89925915,-0.209902093,-0.293498725
6913586261788,12,-0.0747980922,0.16328904,-0.381383717,0.185774729,0.917565346,-0.132363811,-0.325639963
6913619595538,13,-0.0909728631,0.153799355,-0.34739098,0.131281435,0.931717277,-0.0561183095,-0.33394441
6913652947621,14,-0.109210685,0.140666157,-0.31698963,0.0830735117,0.943710685,0.0138419792,-0.3198708
6913686476007,15,-0.127908155,0.125218451,-0.29082036,0.0301568285,0.951137245,0.0737389699,-0.298313737
6913719642257,16,-0.145243034,0.107911959,-0.269685268,-0.0208839588,0.95446223,0.131176293,-0.267130136
6913752927101,17,-0.159874573,0.0913489461,-0.255044609,-0.0562200397,0.953799546,0.18640013,-0.228824571
6913786275330,18,-0.170862466,0.0797848701,-0.247373015,-0.0709891841,0.951733828,0.22650218,-0.194576606
6913819595642,19,-0.178035185,0.0772087052,-0.246868193,-0.0817588046,0.952291429,0.23457624,-0.177286655
6913852929340,20,-0.182102814,0.0864715874,-0.254151583,-0.0928186923,0.960019112,0.193618774,-0.17960988
6914252926111,0,-0.209436014,0.0909691751,-0.574446499,-0.0607728139,-0.559466362,0.76027745,0.324472308
6914286263142,1,-0.219571829,0.0850553289,-0.575166941,-0.0374603346,-0.525509119,0.778022408,0.342225194
6914319596736,2,-0.227994099,0.0831349939,-0.571665645,-0.0191257466,-0.497158915,0.782376647,0.374638438
6914352925277,3,-0.233571559,0.0867512748,-0.564409256,-0.00336129428,-0.479663163,0.773315728,0.414601892
6914402925798,4,-0.235212937,0.0961837396,-0.553727567,0.015214704,-0.482224405,0.751270711,0.450355947
6914436268402,5,-0.231634319,0.111043997,-0.539352298,0.0312173609,-0.50385201,0.713739932,0.485524446
6914469595746,6,-0.223016798,0.129138097,-0.519753814,0.0467769429,-0.549095035,0.658811092,0.512127459
6914502925121,7,-0.210257336,0.146625802,-0.493513197,0.0643933192,-0.609940231,0.586737335,0.52873975
6914536269496,8,-0.19502233,0.158996195,-0.461555749,0.0813908353,-0.682089865,0.502671599,0.5248335
6914569604027,9,-0.180548117,0.164504394,-0.427555323,-0.0937688351,0.755426109,-0.412527859,-0.500359416
6914602940173,10,-0.167668387,0.16453743,-0.395175129,-0.0989574865,0.811843634,-0.330311716,-0.471180946
6914636275382,11,-0.156068042,0.160783529,-0.365550309,-0.0931472182,0.852294385,-0.257369012,-0.445734262
6914669591736,12,-0.146107882,0.153630972,-0.338699639,-0.0915045589,0.879909217,-0.183246106,-0.428727865
6914702929652,13,-0.138097361,0.143828377,-0.315636307,-0.0894955397,0.900042117,-0.108265229,-0.412544936
6914736259079,14,-0.131825522,0.132908359,-0.296968937,-0.080009684,0.914785445,-0.0403461605,-0.393875927
6914769636111,15,-0.127538994,0.121862687,-0.283123016,-0.0698173642,0.920927346,0.0253417548,-0.382591337
6914802936631,16,-0.125861511,0.112460107,-0.274431646,-0.0680550784,0.919878542,0.0832398161,-0.377177745
6914836308506,17,-0.126999035,0.107279666,-0.271154255,-0.0685286894,0.916779876,0.119620219,-0.374845892
6914869591996,18,-0.131676123,0.10861624,-0.273234338,-0.0718897581,0.919136643,0.118688986,-0.368690491
6914902925225,19,-0.139833242,0.116477929,-0.281220526,-0.0838387907,0.924846232,0.0803087875,-0.362189144
6914936277152,20,-0.150568485,0.128520638,-0.296626925,-0.0991476029,0.92613703,0.0150802638,-0.363610417
6915336566996,0,-0.201737195,0.108670853,-0.566336811,-0.0936431587,-0.543192446,0.664821923,0.504167378
6915386711996,1,-0.205631375,0.108725667,-0.564947486,-0.083672069,-0.524414718,0.668488264,0.520683825
6915419595017,2,-0.207644731,0.114573888,-0.557918549,-0.0610448681,-0.516313374,0.662717283,0.538980365
6915452956475,3,-0.206128687,0.126198068,-0.544026196,-0.0247158557,-0.541751564,0.642055809,0.5419029
6915486324912,4,-0.199561819,0.140580162,-0.523820221,0.00886345841,-0.595494986,0.603527308,0.530152798
6915519624183,5,-0.187192842,0.153942093,-0.49883464,0.0244013239,-0.65848583,0.543015718,0.520514131
6915552924860,6,-0.171233132,0.163357273,-0.471476942,-0.019262597,0.731307685,-0.472725779,-0.491272211
6915586256371,7,-0.154528514,0.168277875,-0.443801045,0.00311605143,0.800401807,-0.397954106,-0.448307693
6915619607829,8,-0.138603106,0.168781072,-0.416576833,0.0338343419,0.853698552,-0.315924466,-0.412608534
6915653002464,9,-0.125130042,0.164363027,-0.390072316,0.0651737303,0.895026803,-0.219884217,-0.382531434
6915686312308,10,-0.116144568,0.155625075,-0.36612162,0.0953335539,0.924550533,-0.112314731,-0.351430237
6915719592829,11,-0.112988219,0.144620985,-0.346686512,0.113774568,0.940017939,-0.00841872487,-0.321482182
6915752928975,12,-0.115633376,0.135221139,-0.332701832,0.11610987,0.947440624,0.0667341575,-0.29055348
6915786282308,13,-0.12319348,0.13093999,-0.324728996,0.0983965099,0.955538869,0.0951138288,-0.261183709
6915819596214,14,-0.134326145,0.130996034,-0.32221067,0.0767608583,0.967276454,0.0941773355,-0.222743616
6915852938402,15,-0.146268427,0.132191584,-0.323961765,0.0546403192,0.978250504,0.0859738737,-0.180690065
6915886269756,16,-0.156349793,0.133503169,-0.3287808,0.0362781025,0.985645235,0.0773743242,-0.145604402
6915919598454,17,-0.163330525,0.135036841,-0.336277306,0.025438061,0.989736319,0.0697888061,-0.122083679
6915952921944,18,-0.167394593,0.138215944,-0.347256958,0.0129987793,0.991726756,0.0503123067,-0.117378466
6915986274496,19,-0.169094339,0.143429115,-0.3613379,0.00766891427,0.992232203,0.0117505686,-0.123605587
6916019601943,20,-0.168672472,0.148261964,-0.376484275,0.0130678378,0.990537167,-0.0272663422,-0.133872569
6916436273558,0,-0.168021321,0.161023498,-0.481271297,0.0702035353,0.965346754,-0.181668729,-0.173705474
6916469597985,1,-0.171128988,0.16915825,-0.481399029,0.0539036095,0.962109864,-0.186542362,-0.191418335
6916502942829,2,-0.174230576,0.181229115,-0.48228845,0.0323243923,0.95759517,-0.194590256,-0.210003033
6916536259495,3,-0.175910413,0.196012065,-0.484902143,0.0198231656,0.953864157,-0.199117199,-0.223836064
6916569605225,4,-0.176626459,0.213914439,-0.49091053,0.010742873,0.949496448,-0.20246926,-0.23947303
6916602931318,5,-0.177722648,0.235491112,-0.502162158,-0.00297072763,0.943026662,-0.214958802,-0.253938168
6916636299704,6,-0.177983433,0.262425482,-0.518754303,-0.0106282691,0.939040542,-0.24211292,-0.243867323
6916669595329,7,-0.174513429,0.293769389,-0.537348747,-0.00223884312,0.934671879,-0.270629704,-0.230527788
6916702962412,8,-0.166630536,0.327042818,-0.555862665,0.0136209605,0.924587369,-0.297127843,-0.23804976
6916736294495,9,-0.155854061,0.359031767,-0.574700654,0.0400565639,0.908818364,-0.326795161,-0.256221622
6916769605693,10,-0.145409629,0.38613072,-0.595156848,0.0675239414,0.882136405,-0.36272651,-0.292754859
6916802937412,11,-0.139858678,0.405414879,-0.618828475,0.0842529014,0.827737927,-0.429553807,-0.351048321
6916836345016,12,-0.141896218,0.414522618,-0.64004159,0.0878150016,0.751222193,-0.516739488,-0.401165783
6916869594027,13,-0.150566921,0.414066851,-0.652549744,-0.0663522333,-0.666389883,0.608888924,0.425177842
6916902955693,14,-0.161154285,0.405232549,-0.65367204,-0.0344938263,-0.577058256,0.680409849,0.450395852
6916936265745,14,-0.161154285,0.405232549,-0.65367204,-0.0344938263,-0.577058256,0.680409849,0.450395852
6916936289026,15,-0.171507418,0.39020732,-0.644781768,0.00257536885,-0.493493676,0.739915311,0.457146257
6916969894808,15,-0.171507418,0.39020732,-0.644781768,0.00257536885,-0.493493676,0.739915311,0.457146257
6916969913766,16,-0.181207597,0.373266757,-0.628542006,0.0559102036,-0.415267885,0.788150012,0.450828373
6917002940745,16,-0.181207597,0.373266757,-0.628542006,0.0559102036,-0.415267885,0.788150012,0.450828373
6917002965797,17,-0.188513234,0.355024725,-0.606622994,0.0953965336,-0.355844021,0.806025743,0.463246167
6917052929026,17,-0.188513234,0.355024725,-0.606622994,0.0953965336,-0.355844021,0.806025743,0.463246167
6917052945120,18,-0.195062965,0.334157586,-0.583035946,0.12689808,-0.304897487,0.821880102,0.464163184
6917086449808,18,-0.195062965,0.334157586,-0.583035946,0.12689808,-0.304897487,0.821880102,0.464163184
6917086540797,19,-0.201649025,0.310839027,-0.558205426,0.161733687,-0.262963355,0.834771276,0.45590502
6917119600849,19,-0.201649025,0.310839027,-0.558205426,0.161733687,-0.262963355,0.834771276,0.45590502
6917119625953,20,-0.208092377,0.285376757,-0.533849239,0.195249379,-0.210980639,0.850003302,0.441428691
6917152928766,20,-0.208092377,0.285376757,-0.533849239,0.195249379,-0.210980639,0.850003302,0.441428691
6917519642360,0,-0.117823951,0.36723277,-0.495953619,0.134566814,-0.262581289,0.68754518,0.66349417
6917552921735,0,-0.117823951,0.36723277,-0.495953619,0.134566814,-0.262581289,0.68754518,0.66349417
6917552945016,1,-0.108234994,0.375610411,-0.494481802,0.127110481,-0.285338044,0.674546957,0.668888271
6917586256943,1,-0.108234994,0.375610411,-0.494481802,0.127110481,-0.285338044,0.674546957,0.668888271
6917586282724,2,-0.100339673,0.381483525,-0.488858014,0.12471123,-0.308756948,0.657942474,0.675446451
6917619594026,2,-0.100339673,0.381483525,-0.488858014,0.12471123,-0.308756948,0.657942474,0.675446451
6917619619235,3,-0.0938341916,0.385077924,-0.479948074,0.128549278,-0.33321774,0.643109918,0.677385151
6917652934287,3,-0.0938341916,0.385077924,-0.479948074,0.128549278,-0.33321774,0.643109918,0.677385151
6917652962307,4,-0.0868521407,0.387627393,-0.46696949,0.133761495,-0.361347705,0.628260732,0.675887644
6917686263557,4,-0.0868521407,0.387627393,-0.46696949,0.133761495,-0.361347705,0.628260732,0.675887644
6917686290224,5,-0.0780812502,0.390352607,-0.449373007,0.139707834,-0.398102015,0.602457225,0.677526236
6917719642516,5,-0.0780812502,0.390352607,-0.449373007,0.139707834,-0.398102015,0.602457225,0.677526236
6917719697412,6,-0.0663842261,0.392486542,-0.427615136,0.14276357,-0.438214004,0.564178526,0.68504715
6917752925537,6,-0.0663842261,0.392486542,-0.427615136,0.14276357,-0.438214004,0.564178526,0.68504715
6917752950172,7,-0.0520392582,0.392327845,-0.401530564,0.139218241,-0.489004046,0.510839641,0.693207204
6917786256891,7,-0.0520392582,0.392327845,-0.401530564,0.139218241,-0.489004046,0.510839641,0.693207204
6917786283089,8,-0.0379277691,0.389683068,-0.373390883,0.138401359,-0.533121288,0.454022318,0.700350285
6917819606370,8,-0.0379277691,0.389683068,-0.373390883,0.138401359,-0.533121288,0.454022318,0.700350285
6917819634287,9,-0.0260221045,0.386620194,-0.34677276,0.140399918,-0.573055267,0.404270291,0.698899925
6917853064026,9,-0.0260221045,0.386620194,-0.34677276,0.140399918,-0.573055267,0.404270291,0.698899925
6917853093922,10,-0.0163236521,0.384686708,-0.324047446,0.13347429,-0.610412717,0.367319107,0.688953996
6917886264078,10,-0.0163236521,0.384686708,-0.324047446,0.13347429,-0.610412717,0.367319107,0.688953996
6917886289651,11,-0.0096158646,0.384678721,-0.305049896,0.126242533,-0.641627371,0.331433743,0.680094659
6917919599078,11,-0.0096158646,0.384678721,-0.305049896,0.126242533,-0.641627371,0.331433743,0.680094659
6917919630224,12,-0.00708001386,0.385698885,-0.291601002,0.128488809,-0.653179109,0.300704092,0.68295294
6917952921214,12,-0.00708001386,0.385698885,-0.291601002,0.128488809,-0.653179109,0.300704092,0.68295294
6917952943193,13,-0.00978450477,0.386316031,-0.284617186,0.131849959,-0.661234677,0.29321894,0.677795649
6918002929807,13,-0.00978450477,0.386316031,-0.284617186,0.131849959,-0.661234677,0.29321894,0.677795649
6918002955589,14,-0.0177158676,0.386128187,-0.284385234,0.132954255,-0.669730961,0.308290958,0.662374735
6918040062411,15,-0.029825734,0.385347158,-0.290620804,0.139341697,-0.672154605,0.33822915,0.64373374
6918069592880,16,-0.0433932506,0.38390103,-0.303935736,0.144579306,-0.658937454,0.377699971,0.634224713
6918102930589,17,-0.0564415492,0.381383151,-0.323701113,0.135803461,-0.630995035,0.421906739,0.6367082
6918136262880,18,-0.0696930662,0.377372175,-0.346610606,0.123817228,-0.599482536,0.464955896,0.639613926
6918169610901,19,-0.0839613602,0.370572776,-0.371764928,0.11221341,-0.567864537,0.510647953,0.635748923
6918202936161,20,-0.0991653427,0.358921468,-0.399372995,0.0916860104,-0.525045753,0.568265975,0.626892686
6918602936474,0,-0.184202999,0.056082949,-0.469162315,0.232681915,0.463674188,0.85413444,0.0363282189
6918636306005,1,-0.188065529,0.0525026992,-0.458786398,0.273143709,0.430393308,0.858751118,0.0519676544
6918669593974,2,-0.188642144,0.0550500751,-0.448950559,0.322229505,0.431414664,0.839847445,0.068598561
6918702926161,3,-0.186477259,0.0575703159,-0.440879554,0.312988877,0.469870806,0.825224996,0.0162215475
6918736260380,4,-0.182083532,0.063242808,-0.434464902,0.319397539,0.486167401,0.813262761,-0.0151708508
6918769598192,5,-0.17678681,0.0692962185,-0.430163264,0.311713308,0.495430946,0.808128536,-0.0656598732
6918802932099,6,-0.171706423,0.0747495592,-0.427537769,0.313348264,0.49060002,0.806319594,-0.104753278
6918836639130,7,-0.167479187,0.0784661546,-0.426135421,0.312519729,0.482519805,0.805055976,-0.146256417
6918886279703,8,-0.164659366,0.0799589753,-0.425320059,0.31408757,0.467194945,0.805583358,-0.184697866
6918919639547,9,-0.163701624,0.078956008,-0.424700499,0.317997456,0.450062811,0.805400014,-0.218293145
6918952932984,10,-0.16510877,0.0759949908,-0.423767388,0.324938595,0.433873683,0.803706586,-0.245406315
6918986261422,11,-0.169220507,0.0716556609,-0.421697199,0.342504174,0.426813275,0.797046125,-0.255418777
6919019593765,12,-0.175733522,0.0653608516,-0.418426424,0.374921054,0.425957382,0.785971344,-0.245445624
6919052928661,13,-0.184189439,0.0567884818,-0.414258242,0.417140335,0.420014083,0.774152219,-0.224210814
6919086270640,14,-0.193836138,0.0456629992,-0.410026222,0.46325314,0.409618944,0.760644853,-0.197555661
6919119599599,15,-0.20381774,0.0325284079,-0.405519605,0.509693205,0.399601758,0.743132651,-0.168181852
6919152919755,16,-0.213374957,0.0199541431,-0.401328236,0.550030887,0.389736742,0.72447902,-0.143879846
6919186263453,17,-0.221948311,0.00830536522,-0.398457259,0.579055786,0.378343523,0.709969878,-0.132262453
6919219594182,18,-0.228861228,-0.000417688716,-0.397732198,0.59672147,0.366586626,0.701019049,-0.134573504
6919252946526,19,-0.233535901,-0.00621158862,-0.397906929,0.610655665,0.359227628,0.691347122,-0.141754314
6919286267515,20,-0.235692054,-0.0076962919,-0.398793876,0.6247226,0.36020726,0.676550627,-0.149169952
6919686269286,0,-0.218692213,-0.0137956617,-0.454679638,0.694264233,0.386071205,0.507309973,-0.334040135
6919736264234,1,-0.220909387,-0.0168397669,-0.459421694,0.709111214,0.336756438,0.513449132,-0.346592516
6919769604390,2,-0.224634692,-0.0146252038,-0.463824719,0.741053998,0.331709594,0.480358303,-0.33175841
6919802931265,3,-0.229334265,-0.0125037441,-0.468405962,0.758534193,0.301108032,0.468403727,-0.338463783
6919836269546,4,-0.234302983,-0.00911946315,-0.472871184,0.775320053,0.261895686,0.459432095,-0.345270306
6919869595327,5,-0.238930017,-0.00434868596,-0.476917416,0.786822855,0.23092626,0.446728915,-0.35779345
6919902926369,6,-0.242826268,0.000775133609,-0.480282903,0.796289444,0.205464303,0.432005256,-0.370241851
6919936276629,7,-0.245300025,0.0067674187,-0.482195705,0.805541396,0.184749559,0.415012777,-0.380440593
6919969862879,8,-0.24615404,0.0134863118,-0.482586652,0.814930499,0.173943162,0.392061174,-0.389769286
6920002929650,9,-0.245439067,0.0206879117,-0.481466621,0.824764848,0.166008353,0.366756707,-0.397106677
6920036970015,10,-0.243360698,0.027602125,-0.47901994,0.834554613,0.163374141,0.338230133,-0.403023452
6920069592723,11,-0.240371197,0.0325650983,-0.475614399,0.843354404,0.166287541,0.30604285,-0.409193784
6920102929754,12,-0.236768618,0.0351485685,-0.471425682,0.853801668,0.166128874,0.274004608,-0.410299122
6920136444234,13,-0.232722744,0.0351543128,-0.466730565,0.867513716,0.168165579,0.237210348,-0.403573483
6920169965275,14,-0.228410363,0.0335620195,-0.461836815,0.876677096,0.175952345,0.197938278,-0.401619822
6920202931942,15,-0.22445704,0.0337821431,-0.457001597,0.880860448,0.181204215,0.163572565,-0.405578494
6920236265223,16,-0.221171096,0.0366389751,-0.452373683,0.891326249,0.171234891,0.137607619,-0.396585703
6920269602098,17,-0.218341216,0.0380471423,-0.448058426,0.900623798,0.159840003,0.113012806,-0.388015479
6920302928400,18,-0.215969652,0.0363207087,-0.444095969,0.903684258,0.148637772,0.0922649503,-0.390830904
6920336260692,19,-0.214021698,0.032104671,-0.440612823,0.903948069,0.129853874,0.0804702267,-0.399425089
6920371362463,20,-0.212315232,0.0283441134,-0.437648714,0.908112764,0.100509837,0.0753801465,-0.399433047
6920786262202,0,-0.167388752,0.0221244805,-0.447464108,-0.890016913,-0.0271023456,0.168966889,0.422593862
6920819604962,1,-0.164577514,0.023988558,-0.449419469,-0.882185102,-0.0251853485,0.184838399,0.432377011
6920852936681,2,-0.16260989,0.0253739078,-0.451280951,-0.874804199,-0.0267538279,0.202495858,0.439314574
6920886263712,3,-0.16163449,0.0259349681,-0.452833176,-0.870111406,-0.0308346134,0.221384332,0.439254284
6920919606473,4,-0.161890775,0.0258217603,-0.453682274,-0.86295408,-0.0200467817,0.223998263,0.452474535
6920952925848,5,-0.163164049,0.0254742093,-0.453536689,-0.851624846,0.00517202169,0.210944116,0.479803026
6920986265015,6,-0.164620429,0.0223067496,-0.452452987,-0.844172537,0.0314175747,0.197705328,0.497290969
6921019596890,7,-0.165590823,0.0180185176,-0.450179964,-0.844151199,0.0541861057,0.189771369,0.498457104
6921052986160,8,-0.165278494,0.0157930851,-0.446031511,-0.852024853,0.0696108714,0.190879598,0.482465476
6921086268244,9,-0.163325444,0.0175270066,-0.440959156,-0.859800339,0.0726102069,0.201881289,0.463373572
6921119656160,10,-0.159908697,0.022896504,-0.434870809,-0.860106587,0.06946183,0.213838637,0.457891673
6921152934598,11,-0.155565634,0.0286343843,-0.428231537,-0.855633259,0.0604446754,0.228052616,0.460684419
6921186256369,12,-0.150604755,0.0361225605,-0.421114206,-0.85158658,0.037710093,0.253907591,0.45706588
6921219607462,13,-0.145956889,0.04643251,-0.413412035,-0.851278245,0.0027888862,0.291573167,0.436236918
6921252933035,14,-0.143013626,0.0591534637,-0.405131102,0.854501724,0.0280736554,-0.32637623,-0.403134197
6921286273035,15,-0.142900169,0.0729957372,-0.396543264,0.859075546,0.0433314145,-0.346966296,-0.373799443
6921319607723,16,-0.146112084,0.0875633135,-0.387715459,0.86244905,0.0452289805,-0.355030477,-0.357895732
6921352917775,17,-0.152781799,0.102513246,-0.379478842,0.863601983,0.0424378924,-0.358514577,-0.351934582
6921386273087,18,-0.162824735,0.117367089,-0.372070044,0.864539385,0.039245896,-0.360978007,-0.347456962
6921419598296,19,-0.175919071,0.131131977,-0.365363806,0.868744373,0.0304395724,-0.357018203,-0.34189859
6921452955691,20,-0.191673428,0.142919421,-0.359472543,0.877873242,0.00705922581,-0.337330699,-0.339848191
6921869597150,0,-0.257637411,0.265203148,-0.391300678,-0.849634051,0.129014358,0.122730896,0.496401429
6921902926785,1,-0.239744872,0.267014474,-0.395612895,-0.849083483,0.0932140797,0.145731688,0.499129921
6921936259650,2,-0.219740719,0.268508255,-0.398553848,-0.850513041,0.0607204735,0.167230248,0.494949102
6921969606733,3,-0.198396444,0.270320326,-0.400100738,-0.852343202,0.0248179138,0.191798016,0.485910177
6922002944181,4,-0.176785454,0.272944152,-0.400344938,-0.851780117,-0.018517632,0.22173281,0.474301904
6922036263243,5,-0.156323239,0.276835799,-0.39915958,-0.848015428,-0.0654875487,0.253562719,0.460746258
6922069587983,6,-0.138200089,0.280855209,-0.396539301,-0.843762159,-0.106418476,0.279693723,0.445546806
6922102923920,7,-0.123362556,0.284384638,-0.392525285,-0.843167543,-0.134578735,0.294698179,0.429080516
6922136268452,8,-0.11253231,0.287121326,-0.387284338,0.84709698,0.152526796,-0.300427318,-0.410981417
6922169616212,9,-0.106229745,0.289084643,-0.381139338,0.852630198,0.166198879,-0.301704139,-0.392904878
