#t[ns],wx,wy,wz,ax,ay,az
1422604559000,2.33292911,-0.533697449,2.7079022,-2.77966813,-0.213083948,-10.7308118
1422605565000,2.34251649,-0.53156692,2.71429378,-2.77248552,-0.217872351,-10.733206
1422606571000,2.34997335,-0.528371127,2.71962011,-2.77727393,-0.227449158,-10.7308118
1422607578000,2.3574302,-0.527305863,2.72494643,-2.78685073,-0.217872351,-10.7236292
1422608584000,2.36595231,-0.527305863,2.73027275,-2.78445653,-0.196324536,-10.6996872
1422609590000,2.37553969,-0.526240598,2.73666434,-2.79403334,-0.181959326,-10.6757452
1422610596000,2.38406181,-0.524110069,2.74199066,-2.79642754,-0.150834705,-10.6661684
1422611602000,2.39364919,-0.524110069,2.74731698,-2.79403334,-0.155623108,-10.6470148
1422612608000,2.4021713,-0.524110069,2.75370857,-2.79163914,-0.174776721,-10.66138
1422613614000,2.40962815,-0.52197954,2.76010015,-2.77009132,-0.146046301,-10.6565916
1422614621000,2.41601974,-0.518783747,2.76649174,-2.75812031,-0.119710083,-10.6350438
1422615627000,2.42241133,-0.514522689,2.77181806,-2.77727393,-0.1436521,-10.6302554
1422616633000,2.42880291,-0.51239216,2.77820965,-2.77727393,-0.15801731,-10.625467
1422617639000,2.43732503,-0.510261632,2.78353597,-2.74854351,-0.126892688,-10.6302554
1422618645000,2.44478188,-0.507065838,2.78886229,-2.75093771,-0.110133276,-10.601525
1422619651000,2.4501082,-0.502804781,2.79525388,-2.75093771,-0.10055647,-10.5680061
1422620658000,2.45543453,-0.499608987,2.80164547,-2.72220729,-0.0837970581,-10.5871597
1422621664000,2.46182611,-0.496413194,2.80697152,-2.70065947,-0.0694318481,-10.601525
1422622670000,2.46928296,-0.493217401,2.81336311,-2.68150586,-0.0766144531,-10.5799771
1422623676000,2.47673981,-0.490021607,2.81868943,-2.66714065,-0.110133276,-10.5488525
1422624682000,2.4831314,-0.48576055,2.82295049,-2.64559283,-0.124498486,-10.5440641
1422625688000,2.48952299,-0.481499492,2.82827681,-2.62883342,-0.10055647,-10.5584293
1422626694000,2.49591457,-0.477238434,2.83360313,-2.62643922,-0.0814028564,-10.5536409
1422627701000,2.5012409,-0.472977376,2.83786419,-2.60489141,-0.0957680664,-10.5560351
1422628707000,2.50656722,-0.467651054,2.84319051,-2.57137258,-0.11492168,-10.5440641
1422629713000,2.51189354,-0.464455261,2.8495821,-2.54024796,-0.107739075,-10.5273047
1422630719000,2.51828513,-0.461259468,2.85490842,-2.51391174,-0.126892688,-10.5177279
1422631725000,2.52574198,-0.45699841,2.85916948,-2.48757552,-0.12928689,-10.5225163
1422632731000,2.53319883,-0.450606823,2.86343054,-2.46363351,-0.0909796631,-10.5296989
1422633738000,2.53852515,-0.445280501,2.86875686,-2.42293208,-0.0861912598,-10.5273047
1422634744000,2.54278621,-0.441019443,2.87408318,-2.38223065,-0.107739075,-10.5296989
1422635750000,2.5491778,-0.43782365,2.88047477,-2.36547124,-0.11492168,-10.5273047
1422636756000,2.55663465,-0.435693121,2.88686636,-2.34871183,-0.0957680664,-10.5512467
1422637762000,2.5640915,-0.431432063,2.89219268,-2.31519301,-0.0814028564,-10.5727945
1422638768000,2.57154835,-0.427171006,2.89645374,-2.28167418,-0.0718260498,-10.5823713
1422639774000,2.5790052,-0.423975212,2.90178006,-2.25773217,-0.0646434448,-10.5847655
1422640781000,2.58539679,-0.421844683,2.90817164,-2.22900175,-0.0335188232,-10.5560351
1422641787000,2.59285364,-0.41864889,2.91349797,-2.21942494,-0.0287304199,-10.5536409
1422642793000,2.60031049,-0.415453097,2.91988955,-2.19308872,-0.0478840332,-10.5608235
1422643799000,2.60776734,-0.412257303,2.92521588,-2.14999309,-0.0119710083,-10.5320931
1422644805000,2.61522419,-0.406930981,2.93160746,-2.14520469,0.00957680664,-10.5105453
1422645811000,2.62161578,-0.402669924,2.93799905,-2.14041628,0.0263362183,-10.4913917
1422646817000,2.62907263,-0.401604659,2.94332537,-2.11408007,0.0502782349,-10.448296
1422647824000,2.63546421,-0.400539395,2.94865169,-2.10210906,0.0814028564,-10.4195656
1422648830000,2.64505159,-0.398408866,2.95504328,-2.09971486,0.107739075,-10.4075946
1422649836000,2.65250845,-0.395213072,2.96143487,-2.07337864,0.126892688,-10.3860468
1422650842000,2.6599653,-0.393082544,2.96676119,-2.05661923,0.150834705,-10.3501338
1422651848000,2.66635688,-0.390952015,2.97315277,-2.06619603,0.146046301,-10.3261918
1422652854000,2.67274847,-0.387756221,2.9784791,-2.06380183,0.160411511,-10.2854903
1422653861000,2.67914006,-0.386690957,2.98380542,-2.06140763,0.179565125,-10.2423947
1422654867000,2.68446638,-0.385625693,2.99019701,-2.05422502,0.205901343,-10.2400005
1422655873000,2.69192323,-0.384560428,2.99445806,-2.06380183,0.251391174,-10.2232411
1422656879000,2.69938008,-0.382429899,2.99871912,-2.04943662,0.280121594,-10.2088759
1422657885000,2.70577167,-0.381364635,3.00404544,-2.03746561,0.292092603,-10.1945107
1422658891000,2.71003273,-0.381364635,3.00937177,-2.05183082,0.301669409,-10.1729629
1422659897000,2.71429378,-0.38029937,3.01576335,-2.06380183,0.313640417,-10.163386
1422660904000,2.72068537,-0.378168842,3.02108967,-2.07577284,0.349553442,-10.127473
1422661910000,2.72814222,-0.378168842,3.02535073,-2.08534965,0.390254871,-10.0939542
1422662916000,2.73559907,-0.379234106,3.02961179,-2.11408007,0.418985291,-10.09156
1422663922000,2.74092539,-0.379234106,3.03600338,-2.13802208,0.426167896,-10.0652238
1422664928000,2.74412119,-0.377103577,3.04239496,-2.13083948,0.430956299,-10.0149455
1422665934000,2.74625172,-0.376038313,3.04772129,-2.15478149,0.457292517,-9.97184991
1422666940000,2.75157804,-0.374973048,3.05091708,-2.19787712,0.481234534,-9.93354269
1422667947000,2.75903489,-0.376038313,3.05517814,-2.20027133,0.49081134,-9.92636008
1422668953000,2.76436121,-0.376038313,3.06050446,-2.20745393,0.502782349,-9.92396588
1422669959000,2.76862227,-0.374973048,3.06370025,-2.21942494,0.514753357,-9.89762966
1422670965000,2.77181806,-0.374973048,3.06796131,-2.20505973,0.500388147,-9.90241807
1422671971000,2.77607912,-0.373907784,3.07328763,-2.18590612,0.514753357,-9.90241807
1422672977000,2.78034018,-0.371777255,3.07754869,-2.21463654,0.56263739,-9.87608185
1422673984000,2.7856665,-0.369646726,3.08180975,-2.23618435,0.584185205,-9.87129344
1422674990000,2.78992756,-0.368581462,3.08500554,-2.25294376,0.586579407,-9.87129344
1422675996000,2.79418862,-0.368581462,3.0892666,-2.25773217,0.584185205,-9.85932244
1422677002000,2.79738441,-0.367516197,3.09352766,-2.26012637,0.574608398,-9.84495723
1422678008000,2.8005802,-0.367516197,3.09459292,-2.29125099,0.581791003,-9.82819781
1422679014000,2.80271073,-0.364320404,3.09778871,-2.28406838,0.584185205,-9.81622681
1422680020000,2.80590626,-0.361124611,3.10204977,-2.26730897,0.59136781,-9.83777462
1422681027000,2.80803679,-0.360059346,3.10631083,-2.26252057,0.60573302,-9.84974563
1422682033000,2.81123258,-0.357928817,3.11057189,-2.26730897,0.608127222,-9.83059202
1422683039000,2.81442837,-0.355798288,3.11270242,-2.27927998,0.632069238,-9.8138326
1422684045000,2.81762417,-0.353667759,3.11589821,-2.3008278,0.629675037,-9.82101521
1422685051000,2.82081996,-0.351537231,3.119094,-2.303222,0.62009823,-9.84256302
1422686057000,2.82401575,-0.348341471,3.1222898,-2.29364519,0.617704028,-9.82580361
1422687064000,2.82614628,-0.345145677,3.12655085,-2.28646259,0.627280835,-9.8138326
1422688070000,2.82827681,-0.343015148,3.13081191,-2.26970317,0.627280835,-9.82340941
1422689076000,2.82934208,-0.339819355,3.1340077,-2.26012637,0.641646045,-9.82819781
1422690082000,2.8314726,-0.336623562,3.13826876,-2.24815536,0.665588062,-9.81622681
1422691088000,2.8346684,-0.333427768,3.14146456,-2.22900175,0.653617053,-9.8138326
1422692094000,2.83786419,-0.33129724,3.14572561,-2.23857855,0.682347473,-9.82101521
1422693100000,2.83999472,-0.328101446,3.14892141,-2.24336696,0.725443103,-9.7994674
1422694107000,2.84212525,-0.323840389,3.15318246,-2.21942494,0.7206547,-9.79228479
1422695113000,2.84319051,-0.318514066,3.15531299,-2.24097275,0.701501086,-9.79707319
1422696119000,2.84638631,-0.314253009,3.15957405,-2.27209738,0.708683691,-9.78270798
1422697125000,2.8495821,-0.31212248,3.16383511,-2.26252057,0.699106885,-9.77791958
1422698131000,2.85064736,-0.307861422,3.1670309,-2.23139595,0.69192428,-9.78749639
1422699137000,2.85064736,-0.304665629,3.16916143,-2.21703074,0.715866296,-9.77552538
1422700143000,2.85064736,-0.3025351,3.17342249,-2.25054956,0.723048901,-9.76355437
1422701150000,2.85171263,-0.299339307,3.17661828,-2.27688578,0.725443103,-9.76116017
1422702156000,2.85384316,-0.296143513,3.17874881,-2.26730897,0.7206547,-9.74200656
1422703162000,2.85490842,-0.291882455,3.18087934,-2.26491477,0.725443103,-9.74440076
1422704168000,2.85597369,-0.288686662,3.18407513,-2.25773217,0.732625708,-9.75637177
1422705174000,2.85597369,-0.285490869,3.18620566,-2.23857855,0.7206547,-9.76834277
1422706180000,2.85703895,-0.281229811,3.18833619,-2.25294376,0.730231506,-9.77552538
1422707187000,2.85810422,-0.278034001,3.19153198,-2.27449158,0.737414111,-9.76594857
1422708193000,2.85810422,-0.273772943,3.19366251,-2.28167418,0.754173523,-9.73961235
1422709199000,2.85810422,-0.269511886,3.19685831,-2.26970317,0.766144531,-9.72045874
1422710205000,2.85703895,-0.265250828,3.19792357,-2.25533796,0.739808313,-9.73721815
1422711211000,2.85597369,-0.263120299,3.19898884,-2.24097275,0.758961926,-9.76116017
1422712217000,2.85597369,-0.259924506,3.20111936,-2.23618435,0.770932935,-9.75876597
1422713223000,2.85597369,-0.257793977,3.20218463,-2.24576116,0.76375033,-9.74440076
1422714230000,2.85490842,-0.255663448,3.20324989,-2.24815536,0.782903943,-9.73003555
1422715236000,2.85277789,-0.252467655,3.20431516,-2.25294376,0.809240161,-9.71567034
1422716242000,2.8495821,-0.250337126,3.20644569,-2.23379015,0.821211169,-9.73242975
1422717248000,2.84851684,-0.248206597,3.20751095,-2.20266553,0.818816968,-9.73721815
1422718254000,2.84638631,-0.246076068,3.20964148,-2.19787712,0.835576379,-9.72045874
1422719260000,2.84532104,-0.243945539,3.20964148,-2.20745393,0.840364783,-9.71567034
1422720267000,2.84532104,-0.239684481,3.21070674,-2.20505973,0.823605371,-9.71806454
1422721273000,2.84319051,-0.236488688,3.20964148,-2.19787712,0.821211169,-9.72285294
1422722279000,2.83999472,-0.234358159,3.20857622,-2.20266553,0.854729993,-9.72045874
1422723285000,2.83786419,-0.23222763,3.20751095,-2.17872351,0.885854614,-9.73721815
1422724291000,2.8346684,-0.229031837,3.20857622,-2.13083948,0.890643018,-9.75876597
1422725297000,2.8314726,-0.225836044,3.21070674,-2.11647427,0.857124194,-9.76116017
1422726303000,2.83040734,-0.22264025,3.21283727,-2.12126267,0.837970581,-9.75876597
1422727310000,2.82827681,-0.218379193,3.21390254,-2.11408007,0.847547388,-9.75876597
1422728316000,2.82401575,-0.215183399,3.21283727,-2.09732065,0.859518396,-9.78031378
1422729322000,2.82081996,-0.210922342,3.21283727,-2.09492645,0.861912598,-9.78989059
1422730328000,2.81868943,-0.207726548,3.2149678,-2.08295544,0.869095203,-9.77552538
1422731334000,2.8165589,-0.202400226,3.21603307,-2.06140763,0.900219824,-9.76834277
1422732340000,2.81442837,-0.197073904,3.21709833,-2.04225402,0.940921252,-9.78031378
1422733346000,2.81123258,-0.191747582,3.21709833,-2.04704242,0.948103857,-9.80665
1422734353000,2.81016732,-0.18642126,3.21709833,-2.04225402,0.931344446,-9.79707319
1422735359000,2.80803679,-0.182160202,3.21816359,-2.00634099,0.952892261,-9.78270798
1422736365000,2.80484099,-0.177899144,3.21816359,-2.00873519,0.969651672,-9.8018616
1422737371000,2.80164547,-0.173638103,3.21816359,-2.02788881,0.940921252,-9.79467899
1422738377000,2.79844967,-0.169377045,3.21922886,-2.01112939,0.955286462,-9.78989059
1422739383000,2.79525388,-0.164050723,3.22135939,-1.99676418,1.02232411,-9.8090442
1422740390000,2.78992756,-0.157659137,3.22348992,-1.98000477,1.04147772,-9.78989059
1422741396000,2.78779703,-0.152332814,3.22562045,-1.99436998,1.04626613,-9.77552538
1422742402000,2.7856665,-0.147006492,3.22562045,-1.98958158,1.04626613,-9.78270798
1422743408000,2.78460124,-0.14168017,3.22775097,-1.97521637,1.06302554,-9.78031378
1422744414000,2.78140544,-0.138484368,3.2298815,-2.00394679,1.08457335,-9.75876597
1422745420000,2.77607912,-0.133158046,3.2298815,-2.0135236,1.07499655,-9.74440076
1422746426000,2.77181806,-0.127831724,3.23094677,-2.0159178,1.05344873,-9.77313118
1422747433000,2.76968753,-0.122505402,3.23201203,-2.018312,1.03668932,-9.76355437
1422748439000,2.76542648,-0.119309609,3.2330773,-2.01112939,1.06063134,-9.75397756
1422749445000,2.76116542,-0.115048551,3.2330773,-2.00634099,1.06302554,-9.77073698
1422750451000,2.7558391,-0.110787493,3.23414256,-2.0231004,1.02232411,-9.75158336
1422751457000,2.7526433,-0.105461171,3.23627309,-2.00155259,1.01992991,-9.73721815
1422752463000,2.74838224,-0.100134849,3.23733835,-1.98718738,1.03429512,-9.72524714
1422753469000,2.74518645,-0.0948085265,3.23733835,-2.0159178,1.03429512,-9.70848773
1422754476000,2.74305592,-0.0916127332,3.23733835,-2.0207062,1.05344873,-9.70369933
1422755482000,2.73986013,-0.0873516838,3.23946888,-2.03267721,1.04147772,-9.71806454
1422756488000,2.73559907,-0.083090626,3.23946888,-2.03028301,1.02711251,-9.72764135
1422757494000,2.73133801,-0.0777643038,3.23946888,-2.00394679,1.0127473,-9.72524714
1422758500000,2.72601169,-0.0735032461,3.23946888,-2.0159178,1.0031705,-9.74200656
1422759506000,2.72175063,-0.0692421842,3.23946888,-2.04464822,1.02232411,-9.73961235
1422760513000,2.71855484,-0.0660463909,3.23946888,-2.04704242,1.01753571,-9.72285294
1422761519000,2.71535905,-0.063915862,3.23946888,-2.0231004,1.0103531,-9.72285294
1422762525000,2.71322852,-0.0596548043,3.23733835,-2.00155259,0.979228479,-9.73242975
1422763531000,2.71109799,-0.0564590109,3.23627309,-2.0135236,0.957680664,-9.73242975
1422764537000,2.70683693,-0.0511326888,3.23520783,-2.0159178,0.967257471,-9.73242975
1422765543000,2.70257587,-0.046871631,3.23520783,-2.00155259,0.945709656,-9.74918916
1422766549000,2.69938008,-0.0436758419,3.23414256,-2.00394679,0.950498059,-9.75876597
1422767556000,2.69618429,-0.0394147841,3.23414256,-1.99676418,0.984016882,-9.77073698
1422768562000,2.69298849,-0.0351537264,3.2330773,-1.99915839,0.974440076,-9.79467899
1422769568000,2.68766217,-0.031957931,3.2298815,-1.99915839,0.938527051,-9.8090442
1422770574000,2.68340111,-0.0276968733,3.22775097,-1.97761057,0.948103857,-9.82340941
1422771580000,2.68020532,-0.0234358155,3.22668571,-1.99197578,0.979228479,-9.8018616
1422772586000,2.67700953,-0.0191747598,3.22562045,-1.99676418,0.969651672,-9.76594857
1422773593000,2.67274847,-0.0159789655,3.22455518,-2.00155259,0.969651672,-9.77313118
1422774599000,2.67061794,-0.0127831722,3.22455518,-2.0254946,0.984016882,-9.77791958
1422775605000,2.66742215,-0.00852211497,3.22242465,-2.02788881,0.976834277,-9.75397756
1422776611000,2.66316109,-0.00426105748,3.22029412,-2.018312,0.993593689,-9.74440076
1422777617000,2.65783477,-0.00319579305,3.21816359,-2.0254946,1.01992991,-9.75397756
1422778623000,2.65570424,-0.00106526437,3.21603307,-2.06380183,0.998382092,-9.75158336
1422779629000,2.65250845,0.00319579305,3.21709833,-2.08534965,1.00077629,-9.76355437
1422780636000,2.64931265,0.00745685053,3.21603307,-2.08774385,1.02471831,-9.77313118
1422781642000,2.64611686,0.0138484366,3.21390254,-2.09013805,1.03908352,-9.75397756
1422782648000,2.6418558,0.0181094954,3.21390254,-2.10210906,1.05344873,-9.74200656
1422783654000,2.63972527,0.0202400243,3.21283727,-2.12126267,1.08696755,-9.74918916
1422784660000,2.63759474,0.0223705511,3.21283727,-2.13323368,1.10851537,-9.74440076
1422785666000,2.63333369,0.0266316088,3.21177201,-2.13083948,1.07978495,-9.71806454
1422786672000,2.62907263,0.0308926666,3.21070674,-2.14999309,1.06302554,-9.71567034
1422787679000,2.62587683,0.0340884599,3.20964148,-2.18590612,1.07978495,-9.70369933
1422788685000,2.62374631,0.0362189908,3.20964148,-2.21224233,1.09893856,-9.67496891
1422789691000,2.62055051,0.0383495197,3.20964148,-2.22660754,1.10612117,-9.65102689
1422790697000,2.61735472,0.041545313,3.20857622,-2.25773217,1.09893856,-9.63187328
1422791703000,2.61309366,0.0436758419,3.20644569,-2.3008278,1.08936176,-9.63426748
1422792709000,2.60989787,0.046871631,3.20538042,-2.303222,1.08696755,-9.61750807
1422793716000,2.60670207,0.0490021599,3.20538042,-2.31998141,1.08457335,-9.60553706
1422794722000,2.60350628,0.0521979532,3.20431516,-2.35110603,1.11569797,-9.58398925
1422795728000,2.60031049,0.0564590109,3.20111936,-2.39180746,1.11569797,-9.56004723
1422796734000,2.59604943,0.0585895398,3.2000541,-2.43969149,1.09654436,-9.56483563
1422797740000,2.59285364,0.0575242754,3.19898884,-2.47560452,1.09175596,-9.55047042
1422798746000,2.58859258,0.0585895398,3.19792357,-2.49475813,1.06781394,-9.53131681
1422799752000,2.58539679,0.0607200687,3.19685831,-2.50672914,1.05823713,-9.54568202
1422800759000,2.58007046,0.0628505976,3.19366251,-2.53306536,1.05823713,-9.54089362
1422801765000,2.57687467,0.0649811264,3.19153198,-2.55461317,1.07499655,-9.53849941
1422802771000,2.57367888,0.0671116553,3.18940146,-2.56179578,1.08217915,-9.56244143
1422803777000,2.57154835,0.0692421842,3.18727093,-2.58094939,1.05105453,-9.53849941
1422804783000,2.56835256,0.0713727172,3.18407513,-2.600103,1.03668932,-9.5121632
1422805789000,2.56515676,0.0735032461,3.1819446,-2.62404502,1.03668932,-9.52174
1422806796000,2.56196097,0.075633775,3.17981408,-2.66953485,1.03668932,-9.53610521
1422807802000,2.55876518,0.0766990394,3.17661828,-2.67671746,1.01992991,-9.5241342
1422808808000,2.55450412,0.0777643038,3.17448775,-2.68150586,1.02711251,-9.5241342
1422809814000,2.55024306,0.0809600971,3.17129196,-2.71263048,1.04866033,-9.52652841
1422810820000,2.54704727,0.0820253616,3.16809617,-2.76290872,1.02471831,-9.50019219
1422811826000,2.54278621,0.083090626,3.16490037,-2.79163914,1.01992991,-9.48582698
1422812832000,2.53852515,0.0841558904,3.16170458,-2.80361014,1.02232411,-9.48582698
1422813839000,2.53532936,0.0852211549,3.15850879,-2.82755216,0.995987891,-9.49300958
1422814845000,2.53213356,0.0862864193,3.15637826,-2.82994636,0.988805286,-9.49779799
1422815851000,2.52893777,0.0873516838,3.15318246,-2.84909998,0.988805286,-9.50498059
1422816857000,2.52254618,0.0884169399,3.14998667,-2.90177241,0.976834277,-9.50737479
1422817863000,2.51721986,0.0894822043,3.14466035,-2.92571443,0.976834277,-9.50737479
1422818869000,2.5129588,0.0894822043,3.13933403,-2.91853182,0.995987891,-9.5145574
1422819875000,2.50976301,0.0905474687,3.1340077,-2.94007964,1.0055647,-9.49540378
1422820882000,2.50656722,0.0926779976,3.13081191,-2.96402166,0.993593689,-9.46906757
1422821888000,2.5012409,0.0958737909,3.12761612,-2.96881006,0.979228479,-9.47146177
1422822894000,2.49591457,0.0990695842,3.12335506,-2.98078107,0.976834277,-9.47625017
1422823900000,2.49058825,0.100134849,3.11802874,-2.99514628,0.981622681,-9.48343278
1422824906000,2.48632719,0.100134849,3.11376768,-3.01190569,0.974440076,-9.49061538
1422825912000,2.48100087,0.101200113,3.10844136,-3.01190569,0.993593689,-9.52174
1422826919000,2.47567455,0.103330642,3.10524556,-3.00951149,1.01753571,-9.54089362
1422827925000,2.47034823,0.105461171,3.10098451,-3.00951149,1.00077629,-9.52892261
1422828931000,2.4650219,0.1075917,3.09672345,-3.04303031,0.984016882,-9.56004723
1422829937000,2.46182611,0.109722229,3.09246239,-3.05500132,0.976834277,-9.57920084
1422830943000,2.45649979,0.111852757,3.08713607,-3.05021292,0.986411084,-9.56962404
1422831949000,2.45223873,0.113983286,3.08180975,-3.06218392,0.979228479,-9.56483563
1422832955000,2.44691241,0.116113815,3.07648342,-3.06218392,0.988805286,-9.56004723
1422833962000,2.44158609,0.118244344,3.07222237,-3.08133754,0.974440076,-9.58159504
1422834968000,2.43839029,0.121440137,3.06902657,-3.08373174,0.914585034,-9.61032546
1422835974000,2.43306397,0.123570666,3.06476552,-3.05739552,0.924161841,-9.62229647
1422836980000,2.42880291,0.12676646,3.05943919,-3.05739552,0.938527051,-9.62947908
1422837986000,2.42454186,0.129962253,3.0562434,-3.08373174,0.952892261,-9.63187328
1422838992000,2.41815027,0.133158046,3.05198234,-3.09570275,0.950498059,-9.63426748
1422839998000,2.41388921,0.134223311,3.04878655,-3.10049115,0.914585034,-9.65342109
1422841005000,2.40962815,0.137419104,3.04452549,-3.10527955,0.900219824,-9.6558153
1422842011000,2.40643236,0.139549633,3.04026443,-3.09570275,0.897825623,-9.64384429
1422843017000,2.40430183,0.14168017,3.03493811,-3.10527955,0.902614026,-9.63905588
1422844023000,2.4021713,0.144875963,3.02961179,-3.12443317,0.883460413,-9.64384429
1422845029000,2.39791025,0.149137021,3.02535073,-3.12922157,0.864306799,-9.63426748
1422846035000,2.39364919,0.15126755,3.02215494,-3.13879838,0.873883606,-9.65102689
1422847042000,2.39045339,0.152332814,3.01895915,-3.16513459,0.893037219,-9.67736311
1422848048000,2.38619234,0.155528608,3.01469809,-3.19865342,0.890643018,-9.65102689
1422849054000,2.38299654,0.157659137,3.01150229,-3.20104762,0.878672009,-9.63187328
1422850060000,2.37873549,0.16085493,3.00511071,-3.21062443,0.861912598,-9.64623849
1422851066000,2.37447443,0.162985459,2.99871912,-3.24893165,0.873883606,-9.64384429
1422852072000,2.36914811,0.165115988,2.99232753,-3.27047947,0.861912598,-9.62947908
1422853078000,2.36595231,0.167246516,2.98913174,-3.27766207,0.828393774,-9.64145009
1422854085000,2.36169125,0.17044231,2.98487068,-3.28245048,0.852335791,-9.63905588
1422855091000,2.35849546,0.172572839,2.9784791,-3.30878669,0.866701001,-9.60553706
1422856097000,2.3542344,0.175768615,2.97315277,-3.33272871,0.883460413,-9.59117185
1422857103000,2.34997335,0.17683388,2.96889172,-3.33512291,0.895431421,-9.60793126
1422858109000,2.34784282,0.178964409,2.96356539,-3.36385333,0.905008228,-9.58638345
1422859115000,2.34464702,0.181094937,2.95823907,-3.39018955,0.914585034,-9.56004723
1422860122000,2.3393207,0.183225466,2.95184749,-3.39258375,0.914585034,-9.54807622
1422861128000,2.33399438,0.18642126,2.94652116,-3.41652577,0.914585034,-9.52174
1422862134000,2.32973332,0.190682317,2.94119484,-3.42849678,0.914585034,-9.52652841
1422863140000,2.32547226,0.192812846,2.93586852,-3.43089098,0.914585034,-9.53371101
1422864146000,2.32121121,0.193878111,2.92947693,-3.4572272,0.914585034,-9.5121632
1422865152000,2.31588488,0.193878111,2.92308535,-3.50271703,0.938527051,-9.48582698
1422866158000,2.31162383,0.194943375,2.91775902,-3.52905325,0.948103857,-9.48343278
1422867165000,2.30736277,0.194943375,2.91136744,-3.54820686,0.940921252,-9.48103857
1422868171000,2.30097118,0.198139168,2.90710638,-3.59609089,0.940921252,-9.47146177
1422869177000,2.29777539,0.200269697,2.90071479,-3.6056677,0.940921252,-9.46667336
1422870183000,2.29351433,0.201334962,2.89538847,-3.58890829,0.955286462,-9.47864437
1422871189000,2.29031854,0.203465491,2.88793162,-3.58890829,0.960074866,-9.50019219
1422872195000,2.28605748,0.20559602,2.8826053,-3.61285031,0.952892261,-9.50498059
1422873201000,2.28179642,0.206661284,2.87727898,-3.63918652,0.936132849,-9.50737479
1422874208000,2.2764701,0.206661284,2.86982212,-3.65355173,0.928950244,-9.48103857
1422875214000,2.27114378,0.208791813,2.86343054,-3.65834014,0.955286462,-9.45230815
1422876220000,2.26581746,0.209857077,2.85916948,-3.68707056,0.976834277,-9.44512555
1422877226000,2.2615564,0.208791813,2.85490842,-3.71101257,0.979228479,-9.43554874
1422878232000,2.2583606,0.208791813,2.8495821,-3.73495459,0.964863269,-9.42836614
1422879238000,2.25409955,0.209857077,2.84319051,-3.77326182,0.950498059,-9.43076034
1422880245000,2.24877322,0.210922342,2.83679893,-3.79480963,0.964863269,-9.43315454
1422881251000,2.24238164,0.213052871,2.8314726,-3.79959803,0.972045874,-9.43076034
1422882257000,2.23812058,0.213052871,2.82508102,-3.83551106,0.931344446,-9.44512555
1422883263000,2.23492479,0.213052871,2.8197547,-3.86184728,0.924161841,-9.45470236
1422884269000,2.2306636,0.213052871,2.81336311,-3.87142408,0.943315454,-9.45949076
1422885275000,2.22640254,0.213052871,2.80697152,-3.9001545,0.950498059,-9.44512555
1422886281000,2.22107622,0.211987606,2.80164547,-3.9001545,0.976834277,-9.42836614
1422887288000,2.21681516,0.211987606,2.79525388,-3.90494291,0.974440076,-9.41878933
1422888294000,2.21148884,0.211987606,2.79099282,-3.91691392,0.962469067,-9.39724152
1422889300000,2.20616251,0.213052871,2.78460124,-3.92888492,0.981622681,-9.40442412
1422890306000,2.20083619,0.213052871,2.77820965,-3.95043274,1.0079589,-9.40202992
1422891312000,2.19550987,0.211987606,2.77181806,-3.95043274,1.03190092,-9.39484731
1422892318000,2.18911828,0.209857077,2.76436121,-3.94325013,1.05584293,-9.39484731
1422893325000,2.18485723,0.208791813,2.75690436,-3.96240375,1.09175596,-9.3732995
1422894331000,2.1795309,0.209857077,2.7526433,-4.00071097,1.07978495,-9.35654009
1422895337000,2.17420458,0.208791813,2.74838224,-3.98395156,1.09415016,-9.40681832
1422896343000,2.16674773,0.207726548,2.74092539,-3.96240375,1.11569797,-9.39963572
1422897349000,2.16035614,0.206661284,2.73346854,-4.00310518,1.10133276,-9.35893429
1422898355000,2.15609509,0.204530755,2.72707696,-4.00310518,1.1563994,-9.3732995
1422899361000,2.1497035,0.203465491,2.72068537,-3.99831677,1.20667764,-9.3756937
1422900368000,2.14331191,0.202400226,2.71535905,-3.99113417,1.19231243,-9.35893429
1422901374000,2.13692033,0.201334962,2.71003273,-3.99592257,1.16118781,-9.34456908
1422902380000,2.131594,0.200269697,2.70364114,-4.00310518,1.16358201,-9.35654009
1422903386000,2.12733295,0.200269697,2.69618429,-3.97916316,1.151611,-9.34217488
1422904392000,2.12094136,0.200269697,2.6897927,-3.98395156,1.13485159,-9.31823286
1422905398000,2.11561504,0.199204433,2.68233585,-4.00071097,1.1468226,-9.32062706
1422906404000,2.11028871,0.198139168,2.67594426,-3.99831677,1.1540052,-9.33259807
1422907411000,2.10602766,0.19600864,2.67061794,-3.96958635,1.1540052,-9.32302126
1422908417000,2.1017666,0.19600864,2.66529162,-3.97916316,1.17315881,-9.30626185
1422909423000,2.09644028,0.193878111,2.65890003,-4.00071097,1.18034142,-9.29907925
1422910429000,2.09111395,0.192812846,2.65357371,-3.98155736,1.17315881,-9.28710824
1422911435000,2.08578763,0.191747582,2.64611686,-3.97198055,1.19231243,-9.27274303
1422912441000,2.08152657,0.191747582,2.63972527,-3.96240375,1.18034142,-9.29429084
1422913448000,2.07833078,0.192812846,2.63333369,-3.94564434,1.17076461,-9.30626185
1422914454000,2.07406972,0.191747582,2.62481157,-3.94085593,1.19470663,-9.30147345
1422915460000,2.06980867,0.190682317,2.61628945,-3.93127913,1.17315881,-9.29189664
1422916466000,2.06448234,0.189617053,2.60989787,-3.92409652,1.17076461,-9.27274303
