#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
572991582279,2435,-0.345847309,0.271995634,-0.747086346,-0.211173594,0.0689993128,0.0293083824,0.974569559
573008123581,2452,-0.345779032,0.272705376,-0.746447742,-0.212788552,0.069463633,0.0288093146,0.97420013
573024794779,2468,-0.345731735,0.273285449,-0.745707035,-0.214063212,0.0699560717,0.0281786565,0.973904073
573041631341,2484,-0.345660567,0.273925155,-0.745063782,-0.215006873,0.0705271959,0.0272917133,0.973680198
573058215664,2501,-0.34555462,0.274632633,-0.744362056,-0.215994656,0.071164839,0.0261974297,0.973445296
573074798164,2518,-0.345451504,0.275384277,-0.74363488,-0.217320397,0.0719110891,0.0253565051,0.97311753
573091450925,2534,-0.345341802,0.276150525,-0.742916107,-0.219040602,0.072847195,0.024854362,0.972675085
573108149623,2551,-0.345149815,0.27689898,-0.742126107,-0.22077477,0.0739335343,0.024604151,0.972207367
573124787175,2568,-0.344869435,0.277651608,-0.741369128,-0.222453743,0.0752002448,0.0246561896,0.971726
573141456706,2584,-0.344625354,0.27839613,-0.740650356,-0.224120289,0.0764517412,0.0248032939,0.971241534
573158133060,2600,-0.344376951,0.279197454,-0.740000963,-0.226061359,0.0779899582,0.0250855852,0.970661938
573174786289,2618,-0.344021976,0.280183583,-0.739123821,-0.228887945,0.0800970569,0.0256000161,0.969814122
573191443216,2634,-0.343490005,0.281241655,-0.738274753,-0.231953397,0.0827266052,0.0260754302,0.968851984
573208114258,2650,-0.342855036,0.282456785,-0.737438381,-0.234721303,0.0857531056,0.0260218661,0.967923164
573224777279,2666,-0.342225283,0.283774525,-0.736687064,-0.236254767,0.0885969624,0.0249960311,0.9673208
573241523268,2683,-0.3414841,0.285428137,-0.736261249,-0.236434579,0.0913289338,0.0228403546,0.967076063
573258160091,2700,-0.340609282,0.287177563,-0.736052394,-0.235277876,0.0936859921,0.0203251876,0.967188835
573274778373,2716,-0.339605123,0.288795739,-0.735944867,-0.233603105,0.0953756273,0.0179411378,0.967476726
573291460716,2733,-0.338462591,0.290573239,-0.735780001,-0.231941536,0.0966512039,0.0155673521,0.967790961
573308110352,2750,-0.337286085,0.292434335,-0.735424399,-0.231160283,0.0977559015,0.013379598,0.967899621
573324801914,2766,-0.336110473,0.294223398,-0.734991968,-0.231064245,0.0986185074,0.0117584644,0.967856169
573341454258,2783,-0.334878415,0.296107113,-0.734397233,-0.231128395,0.0991638973,0.0103673013,0.967800975
573358193268,2799,-0.33378464,0.297835886,-0.733882725,-0.230780408,0.0992505103,0.00893765409,0.967889369
573374782800,2816,-0.332828432,0.299598962,-0.733392298,-0.229632646,0.0991156995,0.00729656126,0.968189895
573391443581,2832,-0.332171559,0.301209182,-0.732916355,-0.228318408,0.099095948,0.00597184384,0.96851176
573408119727,2849,-0.331705987,0.302844256,-0.732311666,-0.227398649,0.0994394794,0.00511694513,0.968697846
573425610508,2866,-0.331558824,0.304378301,-0.731512904,-0.227117822,0.0999968126,0.00500286324,0.968706965
573441561445,2882,-0.331724733,0.305793941,-0.730750322,-0.226964995,0.100573488,0.00521511352,0.968681991
573458170612,2899,-0.332161784,0.30728665,-0.729925573,-0.226308495,0.10149917,0.00514052762,0.96873945
573474777383,2915,-0.332730472,0.30872041,-0.729233265,-0.225236207,0.102877975,0.00487712724,0.968845189
573491449414,2931,-0.333408862,0.310191691,-0.728533208,-0.224217489,0.104605444,0.00483028777,0.968896806
573508113789,2949,-0.334355503,0.311844796,-0.727687597,-0.223120987,0.106579751,0.00515204715,0.968933046
573524790352,2965,-0.335288078,0.313376456,-0.726873934,-0.22218582,0.108500756,0.00519604189,0.968934536
573541466706,2981,-0.336173087,0.31494081,-0.725909829,-0.220996246,0.11077328,0.0046278243,0.968952298
573558113372,2997,-0.336702704,0.316232443,-0.72497946,-0.220003679,0.112507544,0.00544398231,0.968974113
573574796341,3015,-0.337199658,0.31762284,-0.723774314,-0.219841897,0.114638351,0.00637278752,0.968755484
573591449570,3031,-0.337605357,0.318766207,-0.722636938,-0.219990432,0.116565511,0.00710910652,0.968486547
573608146654,3047,-0.337907791,0.319601208,-0.721543193,-0.220633566,0.117918029,0.0087217018,0.968163252
573624800508,3064,-0.338191926,0.320069104,-0.72028482,-0.22165601,0.118840732,0.0106572108,0.967797518
573641448997,3081,-0.338587463,0.320305318,-0.71911782,-0.2222936,0.119646221,0.0113837514,0.967543721
573658231393,3098,-0.338998735,0.320401937,-0.717979193,-0.223146632,0.120495819,0.011389195,0.967241764
573674812643,3114,-0.339310408,0.320457727,-0.716924071,-0.224490419,0.121898696,0.0115081817,0.966753542
573691446393,3130,-0.339489073,0.320387125,-0.715975642,-0.22603938,0.123050444,0.0121367313,0.966238856
573708221758,3148,-0.339711219,0.319895416,-0.715215385,-0.227165163,0.121543981,0.0144002354,0.966134429
573724787539,3164,-0.340041578,0.319147289,-0.714877605,-0.228112444,0.11787536,0.017632179,0.96631223
573741584362,3180,-0.340376735,0.318280607,-0.714851379,-0.229419112,0.114128157,0.0210576337,0.966384172
573758115352,3196,-0.340722233,0.317374229,-0.715051889,-0.231119245,0.112438969,0.0234949607,0.96612078
573774779727,3214,-0.341072917,0.316262364,-0.715606987,-0.23463054,0.111302465,0.0254643075,0.965355873
573791443424,3230,-0.341282696,0.315165162,-0.716404498,-0.237999335,0.110924266,0.026803134,0.964538157
573808128060,3247,-0.341549158,0.314033926,-0.717360258,-0.243012294,0.110217243,0.028053483,0.963332832
573825375612,3264,-0.341822386,0.313390136,-0.717653096,-0.250476748,0.107059568,0.0306385197,0.961696923
573841622747,3280,-0.341892391,0.313722759,-0.716702759,-0.260625482,0.105083726,0.0327977575,0.95914346
