# timestamp tx ty tz qx qy qz qw
102.466666666 -0.240900102 -0.066200569 0.051576691 0.036295491 -0.034801393 -0.998068587 0.036477340
102.500000000 -0.184390813 -0.079419055 0.059137416 0.014694927 -0.026603937 -0.998594195 0.043427218
102.533333333 -0.196072498 -0.085626923 0.063185326 0.017107064 -0.028786839 -0.998521835 0.042811349
102.566666666 -0.204863608 -0.089626344 0.066720474 0.018891501 -0.029969802 -0.998347036 0.045256136
102.600000000 -0.213584583 -0.093636046 0.070333871 0.020741284 -0.031173896 -0.998155568 0.047785448
102.633333333 -0.221858271 -0.097487991 0.073876954 0.022582254 -0.032349398 -0.997954713 0.050298592
102.666666666 -0.229675590 -0.101180743 0.077347058 0.024413366 -0.033495531 -0.997744810 0.052795182
102.700000000 -0.237027501 -0.104712845 0.080741551 0.026233576 -0.034611543 -0.997526206 0.055274848
102.733333333 -0.243905015 -0.108082824 0.084057829 0.028041835 -0.035696714 -0.997299259 0.057737235
102.766666666 -0.250299192 -0.111289188 0.087293323 0.029837097 -0.036750352 -0.997064334 0.060182002
102.800000000 -0.256201145 -0.114330427 0.090445495 0.031618317 -0.037771797 -0.996821804 0.062608823
102.833333333 -0.294033822 -0.172378800 0.074611362 0.040545912 -0.037200368 -0.996116397 0.068733439
102.866666666 -0.366017561 -0.161380526 0.079436904 0.047700329 -0.038615709 -0.995647285 0.070142638
102.900000000 -0.346023284 -0.167716742 0.091178273 0.047776477 -0.038970264 -0.995935897 0.065653760
102.933333333 -0.350482261 -0.182095015 0.087686332 0.049449916 -0.039285990 -0.995734225 0.067265669
102.966666666 -0.363817211 -0.188364275 0.089419045 0.051459193 -0.040267099 -0.995455981 0.069266888
103.000000000 -0.380852607 -0.182532721 0.093124753 0.053828370 -0.040461518 -0.995116390 0.072171624
103.033333333 -0.385402619 -0.188271100 0.094900091 0.055850315 -0.041446460 -0.994837675 0.073898128
103.066666666 -0.392061934 -0.192580496 0.097120809 0.057745770 -0.042296792 -0.994520642 0.076191203
103.100000000 -0.400726186 -0.193006805 0.098979657 0.059987280 -0.042996602 -0.994151122 0.078843928
103.133333333 -0.408760475 -0.200047305 0.101926643 0.062060758 -0.043744733 -0.993852143 0.080577775
103.166666666 -0.415389368 -0.205701978 0.104663830 0.064204374 -0.044449103 -0.993512649 0.082672193
103.200000000 -0.428252193 -0.208838270 0.106958675 0.066530450 -0.044869676 -0.993167510 0.084727263
103.233333333 -0.442593543 -0.223189554 0.108660670 0.068671657 -0.045411043 -0.992825620 0.086714062
103.266666666 -0.453618014 -0.233093358 0.111035453 0.070915645 -0.045928441 -0.992514863 0.088180471
103.300000000 -0.462612612 -0.243646269 0.112800012 0.072909135 -0.046346153 -0.992185215 0.090026614
103.333333333 -0.470188079 -0.250207288 0.114711846 0.074725382 -0.046756047 -0.991864581 0.091840312
103.366666666 -0.477891702 -0.256580790 0.116193994 0.076528975 -0.047163631 -0.991524469 0.093798371
103.400000000 -0.485680416 -0.264727608 0.117779163 0.078180064 -0.047648903 -0.991189204 0.095715312
103.433333333 -0.491370205 -0.270203024 0.119457335 0.079971717 -0.047927689 -0.990843821 0.097652362
103.466666666 -0.498293948 -0.277945103 0.120470851 0.081634568 -0.048340264 -0.990503479 0.099508166
103.500000000 -0.507752396 -0.287707192 0.120586016 0.082938778 -0.049149967 -0.990143521 0.101593543
103.533333333 -0.516708384 -0.294126656 0.121040958 0.084347047 -0.049615558 -0.989787332 0.103657655
103.566666666 -0.525387477 -0.300459022 0.121418133 0.085786524 -0.049931482 -0.989439478 0.105626886
103.600000000 -0.532680566 -0.306681831 0.121923551 0.087162584 -0.050280648 -0.989104908 0.107452415
103.633333333 -0.542957064 -0.307692795 0.122166741 0.089260150 -0.049978432 -0.988707427 0.109509843
103.666666666 -0.550424964 -0.311350837 0.122371608 0.090675866 -0.049986687 -0.988376281 0.111317321
