#seq,cam,ts_ns,file
2312,0,87860783239000,c0_002312.gray
2312,2,87860783224000,c2_002312.gray
2320,0,87860802236000,c0_002320.gray
2320,2,87860802221000,c2_002320.gray
2326,0,87860816569000,c0_002326.gray
2326,2,87860816555000,c2_002326.gray
2333,0,87860835564000,c0_002333.gray
2333,2,87860835553000,c2_002333.gray
2338,2,87860849892000,c2_002338.gray
2339,0,87860849903000,c0_002339.gray
2346,2,87860868889000,c2_002346.gray
2347,0,87860868911000,c0_002347.gray
2352,0,87860883238000,c0_002352.gray
2352,2,87860883227000,c2_002352.gray
2360,0,87860902238000,c0_002360.gray
2360,2,87860902222000,c2_002360.gray
2366,0,87860916576000,c0_002366.gray
2366,2,87860916559000,c2_002366.gray
2374,0,87860935569000,c0_002374.gray
2374,2,87860935554000,c2_002374.gray
2379,0,87860949899000,c0_002379.gray
2379,2,87860949887000,c2_002379.gray
2388,0,87860968893000,c0_002388.gray
2388,2,87860968885000,c2_002388.gray
2393,0,87860983235000,c0_002393.gray
2393,2,87860983222000,c2_002393.gray
2402,0,87861002234000,c0_002402.gray
2402,2,87861002220000,c2_002402.gray
2407,0,87861016572000,c0_002407.gray
2407,2,87861016558000,c2_002407.gray
2415,0,87861035569000,c0_002415.gray
2415,2,87861035555000,c2_002415.gray
2421,0,87861049904000,c0_002421.gray
2421,2,87861049890000,c2_002421.gray
2429,0,87861068963000,c0_002429.gray
2429,2,87861068921000,c2_002429.gray
2434,0,87861083236000,c0_002434.gray
2434,2,87861083222000,c2_002434.gray
2442,0,87861102236000,c0_002442.gray
2442,2,87861102219000,c2_002442.gray
2447,0,87861116573000,c0_002447.gray
2447,2,87861116558000,c2_002447.gray
2455,0,87861135573000,c0_002455.gray
2455,2,87861135557000,c2_002455.gray
2460,0,87861149903000,c0_002460.gray
2460,2,87861149890000,c2_002460.gray
2468,0,87861168906000,c0_002468.gray
2468,2,87861168890000,c2_002468.gray
2474,0,87861183248000,c0_002474.gray
2474,2,87861183231000,c2_002474.gray
2482,0,87861202236000,c0_002482.gray
2482,2,87861202224000,c2_002482.gray
2487,0,87861216573000,c0_002487.gray
2487,2,87861216561000,c2_002487.gray
2495,0,87861235575000,c0_002495.gray
2495,2,87861235558000,c2_002495.gray
2501,0,87861249913000,c0_002501.gray
2501,2,87861249896000,c2_002501.gray
2509,0,87861268901000,c0_002509.gray
2509,2,87861268887000,c2_002509.gray
2514,0,87861283240000,c0_002514.gray
2514,2,87861283226000,c2_002514.gray
2522,0,87861302234000,c0_002522.gray
2522,2,87861302221000,c2_002522.gray
2528,0,87861316569000,c0_002528.gray
2528,2,87861316557000,c2_002528.gray
2536,0,87861335570000,c0_002536.gray
2536,2,87861335556000,c2_002536.gray
2542,0,87861349905000,c0_002542.gray
2542,2,87861349891000,c2_002542.gray
2550,0,87861368903000,c0_002550.gray
2550,2,87861368888000,c2_002550.gray
2555,0,87861383237000,c0_002555.gray
2555,2,87861383225000,c2_002555.gray
2563,0,87861402238000,c0_002563.gray
2563,2,87861402225000,c2_002563.gray
2568,0,87861416621000,c0_002568.gray
2568,2,87861416606000,c2_002568.gray
2576,0,87861435596000,c0_002576.gray
2576,2,87861435584000,c2_002576.gray
2581,0,87861450012000,c0_002581.gray
2581,2,87861449939000,c2_002581.gray
2586,0,87861468904000,c0_002586.gray
2586,2,87861468890000,c2_002586.gray
2592,0,87861483245000,c0_002592.gray
2592,2,87861483229000,c2_002592.gray
2599,2,87861502274000,c2_002599.gray
2600,0,87861502333000,c0_002600.gray
2603,0,87861516581000,c0_002603.gray
2603,2,87861516564000,c2_002603.gray
2611,0,87861535579000,c0_002611.gray
2611,2,87861535561000,c2_002611.gray
2617,0,87861549916000,c0_002617.gray
2617,2,87861549898000,c2_002617.gray
2625,0,87861568915000,c0_002625.gray
2625,2,87861568896000,c2_002625.gray
2630,0,87861583247000,c0_002630.gray
2630,2,87861583231000,c2_002630.gray
2638,0,87861602242000,c0_002638.gray
2638,2,87861602227000,c2_002638.gray
2644,0,87861616572000,c0_002644.gray
2644,2,87861616558000,c2_002644.gray
2652,0,87861635570000,c0_002652.gray
2652,2,87861635556000,c2_002652.gray
2658,0,87861649906000,c0_002658.gray
2658,2,87861649892000,c2_002658.gray
2666,0,87861668901000,c0_002666.gray
2666,2,87861668889000,c2_002666.gray
2672,0,87861683240000,c0_002672.gray
2672,2,87861683227000,c2_002672.gray
2680,0,87861702306000,c0_002680.gray
2680,2,87861702292000,c2_002680.gray
2685,0,87861716576000,c0_002685.gray
2685,2,87861716561000,c2_002685.gray
2693,0,87861735572000,c0_002693.gray
2693,2,87861735558000,c2_002693.gray
2699,0,87861749907000,c0_002699.gray
2699,2,87861749894000,c2_002699.gray
2706,0,87861768902000,c0_002706.gray
2706,2,87861768890000,c2_002706.gray
2712,0,87861783240000,c0_002712.gray
2712,2,87861783226000,c2_002712.gray
2719,0,87861802237000,c0_002719.gray
2719,2,87861802224000,c2_002719.gray
2725,0,87861816580000,c0_002725.gray
2725,2,87861816565000,c2_002725.gray
2733,0,87861835572000,c0_002733.gray
2733,2,87861835558000,c2_002733.gray
2738,0,87861850012000,c0_002738.gray
2738,2,87861849934000,c2_002738.gray
2746,0,87861868918000,c0_002746.gray
2746,2,87861868900000,c2_002746.gray
2751,0,87861883247000,c0_002751.gray
2751,2,87861883232000,c2_002751.gray
2759,0,87861902240000,c0_002759.gray
2759,2,87861902229000,c2_002759.gray
2765,0,87861916583000,c0_002765.gray
2765,2,87861916565000,c2_002765.gray
2773,0,87861935581000,c0_002773.gray
2773,2,87861935564000,c2_002773.gray
2779,0,87861949908000,c0_002779.gray
2779,2,87861949894000,c2_002779.gray
2787,0,87861968906000,c0_002787.gray
2787,2,87861968892000,c2_002787.gray
2792,0,87861983241000,c0_002792.gray
2792,2,87861983228000,c2_002792.gray
2800,2,87862002225000,c2_002800.gray
2801,0,87862002238000,c0_002801.gray
2806,0,87862016573000,c0_002806.gray
2806,2,87862016560000,c2_002806.gray
2814,0,87862035598000,c0_002814.gray
2814,2,87862035559000,c2_002814.gray
2820,0,87862049906000,c0_002820.gray
2820,2,87862049894000,c2_002820.gray
2828,0,87862068907000,c0_002828.gray
2828,2,87862068894000,c2_002828.gray
2834,0,87862083243000,c0_002834.gray
2834,2,87862083230000,c2_002834.gray
2841,0,87862102238000,c0_002841.gray
2841,2,87862102225000,c2_002841.gray
2847,0,87862116581000,c0_002847.gray
2847,2,87862116563000,c2_002847.gray
2854,0,87862135587000,c0_002854.gray
2854,2,87862135576000,c2_002854.gray
2858,0,87862150006000,c0_002858.gray
2858,2,87862149941000,c2_002858.gray
2866,0,87862168907000,c0_002866.gray
2866,2,87862168894000,c2_002866.gray
2871,0,87862183256000,c0_002871.gray
2871,2,87862183245000,c2_002871.gray
2876,0,87862202248000,c0_002876.gray
2876,2,87862202232000,c2_002876.gray
2882,0,87862216585000,c0_002882.gray
2882,2,87862216568000,c2_002882.gray
2890,0,87862235600000,c0_002890.gray
2890,2,87862235587000,c2_002890.gray
2896,0,87862249920000,c0_002896.gray
2896,2,87862249902000,c2_002896.gray
2904,0,87862268914000,c0_002904.gray
2904,2,87862268897000,c2_002904.gray
2909,0,87862283250000,c0_002909.gray
2909,2,87862283235000,c2_002909.gray
2917,0,87862302247000,c0_002917.gray
2917,2,87862302229000,c2_002917.gray
2923,0,87862316577000,c0_002923.gray
2923,2,87862316563000,c2_002923.gray
2931,0,87862335582000,c0_002931.gray
2931,2,87862335570000,c2_002931.gray
2937,0,87862349910000,c0_002937.gray
2937,2,87862349896000,c2_002937.gray
2945,0,87862368907000,c0_002945.gray
2945,2,87862368893000,c2_002945.gray
2951,0,87862383269000,c0_002951.gray
2951,2,87862383256000,c2_002951.gray
2959,0,87862402242000,c0_002959.gray
2959,2,87862402227000,c2_002959.gray
2964,0,87862416575000,c0_002964.gray
2964,2,87862416563000,c2_002964.gray
2972,0,87862435575000,c0_002972.gray
2972,2,87862435559000,c2_002972.gray
2978,0,87862449902000,c0_002978.gray
2978,2,87862449893000,c2_002978.gray
2986,0,87862468906000,c0_002986.gray
2986,2,87862468894000,c2_002986.gray
2989,0,87862483241000,c0_002989.gray
2989,2,87862483231000,c2_002989.gray
2997,0,87862502247000,c0_002997.gray
2997,2,87862502232000,c2_002997.gray
3003,0,87862516578000,c0_003003.gray
3003,2,87862516564000,c2_003003.gray
3009,0,87862535588000,c0_003009.gray
3009,2,87862535568000,c2_003009.gray
3015,0,87862549916000,c0_003015.gray
3015,2,87862549903000,c2_003015.gray
3023,0,87862568912000,c0_003023.gray
3023,2,87862568899000,c2_003023.gray
3028,0,87862583260000,c0_003028.gray
3028,2,87862583243000,c2_003028.gray
3036,0,87862602243000,c0_003036.gray
3036,2,87862602232000,c2_003036.gray
3042,0,87862616581000,c0_003042.gray
3042,2,87862616569000,c2_003042.gray
3050,0,87862635574000,c0_003050.gray
3050,2,87862635562000,c2_003050.gray
3056,0,87862649909000,c0_003056.gray
3056,2,87862649897000,c2_003056.gray
3064,0,87862668907000,c0_003064.gray
3064,2,87862668895000,c2_003064.gray
3070,0,87862683244000,c0_003070.gray
3070,2,87862683232000,c2_003070.gray
3078,0,87862702240000,c0_003078.gray
3078,2,87862702228000,c2_003078.gray
3084,0,87862716577000,c0_003084.gray
3084,2,87862716565000,c2_003084.gray
3091,0,87862735590000,c0_003091.gray
3091,2,87862735580000,c2_003091.gray
3097,0,87862749910000,c0_003097.gray
3097,2,87862749898000,c2_003097.gray
3105,0,87862768907000,c0_003105.gray
3105,2,87862768895000,c2_003105.gray
3110,0,87862783244000,c0_003110.gray
3110,2,87862783231000,c2_003110.gray
3118,0,87862802242000,c0_003118.gray
3118,2,87862802229000,c2_003118.gray
3124,0,87862816653000,c0_003124.gray
3124,2,87862816607000,c2_003124.gray
3130,0,87862835573000,c0_003130.gray
3130,2,87862835564000,c2_003130.gray
3136,0,87862849914000,c0_003136.gray
3136,2,87862849900000,c2_003136.gray
3143,0,87862869025000,c0_003143.gray
3143,2,87862868997000,c2_003143.gray
3148,0,87862883255000,c0_003148.gray
3148,2,87862883237000,c2_003148.gray
3156,0,87862902246000,c0_003156.gray
3156,2,87862902234000,c2_003156.gray
3161,0,87862916584000,c0_003161.gray
3161,2,87862916571000,c2_003161.gray
3169,0,87862935586000,c0_003169.gray
3169,2,87862935570000,c2_003169.gray
3175,0,87862949924000,c0_003175.gray
3175,2,87862949907000,c2_003175.gray
3183,0,87862968913000,c0_003183.gray
3183,2,87862968899000,c2_003183.gray
3188,0,87862983247000,c0_003188.gray
3188,2,87862983234000,c2_003188.gray
3197,0,87863002242000,c0_003197.gray
3197,2,87863002230000,c2_003197.gray
3202,0,87863016581000,c0_003202.gray
3202,2,87863016567000,c2_003202.gray
3210,2,87863035564000,c2_003210.gray
3211,0,87863035577000,c0_003211.gray
3216,0,87863049916000,c0_003216.gray
3216,2,87863049904000,c2_003216.gray
3224,0,87863068912000,c0_003224.gray
3224,2,87863068899000,c2_003224.gray
3230,0,87863083253000,c0_003230.gray
3230,2,87863083237000,c2_003230.gray
3237,0,87863102248000,c0_003237.gray
3237,2,87863102234000,c2_003237.gray
3243,0,87863116584000,c0_003243.gray
3243,2,87863116569000,c2_003243.gray
3250,0,87863135575000,c0_003250.gray
3250,2,87863135564000,c2_003250.gray
3255,0,87863150014000,c0_003255.gray
3255,2,87863149934000,c2_003255.gray
3261,0,87863168912000,c0_003261.gray
3261,2,87863168899000,c2_003261.gray
3266,0,87863183253000,c0_003266.gray
3266,2,87863183238000,c2_003266.gray
3274,0,87863202388000,c0_003274.gray
3274,2,87863202287000,c2_003274.gray
3278,0,87863216586000,c0_003278.gray
3278,2,87863216572000,c2_003278.gray
3286,0,87863235587000,c0_003286.gray
3286,2,87863235570000,c2_003286.gray
3292,0,87863249928000,c0_003292.gray
3292,2,87863249910000,c2_003292.gray
3300,0,87863268922000,c0_003300.gray
3300,2,87863268905000,c2_003300.gray
3305,2,87863283246000,c2_003305.gray
3306,0,87863283257000,c0_003306.gray
3313,0,87863302255000,c0_003313.gray
3313,2,87863302238000,c2_003313.gray
3319,0,87863316583000,c0_003319.gray
3319,2,87863316570000,c2_003319.gray
3327,0,87863335578000,c0_003327.gray
3327,2,87863335566000,c2_003327.gray
3333,0,87863349917000,c0_003333.gray
3333,2,87863349904000,c2_003333.gray
3341,0,87863368912000,c0_003341.gray
3341,2,87863368900000,c2_003341.gray
3347,0,87863383250000,c0_003347.gray
3347,2,87863383236000,c2_003347.gray
3355,0,87863402310000,c0_003355.gray
3355,2,87863402288000,c2_003355.gray
3360,0,87863416583000,c0_003360.gray
3360,2,87863416569000,c2_003360.gray
3368,0,87863435577000,c0_003368.gray
3368,2,87863435566000,c2_003368.gray
3374,0,87863449931000,c0_003374.gray
3374,2,87863449915000,c2_003374.gray
3382,0,87863468913000,c0_003382.gray
3382,2,87863468900000,c2_003382.gray
3388,0,87863483249000,c0_003388.gray
3388,2,87863483236000,c2_003388.gray
3395,0,87863502247000,c0_003395.gray
3395,2,87863502233000,c2_003395.gray
3401,0,87863516594000,c0_003401.gray
3401,2,87863516578000,c2_003401.gray
3409,0,87863535580000,c0_003409.gray
3409,2,87863535566000,c2_003409.gray
3414,0,87863549924000,c0_003414.gray
3414,2,87863549911000,c2_003414.gray
3421,0,87863568925000,c0_003421.gray
3421,2,87863568908000,c2_003421.gray
3427,0,87863583258000,c0_003427.gray
3427,2,87863583242000,c2_003427.gray
3435,0,87863602251000,c0_003435.gray
3435,2,87863602239000,c2_003435.gray
3441,0,87863616588000,c0_003441.gray
3441,2,87863616575000,c2_003441.gray
3449,0,87863635587000,c0_003449.gray
3449,2,87863635571000,c2_003449.gray
3454,0,87863649921000,c0_003454.gray
3454,2,87863649905000,c2_003454.gray
3462,0,87863668915000,c0_003462.gray
3462,2,87863668901000,c2_003462.gray
3468,0,87863683250000,c0_003468.gray
3468,2,87863683238000,c2_003468.gray
3476,0,87863702249000,c0_003476.gray
3476,2,87863702235000,c2_003476.gray
3482,0,87863716583000,c0_003482.gray
3482,2,87863716571000,c2_003482.gray
3490,0,87863735582000,c0_003490.gray
3490,2,87863735569000,c2_003490.gray
3496,0,87863749921000,c0_003496.gray
3496,2,87863749906000,c2_003496.gray
3504,0,87863768924000,c0_003504.gray
3504,2,87863768906000,c2_003504.gray
3509,0,87863783264000,c0_003509.gray
3509,2,87863783246000,c2_003509.gray
3517,0,87863802250000,c0_003517.gray
3517,2,87863802240000,c2_003517.gray
3523,0,87863816594000,c0_003523.gray
3523,2,87863816577000,c2_003523.gray
3530,0,87863835702000,c0_003530.gray
3530,2,87863835638000,c2_003530.gray
3535,0,87863849923000,c0_003535.gray
3535,2,87863849908000,c2_003535.gray
3543,0,87863869028000,c0_003543.gray
3543,2,87863868964000,c2_003543.gray
3548,0,87863883365000,c0_003548.gray
3548,2,87863883280000,c2_003548.gray
3554,0,87863902274000,c0_003554.gray
3554,2,87863902257000,c2_003554.gray
3560,0,87863916588000,c0_003560.gray
3560,2,87863916577000,c2_003560.gray
3568,0,87863935584000,c0_003568.gray
3568,2,87863935573000,c2_003568.gray
3573,0,87863949921000,c0_003573.gray
3573,2,87863949908000,c2_003573.gray
3581,0,87863968921000,c0_003581.gray
3581,2,87863968910000,c2_003581.gray
3587,0,87863983259000,c0_003587.gray
3587,2,87863983243000,c2_003587.gray
3595,0,87864002246000,c0_003595.gray
3595,2,87864002236000,c2_003595.gray
3601,0,87864016587000,c0_003601.gray
3601,2,87864016573000,c2_003601.gray
3609,0,87864035583000,c0_003609.gray
3609,2,87864035571000,c2_003609.gray
3615,0,87864049921000,c0_003615.gray
3615,2,87864049905000,c2_003615.gray
3623,0,87864068915000,c0_003623.gray
3623,2,87864068903000,c2_003623.gray
3628,0,87864083259000,c0_003628.gray
3628,2,87864083243000,c2_003628.gray
3636,0,87864102253000,c0_003636.gray
3636,2,87864102238000,c2_003636.gray
3642,0,87864116595000,c0_003642.gray
3642,2,87864116579000,c2_003642.gray
3650,0,87864135583000,c0_003650.gray
3650,2,87864135569000,c2_003650.gray
3655,0,87864149922000,c0_003655.gray
3655,2,87864149908000,c2_003655.gray
3663,0,87864169027000,c0_003663.gray
3663,2,87864168938000,c2_003663.gray
3667,0,87864183260000,c0_003667.gray
3667,2,87864183243000,c2_003667.gray
3675,0,87864202258000,c0_003675.gray
3675,2,87864202243000,c2_003675.gray
3681,0,87864216596000,c0_003681.gray
3681,2,87864216579000,c2_003681.gray
3687,0,87864235748000,c0_003687.gray
3687,2,87864235667000,c2_003687.gray
3692,0,87864249924000,c0_003692.gray
3692,2,87864249912000,c2_003692.gray
3700,0,87864268921000,c0_003700.gray
3700,2,87864268909000,c2_003700.gray
3706,0,87864283263000,c0_003706.gray
3706,2,87864283247000,c2_003706.gray
3714,0,87864302259000,c0_003714.gray
3714,2,87864302242000,c2_003714.gray
3719,0,87864316595000,c0_003719.gray
3719,2,87864316579000,c2_003719.gray
3727,0,87864335587000,c0_003727.gray
3727,2,87864335573000,c2_003727.gray
3733,0,87864349922000,c0_003733.gray
3733,2,87864349907000,c2_003733.gray
3741,0,87864368917000,c0_003741.gray
3741,2,87864368905000,c2_003741.gray
3747,0,87864383253000,c0_003747.gray
3747,2,87864383241000,c2_003747.gray
3755,0,87864402257000,c0_003755.gray
3755,2,87864402241000,c2_003755.gray
3761,0,87864416668000,c0_003761.gray
3761,2,87864416627000,c2_003761.gray
3768,0,87864435586000,c0_003768.gray
3768,2,87864435573000,c2_003768.gray
3774,0,87864449922000,c0_003774.gray
3774,2,87864449908000,c2_003774.gray
3782,0,87864468919000,c0_003782.gray
3782,2,87864468906000,c2_003782.gray
3787,0,87864483257000,c0_003787.gray
3787,2,87864483243000,c2_003787.gray
3795,0,87864502254000,c0_003795.gray
3795,2,87864502240000,c2_003795.gray
3800,2,87864516612000,c2_003800.gray
3801,0,87864516665000,c0_003801.gray
3808,0,87864535586000,c0_003808.gray
3808,2,87864535573000,c2_003808.gray
3814,0,87864549922000,c0_003814.gray
3814,2,87864549909000,c2_003814.gray
3821,0,87864569040000,c0_003821.gray
3821,2,87864568985000,c2_003821.gray
3825,0,87864583265000,c0_003825.gray
3825,2,87864583248000,c2_003825.gray
3833,0,87864602257000,c0_003833.gray
3833,2,87864602244000,c2_003833.gray
3839,0,87864616593000,c0_003839.gray
3839,2,87864616580000,c2_003839.gray
3847,0,87864635590000,c0_003847.gray
3847,2,87864635578000,c2_003847.gray
3852,0,87864649931000,c0_003852.gray
3852,2,87864649914000,c2_003852.gray
3860,0,87864668925000,c0_003860.gray
3860,2,87864668909000,c2_003860.gray
3866,0,87864683258000,c0_003866.gray
3866,2,87864683244000,c2_003866.gray
3874,0,87864702253000,c0_003874.gray
3874,2,87864702240000,c2_003874.gray
3880,0,87864716590000,c0_003880.gray
3880,2,87864716577000,c2_003880.gray
3888,0,87864735586000,c0_003888.gray
3888,2,87864735574000,c2_003888.gray
3894,0,87864749925000,c0_003894.gray
3894,2,87864749910000,c2_003894.gray
3902,0,87864768978000,c0_003902.gray
3902,2,87864768943000,c2_003902.gray
3907,0,87864783258000,c0_003907.gray
3907,2,87864783245000,c2_003907.gray
3915,0,87864802256000,c0_003915.gray
3915,2,87864802243000,c2_003915.gray
3921,0,87864816591000,c0_003921.gray
3921,2,87864816577000,c2_003921.gray
3929,0,87864835588000,c0_003929.gray
3929,2,87864835574000,c2_003929.gray
3934,0,87864849924000,c0_003934.gray
3934,2,87864849910000,c2_003934.gray
3942,0,87864868924000,c0_003942.gray
3942,2,87864868909000,c2_003942.gray
3947,0,87864883281000,c0_003947.gray
3947,2,87864883265000,c2_003947.gray
3955,0,87864902332000,c0_003955.gray
3955,2,87864902266000,c2_003955.gray
3959,0,87864916600000,c0_003959.gray
3959,2,87864916583000,c2_003959.gray
3967,0,87864935593000,c0_003967.gray
3967,2,87864935580000,c2_003967.gray
3972,0,87864949929000,c0_003972.gray
3972,2,87864949917000,c2_003972.gray
3980,0,87864968932000,c0_003980.gray
3980,2,87864968915000,c2_003980.gray
3986,0,87864983268000,c0_003986.gray
3986,2,87864983251000,c2_003986.gray
3994,0,87865002263000,c0_003994.gray
3994,2,87865002248000,c2_003994.gray
3999,0,87865016595000,c0_003999.gray
3999,2,87865016580000,c2_003999.gray
4008,0,87865035586000,c0_004008.gray
4008,2,87865035575000,c2_004008.gray
4013,0,87865049924000,c0_004013.gray
4013,2,87865049911000,c2_004013.gray
4021,2,87865068910000,c2_004021.gray
4022,0,87865068922000,c0_004022.gray
4027,0,87865083262000,c0_004027.gray
4027,2,87865083250000,c2_004027.gray
4035,0,87865102255000,c0_004035.gray
4035,2,87865102241000,c2_004035.gray
4041,0,87865116593000,c0_004041.gray
4041,2,87865116579000,c2_004041.gray
4049,0,87865135591000,c0_004049.gray
4049,2,87865135576000,c2_004049.gray
4054,0,87865149925000,c0_004054.gray
4054,2,87865149913000,c2_004054.gray
4062,0,87865168924000,c0_004062.gray
4062,2,87865168910000,c2_004062.gray
4068,0,87865183342000,c0_004068.gray
4068,2,87865183305000,c2_004068.gray
4075,0,87865202344000,c0_004075.gray
4075,2,87865202270000,c2_004075.gray
4081,0,87865216594000,c0_004081.gray
4081,2,87865216580000,c2_004081.gray
4088,0,87865235592000,c0_004088.gray
4088,2,87865235577000,c2_004088.gray
4094,0,87865249994000,c0_004094.gray
4094,2,87865249960000,c2_004094.gray
4101,0,87865268927000,c0_004101.gray
4101,2,87865268915000,c2_004101.gray
4107,0,87865283268000,c0_004107.gray
4107,2,87865283251000,c2_004107.gray
4115,0,87865302262000,c0_004115.gray
4115,2,87865302250000,c2_004115.gray
4121,0,87865316600000,c0_004121.gray
4121,2,87865316585000,c2_004121.gray
4129,0,87865335598000,c0_004129.gray
4129,2,87865335582000,c2_004129.gray
4134,0,87865349927000,c0_004134.gray
4134,2,87865349914000,c2_004134.gray
4142,0,87865368926000,c0_004142.gray
4142,2,87865368913000,c2_004142.gray
4148,0,87865383261000,c0_004148.gray
4148,2,87865383248000,c2_004148.gray
4156,0,87865402259000,c0_004156.gray
4156,2,87865402245000,c2_004156.gray
4162,0,87865416595000,c0_004162.gray
4162,2,87865416582000,c2_004162.gray
4170,0,87865435592000,c0_004170.gray
4170,2,87865435578000,c2_004170.gray
4175,0,87865449930000,c0_004175.gray
4175,2,87865449916000,c2_004175.gray
4183,0,87865468925000,c0_004183.gray
4183,2,87865468911000,c2_004183.gray
4189,0,87865483257000,c0_004189.gray
4189,2,87865483245000,c2_004189.gray
4197,0,87865502256000,c0_004197.gray
4197,2,87865502244000,c2_004197.gray
4202,0,87865516597000,c0_004202.gray
4202,2,87865516583000,c2_004202.gray
4210,0,87865535592000,c0_004210.gray
4210,2,87865535578000,c2_004210.gray
4215,0,87865549926000,c0_004215.gray
4215,2,87865549916000,c2_004215.gray
4223,0,87865568993000,c0_004223.gray
4223,2,87865568958000,c2_004223.gray
4228,0,87865583355000,c0_004228.gray
4228,2,87865583308000,c2_004228.gray
4235,0,87865602271000,c0_004235.gray
4235,2,87865602252000,c2_004235.gray
4240,2,87865616586000,c2_004240.gray
4241,0,87865616598000,c0_004241.gray
4248,0,87865635601000,c0_004248.gray
4248,2,87865635585000,c2_004248.gray
4254,0,87865649940000,c0_004254.gray
4254,2,87865649923000,c2_004254.gray
4262,0,87865668935000,c0_004262.gray
4262,2,87865668918000,c2_004262.gray
4268,0,87865683268000,c0_004268.gray
4268,2,87865683254000,c2_004268.gray
4276,0,87865702259000,c0_004276.gray
4276,2,87865702246000,c2_004276.gray
4282,0,87865716600000,c0_004282.gray
4282,2,87865716585000,c2_004282.gray
4290,0,87865735591000,c0_004290.gray
4290,2,87865735578000,c2_004290.gray
4295,0,87865749930000,c0_004295.gray
4295,2,87865749915000,c2_004295.gray
4303,0,87865768926000,c0_004303.gray
4303,2,87865768912000,c2_004303.gray
4309,0,87865783260000,c0_004309.gray
4309,2,87865783248000,c2_004309.gray
4317,0,87865802259000,c0_004317.gray
4317,2,87865802246000,c2_004317.gray
4322,0,87865816597000,c0_004322.gray
4322,2,87865816583000,c2_004322.gray
4330,0,87865835591000,c0_004330.gray
4330,2,87865835579000,c2_004330.gray
4336,0,87865849933000,c0_004336.gray
4336,2,87865849921000,c2_004336.gray
4344,0,87865868927000,c0_004344.gray
4344,2,87865868914000,c2_004344.gray
4348,0,87865883270000,c0_004348.gray
4348,2,87865883255000,c2_004348.gray
4356,0,87865902266000,c0_004356.gray
4356,2,87865902251000,c2_004356.gray
4361,0,87865916595000,c0_004361.gray
4361,2,87865916584000,c2_004361.gray
4368,0,87865935602000,c0_004368.gray
4368,2,87865935586000,c2_004368.gray
4374,0,87865949941000,c0_004374.gray
4374,2,87865949924000,c2_004374.gray
4382,0,87865968940000,c0_004382.gray
4382,2,87865968923000,c2_004382.gray
4387,2,87865983264000,c2_004387.gray
4388,0,87865983276000,c0_004388.gray
4395,0,87866002264000,c0_004395.gray
4395,2,87866002251000,c2_004395.gray
4401,0,87866016602000,c0_004401.gray
4401,2,87866016589000,c2_004401.gray
4409,0,87866035593000,c0_004409.gray
4409,2,87866035581000,c2_004409.gray
4415,0,87866049941000,c0_004415.gray
4415,2,87866049924000,c2_004415.gray
4423,0,87866068940000,c0_004423.gray
4423,2,87866068925000,c2_004423.gray
4429,0,87866083259000,c0_004429.gray
4429,2,87866083250000,c2_004429.gray
4437,0,87866102265000,c0_004437.gray
4437,2,87866102249000,c2_004437.gray
4442,0,87866116601000,c0_004442.gray
4442,2,87866116585000,c2_004442.gray
4450,0,87866135597000,c0_004450.gray
4450,2,87866135582000,c2_004450.gray
4456,0,87866149931000,c0_004456.gray
4456,2,87866149916000,c2_004456.gray
4464,0,87866168930000,c0_004464.gray
4464,2,87866168916000,c2_004464.gray
4469,0,87866183366000,c0_004469.gray
4469,2,87866183275000,c2_004469.gray
4477,0,87866202263000,c0_004477.gray
4477,2,87866202249000,c2_004477.gray
4482,0,87866216600000,c0_004482.gray
4482,2,87866216587000,c2_004482.gray
4490,0,87866235594000,c0_004490.gray
4490,2,87866235584000,c2_004490.gray
4496,0,87866249933000,c0_004496.gray
4496,2,87866249919000,c2_004496.gray
4503,0,87866269037000,c0_004503.gray
4503,2,87866268944000,c2_004503.gray
4506,0,87866283274000,c0_004506.gray
4506,2,87866283258000,c2_004506.gray
4514,0,87866302267000,c0_004514.gray
4514,2,87866302254000,c2_004514.gray
4520,0,87866316606000,c0_004520.gray
4520,2,87866316592000,c2_004520.gray
4527,0,87866335607000,c0_004527.gray
4527,2,87866335590000,c2_004527.gray
4533,0,87866349940000,c0_004533.gray
4533,2,87866349924000,c2_004533.gray
4541,0,87866368934000,c0_004541.gray
4541,2,87866368919000,c2_004541.gray
4547,0,87866383269000,c0_004547.gray
4547,2,87866383254000,c2_004547.gray
4555,0,87866402263000,c0_004555.gray
4555,2,87866402250000,c2_004555.gray
4561,0,87866416601000,c0_004561.gray
4561,2,87866416587000,c2_004561.gray
4569,0,87866435598000,c0_004569.gray
4569,2,87866435584000,c2_004569.gray
4575,0,87866449938000,c0_004575.gray
4575,2,87866449928000,c2_004575.gray
4583,0,87866468937000,c0_004583.gray
4583,2,87866468918000,c2_004583.gray
4588,0,87866483271000,c0_004588.gray
4588,2,87866483256000,c2_004588.gray
4596,0,87866502266000,c0_004596.gray
4596,2,87866502251000,c2_004596.gray
4602,0,87866516610000,c0_004602.gray
4602,2,87866516592000,c2_004602.gray
4609,0,87866535598000,c0_004609.gray
4609,2,87866535584000,c2_004609.gray
4615,0,87866549934000,c0_004615.gray
4615,2,87866549920000,c2_004615.gray
4620,0,87866568934000,c0_004620.gray
4620,2,87866568919000,c2_004620.gray
4626,0,87866583274000,c0_004626.gray
4626,2,87866583259000,c2_004626.gray
4633,0,87866602263000,c0_004633.gray
