#t[ns],wx,wy,wz,ax,ay,az
43444533269940,0.0117179078,1.88551792,0.308926686,1.82677587,0.859518396,4.91769021
43444534258177,0.00532632218,1.92173691,0.311057215,1.81959326,0.847547388,4.7548845
43444535246414,0,1.96115169,0.314253009,1.81959326,0.849941589,4.63038601
43444536234652,-0.00532632218,2.00269701,0.318514066,1.79086284,0.823605371,4.618415
43444537223871,-0.0106526444,2.04317706,0.32170986,1.78128604,0.811634363,4.59926139
43444538212109,-0.0149137011,2.0868529,0.325970917,1.75016141,0.821211169,4.57771357
43444539200346,-0.0191747598,2.12839821,0.33129724,1.66875856,0.770932935,4.6088382
43444540188583,-0.0234358155,2.16994352,0.336623562,1.61129772,0.742202515,4.63517441
43444541176820,-0.0276968733,2.20935831,0.34088462,1.57538469,0.758961926,4.65672223
43444542165058,-0.0308926666,2.24877322,0.345145677,1.52510646,0.746990918,4.70221206
43444543154277,-0.0351537264,2.28712274,0.350471966,1.46764562,0.713472095,4.71657727
43444544142514,-0.0394147841,2.32547226,0.354733024,1.38384856,0.67755907,4.69502946
43444545130752,-0.0426105774,2.36488705,0.358994082,1.29047469,0.667982263,4.70700046
43444546118989,-0.0458063666,2.4021713,0.363255139,1.21625444,0.658405457,4.69981786
43444547107226,-0.0490021599,2.43839029,0.367516197,1.12048638,0.639251843,4.68545265
43444548095463,-0.0521979532,2.47247876,0.372842519,0.986411084,0.689530078,4.73094248
43444549084683,-0.0553937465,2.50763248,0.377103577,0.823605371,0.708683691,4.79798013
43444550072920,-0.0607200687,2.53852515,0.379234106,0.73501991,0.667982263,4.84825836
43444551061157,-0.0660463909,2.56728729,0.378168842,0.727837305,0.665588062,4.79558593
43444552049395,-0.0703074528,2.5971147,0.378168842,0.723048901,0.69192428,4.67827004
43444553037632,-0.075633775,2.62907263,0.379234106,0.70628949,0.651222852,4.64475122
43444554025869,-0.0788295683,2.66316109,0.38029937,0.660799658,0.579396802,4.68545265
43444555015089,-0.0820253616,2.69618429,0.383495164,0.632069238,0.572214197,4.66629904
43444556003326,-0.0862864193,2.73240328,0.385625693,0.622492432,0.56263739,4.60644399
43444556991563,-0.0884169399,2.76862227,0.386690957,0.555454785,0.507570752,4.58968458
43444557979801,-0.0894822043,2.80377573,0.38988675,0.474051929,0.457292517,4.60404979
43444558968038,-0.0916127332,2.83786419,0.392017279,0.402225879,0.409408484,4.66629904
43444559956275,-0.093743262,2.87088739,0.394147808,0.335188232,0.383072266,4.74530769
43444560945495,-0.0948085265,2.90497585,0.397343601,0.253785376,0.366312854,4.77403811
43444561933732,-0.0980043198,2.93799905,0.400539395,0.17238252,0.342370837,4.79558593
43444562921969,-0.101200113,2.96889172,0.402669924,0.0837970581,0.313640417,4.85065256
43444563910206,-0.104395906,2.99978439,0.404800452,-0.0287304199,0.313640417,4.89135399
43444564898444,-0.106526435,3.02854653,0.404800452,-0.150834705,0.361524451,4.9057192
43444565886681,-0.108656964,3.05411287,0.404800452,-0.313640417,0.361524451,4.96078584
43444566875901,-0.112918022,3.07861395,0.402669924,-0.430956299,0.320823022,5.03500609
43444567864138,-0.118244344,3.10098451,0.398408866,-0.50517655,0.296881006,5.0445829
43444568852375,-0.122505402,3.12335506,0.393082544,-0.569819995,0.299275208,4.99430466
43444569840612,-0.127831724,3.14572561,0.387756221,-0.598550415,0.244208569,4.95839164
43444570828850,-0.132092782,3.16809617,0.382429899,-0.608127222,0.146046301,4.94642063
43444571817087,-0.135288575,3.19366251,0.376038313,-0.538695374,0.0837970581,4.88895979
43444572806306,-0.138484368,3.22135939,0.368581462,-0.46208092,0.0239420166,4.80516273
43444573794544,-0.138484368,3.25118679,0.363255139,-0.452504114,-0.0574608398,4.75009609
43444574782781,-0.136353839,3.2810142,0.360059346,-0.445321509,-0.155623108,4.72615408
43444575771018,-0.134223311,3.31297213,0.356863553,-0.452504114,-0.237025964,4.72615408
43444576759255,-0.132092782,3.3438648,0.353667759,-0.474051929,-0.311246216,4.74770189
43444577747493,-0.128896988,3.37582273,0.351537231,-0.53390697,-0.399831677,4.80037433
43444578736712,-0.125701195,3.4067154,0.349406735,-0.63446344,-0.474051929,4.84586416
43444579724950,-0.122505402,3.4397386,0.347276206,-0.713472095,-0.538695374,4.87220038
43444580713187,-0.118244344,3.46850074,0.344080413,-0.773327136,-0.632069238,4.8961424
43444581701424,-0.112918022,3.49619761,0.341949884,-0.857124194,-0.756567725,4.89135399
43444582689661,-0.1075917,3.52282922,0.338754091,-0.964863269,-0.847547388,4.8961424
43444583677899,-0.102265378,3.54839557,0.336623562,-1.05823713,-0.907402429,4.92008441
43444584667118,-0.0958737909,3.57076612,0.332362504,-1.1540052,-0.972045874,4.91290181
43444585655355,-0.0873516838,3.59313668,0.327036182,-1.24019646,-1.02711251,4.9081134
43444586643593,-0.0809600971,3.61550723,0.320644595,-1.31441671,-1.05823713,4.92247861
43444587631830,-0.0745685105,3.63574725,0.314253009,-1.40300217,-1.11090957,4.93205542
43444588620067,-0.0681769197,3.65705254,0.307861422,-1.48919343,-1.17315881,4.95599744
43444589609287,-0.0617853331,3.67835783,0.300404571,-1.59932671,-1.22343705,4.99191046
43444590597524,-0.0585895398,3.69859786,0.29294772,-1.71903679,-1.25935007,4.98472786
43444591585761,-0.0543284821,3.71670735,0.285490869,-1.83395847,-1.28329209,4.98472786
43444592573999,-0.0511326888,3.73162105,0.275903472,-1.95366855,-1.31441671,4.97515105
43444593562236,-0.0490021599,3.74546949,0.265250828,-2.11168586,-1.13724579,4.97754525
43444594550473,-0.0479368955,3.7571874,0.254598184,-2.32955822,-1.02950671,4.9105076
43444595539693,-0.0500674243,3.76570952,0.24181501,-2.43729729,-1.17794722,4.79319172
43444596527930,-0.0521979532,3.77316637,0.225836044,-2.23379015,-1.27132108,4.48194551
43444597516167,-0.0500674243,3.7870148,0.208791813,-2.06380183,-1.27610948,3.98395156
43444598504404,-0.0458063666,3.81151589,0.191747582,-2.03746561,-1.36948335,3.84029946
43444599492642,-0.0404800486,3.84027803,0.180029673,-2.03746561,-1.54186587,3.92409652
43444600480879,-0.0330231954,3.87117069,0.169377045,-1.99915839,-1.51792385,3.79241543
43444601470098,-0.0234358155,3.90206336,0.16085493,-1.95366855,-1.42454999,3.57933148
43444602458336,-0.00958737992,3.93295603,0.153398079,-2.03507141,-1.46046301,3.54581266
43444603446573,0.00319579305,3.96171817,0.149137021,-2.1595699,-1.49398184,3.58172568
43444604434810,0.0149137011,3.98728452,0.145941228,-2.26012637,-1.45567461,3.66312854
43444605423048,0.0223705511,4.01391613,0.139549633,-2.36547124,-1.41018478,3.77326182
43444606411285,0.0330231954,4.041613,0.134223311,-2.54982477,-1.40779058,3.78523282
43444607400504,0.0436758419,4.06504882,0.131027517,-2.72460149,-1.4413094,3.73495459
43444608388742,0.0511326888,4.08528885,0.128896988,-2.84431157,-1.46285721,3.72777198
43444609376979,0.0585895398,4.10339834,0.124635931,-2.92571443,-1.47243402,3.73734879
43444610365216,0.0660463909,4.12150784,0.120374873,-3.05500132,-1.448492,3.72058938
43444611353453,0.075633775,4.13855207,0.116113815,-3.18428821,-1.37666595,3.65115753
43444612341691,0.0841558904,4.1555963,0.110787493,-3.26808527,-1.31920511,3.6104561
43444613330910,0.0905474687,4.17157527,0.104395906,-3.36864174,-1.2928689,3.64158073
43444614319147,0.0980043198,4.1886195,0.0980043198,-3.50271703,-1.25216747,3.66073434
43444615307385,0.103330642,4.20566373,0.0916127332,-3.63918652,-1.19231243,3.62003291
43444616295622,0.106526435,4.21951216,0.0852211549,-3.7469256,-1.13963999,3.58651409
43444617283859,0.109722229,4.2333606,0.0766990394,-3.82832845,-1.08936176,3.6032735
43444618272096,0.113983286,4.2482743,0.0681769197,-3.90733711,-1.06541974,3.58172568
43444619261316,0.11717908,4.26212274,0.0617853331,-3.97916316,-1.05344873,3.50989963
43444620249553,0.120374873,4.27810171,0.0553937465,-4.04620081,-1.01992991,3.42849678
43444621237791,0.123570666,4.29301541,0.0490021599,-4.11084425,-0.964863269,3.35667073
43444622226028,0.125701195,4.30579858,0.041545313,-4.15154568,-0.900219824,3.3135751
43444623214265,0.129962253,4.32071229,0.0330231954,-4.19224711,-0.854729993,3.27047947
43444624202502,0.134223311,4.34095231,0.0245010799,-4.25210215,-0.828393774,3.20344182
43444625191722,0.138484368,4.36119233,0.0170442299,-4.30238038,-0.766144531,3.1675288
43444626179959,0.14168017,4.37930183,0.00852211497,-4.37899484,-0.694318481,3.18907661
43444627168196,0.142745434,4.39634606,0,-4.45321509,-0.644040247,3.25611426
43444628156434,0.144875963,4.41445556,-0.00745685053,-4.51307013,-0.610521423,3.32794031
43444629144671,0.147006492,4.42936926,-0.0149137011,-4.58250198,-0.560243188,3.38300695
43444630132908,0.150202285,4.4432177,-0.0213052887,-4.6112324,-0.509964954,3.41413157
43444631122128,0.152332814,4.45600087,-0.0276968733,-4.65672223,-0.536301172,3.42370837
43444632110365,0.153398079,4.46665351,-0.0330231954,-4.73333668,-0.543483777,3.44046779
43444633098602,0.155528608,4.47837169,-0.0372842553,-4.79558593,-0.550666382,3.44286199
43444634086840,0.156593872,4.48902433,-0.0426105774,-4.87459458,-0.59136781,3.43328518
43444635075077,0.158724401,4.49967698,-0.0479368955,-4.93684382,-0.615309827,3.41891997
43444636063314,0.16085493,4.51139489,-0.0543284821,-4.94881483,-0.610521423,3.38779535
43444637052534,0.16085493,4.52204753,-0.0607200687,-4.93923802,-0.579396802,3.36145913
43444638040771,0.16085493,4.53376544,-0.0692421842,-4.93923802,-0.553060583,3.36385333
43444639029008,0.16085493,4.54548335,-0.0766990394,-4.93444962,-0.524330164,3.34948812
43444640017245,0.16085493,4.55720126,-0.0841558904,-4.92726702,-0.497993945,3.29681569
43444641005483,0.161920194,4.56998443,-0.0905474687,-4.93205542,-0.47644613,3.29920989
43444641993720,0.162985459,4.5827676,-0.0969390554,-4.94642063,-0.442927307,3.29202728
43444642982940,0.164050723,4.59448551,-0.103330642,-4.95839164,-0.407014282,3.24414325
43444643971177,0.165115988,4.60620342,-0.109722229,-4.96078584,-0.411802686,3.19865342
43444644959414,0.167246516,4.61792133,-0.115048551,-4.96078584,-0.409408484,3.14358678
43444645947651,0.167246516,4.62963924,-0.120374873,-4.93923802,-0.395043274,3.07894333
43444646935889,0.169377045,4.64242241,-0.125701195,-4.8985366,-0.395043274,3.0310593
43444647924126,0.171507574,4.65627085,-0.129962253,-4.87459458,-0.368707056,2.97359846
43444648913345,0.173638103,4.67011929,-0.134223311,-4.85783517,-0.351947644,2.91374342
43444649901583,0.175768615,4.68503299,-0.140614906,-4.80516273,-0.330399829,2.89219561
43444650889820,0.174703368,4.69994669,-0.145941228,-4.7596729,-0.292092603,2.86825359
43444651878057,0.175768615,4.71379513,-0.150202285,-4.73094248,-0.268150586,2.84909998
43444652866294,0.177899144,4.72870883,-0.154463343,-4.71418307,-0.215478149,2.82036956
43444653854532,0.178964409,4.74362253,-0.157659137,-4.71418307,-0.174776721,2.79882174
43444654843751,0.178964409,4.75747097,-0.16085493,-4.70221206,-0.136469495,2.78924493
43444655831989,0.180029673,4.77238467,-0.162985459,-4.67827004,-0.0311246216,2.75812031
43444656820226,0.178964409,4.78516785,-0.165115988,-4.65672223,0.0790086548,2.70784208
43444657808463,0.175768615,4.79901628,-0.165115988,-4.65193383,0.146046301,2.62643922
43444658796700,0.172572839,4.81286472,-0.165115988,-4.67587584,0.227449158,2.52827695
43444659784938,0.166181252,4.82884369,-0.161920194,-4.68305845,0.351947644,2.46123931
43444660774157,0.16085493,4.84588792,-0.158724401,-4.69742366,0.44771571,2.34871183
43444661762394,0.154463343,4.86399741,-0.157659137,-4.71657727,0.512359155,2.23618435
43444662750632,0.147006492,4.88104165,-0.156593872,-4.74530769,0.600944617,2.1595699
43444663738869,0.139549633,4.89808588,-0.154463343,-4.80037433,0.703895288,2.05901343
43444664727106,0.131027517,4.91726064,-0.15126755,-4.87459458,0.799663354,1.95845696
43444665716326,0.122505402,4.9364354,-0.145941228,-4.92966122,0.902614026,1.8698715
43444666704563,0.111852757,4.95667542,-0.14168017,-4.94163223,1.02950671,1.76692083
43444667692800,0.100134849,4.97904597,-0.135288575,-5.01345828,1.13724579,1.66397015
43444668681037,0.0873516838,4.999286,-0.129962253,-5.09725533,1.23061965,1.5897499
43444669669275,0.0745685105,5.01952602,-0.125701195,-5.16429298,1.34554133,1.49877024
43444670657512,0.0617853331,5.04083131,-0.121440137,-5.25287844,1.41497318,1.36230074
43444671646732,0.046871631,5.06107134,-0.116113815,-5.34625231,1.48440503,1.19231243
43444672634969,0.031957931,5.08131136,-0.109722229,-5.43483777,1.5873557,1.03429512
43444673623206,0.0181094954,5.10261665,-0.103330642,-5.57848987,1.65439335,0.914585034
43444674611443,0.00319579305,5.12392194,-0.0990695842,-5.67904634,1.71903679,0.79248075
43444675599681,-0.0117179078,5.14842302,-0.093743262,-5.72453617,1.78607444,0.653617053
43444676587918,-0.0266316088,5.1729241,-0.0873516838,-5.85142886,1.83635267,0.531512769
43444677577137,-0.041545313,5.19635992,-0.0788295683,-5.96874474,1.89381351,0.407014282
43444678565375,-0.0564590109,5.21979574,-0.0713727172,-6.054936,1.94409175,0.282515796
43444679553612,-0.0703074528,5.24216629,-0.063915862,-6.15549247,1.98000477,0.148440503
43444680541849,-0.0841558904,5.26453684,-0.0564590109,-6.26323154,1.99915839,-0.00957680664
43444681530086,-0.0969390554,5.28903792,-0.0500674243,-6.339846,2.00873519,-0.138863696
43444682518324,-0.108656964,5.31353901,-0.0404800486,-6.42124885,2.0254946,-0.225054956
43444683507543,-0.120374873,5.33804009,-0.0298274021,-6.50025751,2.08295544,-0.301669409
43444684495781,-0.131027517,5.3646717,-0.0191747598,-6.57208356,2.12605107,-0.371101257
43444685484018,-0.143810699,5.39023805,-0.00958737992,-6.66066902,2.12365687,-0.430956299
43444686472255,-0.155528608,5.41473913,0.00106526437,-6.79953271,2.09971486,-0.47644613
43444687460492,-0.165115988,5.44030547,0.0117179078,-6.91206019,2.06859023,-0.486022937
43444688448730,-0.174703368,5.46480656,0.0223705511,-6.98867465,1.99436998,-0.512359155
43444689437949,-0.183225466,5.48824237,0.0330231954,-7.10838473,1.78846864,-0.572214197
43444690426186,-0.190682317,5.51167819,0.0404800486,-7.18499918,1.52271226,-0.596156213
43444691414424,-0.19600864,5.53298348,0.0458063666,-7.20175859,1.47482822,-0.66319386
43444692402661,-0.19600864,5.55535403,0.0500674243,-7.28794985,1.54186587,-0.711077893
43444693390898,-0.19600864,5.57985512,0.0553937465,-7.39808313,1.53707747,-0.730231506
43444694379135,-0.194943375,5.60329093,0.0628505976,-7.46990918,1.50355864,-0.737414111
43444695368355,-0.19600864,5.62459569,0.0703074528,-7.56088884,1.47722242,-0.782903943
43444696356592,-0.19600864,5.64483571,0.0777643038,-7.61356128,1.53707747,-0.866701001
43444697344830,-0.19600864,5.666141,0.0862864193,-7.67341632,1.56820209,-0.818816968
43444698333067,-0.194943375,5.6842505,0.0969390554,-7.75721338,1.5801731,-0.761356128
43444699321304,-0.193878111,5.69809894,0.108656964,-7.82664523,1.61608612,-0.900219824
43444700309541,-0.188551789,5.70875158,0.123570666,-7.97987413,1.54665427,-1.22104285
43444701298761,-0.178964409,5.72153475,0.138484368,-8.18338127,1.39581957,-1.3024457
43444702286998,-0.173638103,5.73431793,0.152332814,-8.32463917,1.34554133,-1.20907184
43444703275235,-0.171507574,5.74603584,0.165115988,-8.41083043,1.39103116,-1.26413848
43444704263473,-0.169377045,5.75988427,0.17683388,-8.5137811,1.39581957,-1.33117612
43444705251710,-0.167246516,5.77586324,0.189617053,-8.66701001,1.38863696,-1.25216747
43444706239947,-0.168311781,5.78864641,0.204530755,-8.77235488,1.40060797,-1.12766898
43444707229167,-0.171507574,5.80036432,0.218379193,-8.89685337,1.40779058,-1.05823713
43444708217404,-0.174703368,5.81101697,0.231162366,-9.02853446,1.38384856,-1.0079589
43444709205641,-0.178964409,5.81953908,0.245010804,-9.14345614,1.26892688,-1.01992991
43444710193879,-0.183225466,5.82699593,0.257793977,-9.21528219,1.11330377,-1.04387192
43444711182116,-0.187486524,5.83338752,0.27057715,-9.2272532,1.0055647,-0.993593689
43444712170353,-0.189617053,5.83764858,0.282295076,-9.2272532,1.0055647,-0.790086548
43444713159573,-0.190682317,5.84190963,0.291882455,-9.2320416,0.984016882,-0.679953271
43444714147810,-0.191747582,5.84723596,0.300404571,-9.27753143,0.871489404,-0.675164868
43444715136047,-0.192812846,5.85256228,0.308926686,-9.36372269,0.766144531,-0.636857642
43444716124284,-0.193878111,5.85682334,0.317448802,-9.46906757,0.617704028,-0.60573302
43444717112522,-0.193878111,5.85895387,0.322775124,-9.55047042,0.495599744,-0.56263739
43444718100759,-0.193878111,5.85895387,0.327036182,-9.63187328,0.4333505,-0.553060583
43444719089978,-0.193878111,5.85682334,0.33129724,-9.72524714,0.320823022,-0.53390697
43444720078216,-0.191747582,5.85469281,0.335558297,-9.80665,0.169988318,-0.495599744
43444721066453,-0.190682317,5.85256228,0.336623562,-9.87847605,0.0383072266,-0.46208092
43444722054690,-0.190682317,5.85256228,0.335558297,-9.93114849,-0.0430956299,-0.495599744
43444723042928,-0.189617053,5.84830122,0.334493033,-9.97184991,-0.11492168,-0.471657727
43444724031165,-0.185355995,5.8429749,0.334493033,-10.0460702,-0.196324536,-0.411802686
43444725020384,-0.182160202,5.83764858,0.332362504,-10.1178962,-0.287304199,-0.423773694
43444726008622,-0.181094937,5.83125699,0.330231975,-10.1131078,-0.313640417,-0.531512769
43444726996859,-0.181094937,5.82699593,0.327036182,-10.1083194,-0.337582434,-0.708683691
43444727985096,-0.177899144,5.8248654,0.324905653,-10.1849339,-0.409408484,-0.828393774
43444728973333,-0.173638103,5.82060435,0.322775124,-10.2950671,-0.481234534,-0.924161841
43444729962553,-0.166181252,5.81527802,0.320644595,-10.3860468,-0.529118567,-0.948103857
43444730950790,-0.158724401,5.80888644,0.317448802,-10.4674497,-0.53390697,-0.991199487
43444731939027,-0.154463343,5.80249485,0.315318273,-10.5344873,-0.536301172,-1.10133276
43444732927265,-0.147006492,5.79716853,0.311057215,-10.625467,-0.53390697,-1.21625444
43444733915502,-0.142745434,5.78971168,0.307861422,-10.7810901,-0.509964954,-1.29047469
43444734903739,-0.138484368,5.78332009,0.306796158,-10.8912234,-0.457292517,-1.31681091
43444735892959,-0.136353839,5.77586324,0.303600364,-11.0013566,-0.421379492,-1.37666595
43444736881196,-0.136353839,5.76734112,0.300404571,-11.1330377,-0.366312854,-1.38863696
43444737869433,-0.138484368,5.75988427,0.298274042,-11.2359884,-0.304063611,-1.36948335
43444738857671,-0.138484368,5.75136216,0.296143513,-11.3652753,-0.275333191,-1.39821377
43444739845908,-0.140614906,5.74177478,0.29294772,-11.4849854,-0.268150586,-1.45088621
43444740834145,-0.144875963,5.73112213,0.289751927,-11.5807534,-0.232237561,-1.48201083
43444741823365,-0.15126755,5.71940422,0.286556133,-11.6765215,-0.15801731,-1.49158763
43444742811602,-0.158724401,5.70662105,0.282295076,-11.7267997,-0.0718260498,-1.45567461
43444743799839,-0.165115988,5.69596841,0.278034001,-11.824962,-0.00957680664,-1.4413094
43444744788076,-0.172572839,5.68638103,0.275903472,-11.9183359,0.0215478149,-1.47722242
43444745776314,-0.182160202,5.67572838,0.274838208,-11.9734025,0.0550666382,-1.42933839
43444746764551,-0.192812846,5.66294521,0.273772943,-12.0452286,0.0383072266,-1.41018478
43444747753771,-0.203465491,5.64909677,0.272707679,-12.097901,0.0407014282,-1.43173259
43444748742008,-0.213052871,5.63524833,0.272707679,-12.1864865,0.0670376465,-1.4413094
43444749730245,-0.22264025,5.62033463,0.272707679,-12.2343705,0.117315881,-1.47482822
43444750718482,-0.23222763,5.60648673,0.273772943,-12.2439473,0.124498486,-1.46764562
43444751706720,-0.240749746,5.59263829,0.274838208,-12.2295821,-0.177170923,-1.45567461
43444752694957,-0.249271861,5.57772459,0.275903472,-12.2176111,-0.545877979,-1.39342537
43444753684176,-0.25140239,5.56174562,0.271642415,-12.0667764,-0.512359155,-1.48201083
43444754672414,-0.248206597,5.54576665,0.268446621,-12.08593,-0.316034619,-1.52750066
43444755660651,-0.245010804,5.53085295,0.267381357,-12.1888807,-0.318428821,-1.33835873
43444756648888,-0.247141333,5.51593925,0.268446621,-12.1553618,-0.339976636,-1.21625444
43444757637125,-0.25140239,5.49889502,0.271642415,-12.157756,-0.186747729,-1.28568629
43444758625363,-0.254598184,5.48078552,0.275903472,-12.1146604,-0.00478840332,-1.37906016
43444759614582,-0.253532919,5.46267603,0.28336034,-12.2008517,0.0287304199,-1.32878192
43444760602820,-0.253532919,5.44350127,0.29294772,-12.3085907,0.0383072266,-1.23301385
43444761591057,-0.255663448,5.42326124,0.3025351,-12.3421096,0.1436521,-1.1492168
43444762579294,-0.259924506,5.40089069,0.313187744,-12.4139356,0.222660754,-1.18512982
43444763567531,-0.263120299,5.37638961,0.324905653,-12.4953385,0.258573779,-1.27132108
43444764555769,-0.265250828,5.35082326,0.338754091,-12.5097037,0.280121594,-1.3000515
43444765544988,-0.27057715,5.32312639,0.352602495,-12.5216747,0.328005627,-1.31441671
43444766533225,-0.274838208,5.29649478,0.365385668,-12.5384341,0.404620081,-1.37906016
43444767521463,-0.276968737,5.27412422,0.379234106,-12.5719529,0.445321509,-1.42454999
43444768509700,-0.279099266,5.25068841,0.394147808,-12.6270196,0.481234534,-1.43412679
43444769497937,-0.284425604,5.22512206,0.411192039,-12.6844804,0.507570752,-1.48919343
43444770486174,-0.288686662,5.20062098,0.427171006,-12.7467296,0.517147559,-1.53947167
43444771475394,-0.294012984,5.17718516,0.441019443,-12.8041905,0.466869324,-1.5873557
43444772463631,-0.299339307,5.15481461,0.451672088,-12.8520745,0.421379492,-1.67354696
43444773451869,-0.303600364,5.13244405,0.462324732,-12.8736223,0.438138904,-1.71664259
43444774440106,-0.307861422,5.11220403,0.472977376,-12.916718,0.469263525,-1.7238252
43444775428343,-0.31212248,5.091964,0.484695285,-12.9909382,0.553060583,-1.7357962
43444776416580,-0.317448802,5.07065872,0.494282665,-13.0507932,0.56263739,-1.70945999
43444777405800,-0.324905653,5.05041869,0.502804781,-13.0867063,0.435744702,-1.64242234
43444778394037,-0.332362504,5.0291134,0.511326896,-13.1441671,0.263362183,-1.57059629
43444779382274,-0.339819355,5.00674285,0.517718483,-13.2279642,0.0933738647,-1.52750066
43444780370512,-0.345145677,4.9843723,0.523044805,-13.2662714,-0.0694318481,-1.51552965
43444781358749,-0.348341471,4.96093648,0.524110069,-13.2710598,-0.222660754,-1.49398184
43444782346986,-0.350471966,4.93750066,0.52197954,-13.2686656,-0.356736047,-1.50355864
43444783336206,-0.352602495,4.91406484,0.516653218,-13.2471178,-0.500388147,-1.52271226
43444784324443,-0.353667759,4.89169429,0.511326896,-13.1968396,-0.632069238,-1.51313545
43444785312680,-0.352602495,4.86932374,0.504935309,-13.1202251,-0.701501086,-1.53707747
43444786300917,-0.348341471,4.84588792,0.497478458,-13.0531875,-0.754173523,-1.57299049
43444787289155,-0.344080413,4.8256479,0.490021607,-13.0029092,-0.825999573,-1.59932671
43444788277392,-0.339819355,4.80434261,0.480434227,-13.000515,-0.897825623,-1.60650931
43444789266612,-0.333427768,4.78410258,0.471912112,-13.0100918,-0.972045874,-1.5849615
43444790254849,-0.327036182,4.76492782,0.463389996,-12.9669962,-1.07499655,-1.56580789
43444791243086,-0.320644595,4.7446878,0.454867881,-12.9622078,-1.19470663,-1.5825673
43444792231323,-0.313187744,4.72551304,0.444215237,-12.964602,-1.26653268,-1.5897499
43444793219561,-0.304665629,4.70420775,0.433562592,-12.9478426,-1.32399352,-1.59932671
43444794208780,-0.295078249,4.68290246,0.422909948,-12.964602,-1.33835873,-1.61848032
43444795197017,-0.285490869,4.65946664,0.40906151,-12.9957266,-1.37906016,-1.60411511
43444796185255,-0.273772943,4.63603083,0.394147808,-13.024457,-1.47243402,-1.59693251
43444797173492,-0.263120299,4.61259501,0.38029937,-13.0675527,-1.55383688,-1.64002814
43444798161729,-0.253532919,4.58809393,0.366450933,-13.0891005,-1.62566293,-1.69509478
43444799149966,-0.240749746,4.56252758,0.349406735,-13.0986773,-1.71903679,-1.733402
43444800139186,-0.226901308,4.5380265,0.333427768,-13.1441671,-1.80762225,-1.82438167
43444801127423,-0.211987606,4.51352542,0.317448802,-13.1776859,-1.83874688,-1.89860192
43444802115661,-0.199204433,4.4900896,0.298274042,-13.213599,-1.8818425,-1.89381351
43444803103898,-0.18642126,4.46558825,0.281229811,-13.2806366,-1.92972654,-1.8794483
43444804092135,-0.173638103,4.43895664,0.264185563,-13.3380974,-1.94409175,-1.8818425
43444805080372,-0.16085493,4.4101945,0.248206597,-13.3907699,-1.93451494,-1.89620771
43444806069592,-0.150202285,4.37930183,0.231162366,-13.4099235,-1.95366855,-1.91536133
43444807057829,-0.14168017,4.34947443,0.213052871,-13.4195003,-1.96324536,-1.92493813
43444808046066,-0.129962253,4.32071229,0.197073904,-13.4482307,-1.90817872,-1.92254393
43444809034304,-0.121440137,4.29195015,0.182160202,-13.4817495,-1.84832368,-1.95845696
43444810022541,-0.115048551,4.26318801,0.17044231,-13.4266829,-1.74058461,-1.8818425
43444811010778,-0.110787493,4.2333606,0.157659137,-13.3045786,-1.52989486,-1.61608612
43444811999998,-0.110787493,4.20246793,0.147006492,-13.249512,-1.42215579,-1.49398184
43444812988235,-0.112918022,4.17264053,0.140614906,-13.297396,-1.45328041,-1.59932671
43444813976472,-0.116113815,4.14281313,0.134223311,-13.3883757,-1.53707747,-1.7286136
43444814964710,-0.118244344,4.11298572,0.128896988,-13.4649901,-1.57538469,-1.83635267
43444815952947,-0.118244344,4.08315832,0.122505402,-13.5439988,-1.54186587,-1.92733234
43444816941184,-0.11717908,4.05226565,0.116113815,-13.6469495,-1.5849615,-2.0231004
43444817930404,-0.115048551,4.02243824,0.108656964,-13.7522943,-1.63763394,-2.10210906
43444818918641,-0.112918022,3.99154558,0.100134849,-13.8025726,-1.63763394,-2.15478149
43444819906878,-0.110787493,3.96171817,0.093743262,-13.8360914,-1.62087452,-2.21703074
43444820895115,-0.1075917,3.92976024,0.0873516838,-13.8600334,-1.60411511,-2.26012637
43444821883353,-0.104395906,3.89886757,0.0809600971,-13.9007348,-1.55862528,-2.3080104
43444822871590,-0.0990695842,3.86904017,0.0745685105,-13.9103116,-1.45567461,-2.31998141
43444823860810,-0.0958737909,3.83708223,0.0671116553,-13.79539,-1.33357032,-2.09971486
43444824849047,-0.0948085265,3.80086324,0.0628505976,-13.5607582,-1.16837041,-1.79565125
43444825837284,-0.0916127332,3.76038319,0.0628505976,-13.5056916,-1.12048638,-2.34631763
43444826825521,-0.083090626,3.72096841,0.0681769197,-13.6637089,-1.34554133,-2.885013
43444827813759,-0.0713727172,3.68368415,0.0724379817,-13.6900451,-1.52989486,-2.73178409
43444828801996,-0.063915862,3.64746516,0.0745685105,-13.5248452,-1.4437036,-2.71981309
43444829791215,-0.0564590109,3.61550723,0.0735032461,-13.3428859,-1.27132108,-3.07894333
43444830779453,-0.0458063666,3.59207141,0.0745685105,-13.333309,-1.24977327,-3.3111809
43444831767690,-0.0362189908,3.57076612,0.0766990394,-13.4482307,-1.37427175,-3.14358678
43444832755927,-0.0308926666,3.54733031,0.075633775,-13.546393,-1.45088621,-3.10049115
43444833744164,-0.0276968733,3.52495975,0.0713727172,-13.6325843,-1.42694419,-3.1723172
43444834732402,-0.0245010799,3.50685026,0.063915862,-13.7331407,-1.40060797,-3.13161577
43444835721621,-0.0234358155,3.4876755,0.0553937465,-13.783419,-1.37187755,-3.05260712
43444836709858,-0.0255663444,3.46743547,0.046871631,-13.7379291,-1.27850369,-3.01669409
