# t_mono tid fd path ioctl_name code dir size ret payload_hex
228596.143895071 1210 10 /dev/video3 VIDIOC_QBUF 0xc058560f 3 88 0 0300000009000000000000000220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000030b4f7e47f00000001000000000000000000000000000000
228596.143959966 1210 10 /dev/video3 VIDIOC_STREAMON 0x40045612 1 4 0 09000000
228596.143993977 1210 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
228596.150226529 1210 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 010000000000000070a9f7e47f000000 deref=010e030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000030b4f7e47f00000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
228596.150400123 1210 11 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 010000000000000070a9f7e47f000000 deref=01002043000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000090b1f7e47f0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 vc_cfg[0]=cid:0,dt:0x2a,dec:1
228596.150604133 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_AHB_CLK_CFG 0xc00c56d9 3 12 0 020000000000000000000000
228596.151363456 1210 12 /dev/v4l-subdev0 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 00000000
228596.151396060 1210 11 /dev/v4l-subdev3 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 00000000
228596.151427154 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_SMMU_ATTACH 0xc00856cf 3 8 0 0000000000000000
228596.152750435 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_INPUT_CFG 0xc0ac56c7 3 172 0 000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000006cdc02
228596.152853560 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_STREAM 0xc09056c4 3 144 0 030000000100000000000000475245590500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000005020000000000000000000000000000
228596.152985435 1210 13 /dev/v4l-subdev10 VIDIOC_SUBSCRIBE_EVENT 0x4020565a 1 32 0 0000000000000000000000000000000000000000000000000000000000000000
228596.153068196 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_REQUEST_BUF 0xc01456c1 3 20 0 0300000001000000040000000001000000000000
228596.153130123 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 00010000000000000e0000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
228596.153206373 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 00010000010000000f0000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
228596.153265331 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000002000000100000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
228596.153324966 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_ENQUEUE_BUF 0xc03456c2 3 52 0 0001000003000000110000000000000000c004000000000000000000000000000000000000000000000000000100000000000000
228596.153384498 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_UPDATE_STREAM 0xc74c56cd 3 1868 0 0100000006000000050200000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000..+1356
228596.153612518 1210 13 /dev/v4l-subdev10 VIDIOC_MSM_ISP_CFG_STREAM 0xc02c56c5 3 44 0 0100000005020000000000000000000000000000000000000000000000000000000000000100000000000000
228596.153996737 1210 8 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0300000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
228596.154183352 1210 8 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG_EXT 0xc01856c1 3 24 0  extderef=010000000000000001000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000b0000000000000030b4f7e47f000000d402000000000000
228596.154528873 1210 8 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0400000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
228596.154768560 1210 6 /dev/syncboss0 WRITE - 0 0 4 2c000101
228600.561525642 1210 10 /dev/video3 VIDIOC_STREAMOFF 0x40045613 1 4 0 09000000
228600.561993819 1210 8 /dev/v4l-subdev12 VIDIOC_MSM_ISPIF_CFG 0xc17056c0 3 368 0 0700000001000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
