# t_mono tid fd path ioctl_name code dir size ret payload_hex
229874.592020781 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 01000000766964656f30000000000000000000000000000000000000000000000000000001000100000000000000000002000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592143020 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 020000006d736d5f6363690000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592267812 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0300000076346c2d7375626465763000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592389739 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0400000076346c2d7375626465763100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000810000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592511875 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0500000076346c2d7375626465763200000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592646718 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0600000076346c2d7375626465763300000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592780000 6342 9 /dev/v4l-subdev3 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 00000000
229874.592811979 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0700000076346c2d7375626465763400000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.592946250 6342 9 /dev/v4l-subdev4 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 01000000
229874.592977343 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0800000076346c2d7375626465763500000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593109791 6342 9 /dev/v4l-subdev5 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 02000000
229874.593237708 6342 8 /dev/media0 MEDIA_IOC_DEVICE_INFO 0xc1007c00 3 256 0 6d736d000000000000000000000000006d736d5f636f6e6669670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593361302 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 01000000766964656f30000000000000000000000000000000000000000000000000000001000100000000000000000002000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593483385 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 020000006d736d5f6363690000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593632968 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0300000076346c2d7375626465763000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593766614 6342 9 /dev/v4l-subdev0 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 00000000
229874.593798645 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0400000076346c2d7375626465763100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000810000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.593930260 6342 9 /dev/v4l-subdev1 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 01000000
229874.593962135 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0500000076346c2d7375626465763200000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594094218 6342 9 /dev/v4l-subdev2 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 02000000
229874.594134791 6342 8 /dev/media0 MEDIA_IOC_DEVICE_INFO 0xc1007c00 3 256 0 6d736d000000000000000000000000006d736d5f636f6e6669670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594256927 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 01000000766964656f30000000000000000000000000000000000000000000000000000001000100000000000000000002000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594379427 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 020000006d736d5f6363690000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594510520 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0300000076346c2d7375626465763000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594635208 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0400000076346c2d7375626465763100000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000810000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594757968 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0500000076346c2d7375626465763200000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000051000000820000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.594879010 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0600000076346c2d7375626465763300000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000830000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595012604 6342 9 /dev/v4l-subdev3 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 00000000
229874.595044531 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0700000076346c2d7375626465763400000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595178541 6342 9 /dev/v4l-subdev4 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 01000000
229874.595209583 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0800000076346c2d7375626465763500000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595344999 6342 9 /dev/v4l-subdev5 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 02000000
229874.595376354 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 0900000076346c2d7375626465763600000000000000000000000000000000000000000000000200000000000000000001000000000000000000000000000000000000000000000051000000860000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595521093 6342 9 /dev/v4l-subdev6 VIDIOC_MSM_SENSOR_GET_SUBDEV_ID 0xc00456c3 3 4 0 03000000
229874.595571614 6342 8 /dev/media0 MEDIA_IOC_DEVICE_INFO 0xc1007c00 3 256 0 6d736d000000000000000000000000006d736d5f636f6e6669670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595695885 6342 8 /dev/media0 MEDIA_IOC_ENUM_ENTITIES 0xc1007c01 3 256 0 01000000766964656f30000000000000000000000000000000000000000000000000000001000100000000000000000002000000000000000000000000000000000000000000000051000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.595857760 6342 8 /dev/video0 MSM_CAM_V4L2_IOCTL_DAEMON_DISABLED 0x404056e3 1 64 0 6d736d000000000000000000000000006d736d5f636f6e6669670000000000000000000000000000000000000000000000000000000000000000000000000000
229874.596582864 6342 10 /dev/video3 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000803000000
229874.596657343 6342 11 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
229874.597835885 6342 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
229874.603939583 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000010000007f000000
229874.604033906 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 010000000d000000
229874.604101614 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000020000007f000000
229874.604150520 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 020000000e000000
229874.605506979 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 02000000
229874.605571979 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 01000000
229874.605644427 6342 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 0200000000000000347778c37f000000 deref=204303000200000000000000347778c37f00000035ba5f3833c4faef807778c37f000000387c794f7900000000c0c14f7900000000c0c14f79000000e8157a4f7900000070a0c04f79000000a07778c37f000000f8b8794f7900000000000000000000000300000000000000c07778c37f000000d0bc794f7900000000c0c14f79000000509d794f79000000e07778c37f000000749d794f7900000000000000000000000000000000000000107878c37f000000a00f075079000000010000000000000000a0c04f790000002e90acd7590000000044c04f79000000107a78c37f00000024bcacd7590000000000add759000000e794acd7590000002e90acd7
229874.605901562 6342 11 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 03000000000000000000000000000000
229874.606592239 6342 10 /dev/video4 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000804000000
229874.606650989 6342 11 /dev/v4l-subdev4 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
229874.607583802 6342 12 /dev/v4l-subdev1 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
229874.615836614 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000010000007f000000
229874.615894999 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 010000000d000000
229874.615980052 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000020000007f000000
229874.616032395 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 020000000e000000
229874.617432187 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 02000000
229874.617492135 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 01000000
229874.617561874 6342 12 /dev/v4l-subdev1 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 0200000000000000347778c37f000000 deref=204303000200000000000000347778c37f00000035ba5f3833c4faef807778c37f000000387c794f7900000000c0c14f7900000000c0c14f79000000e8157a4f7900000070a0c04f79000000a07778c37f000000f8b8794f7900000001000000000000000400000000000000c07778c37f000000d0bc794f7900000000c0c14f79000000509d794f79000000e07778c37f000000749d794f7900000001000000000000000100000000000000107878c37f000000a00f075079000000010000000000000000a0c04f790000002e90acd7590000000044c04f79000000107a78c37f00000024bcacd7590000000000add759000000e794acd7590000002e90acd7
229874.617784843 6342 11 /dev/v4l-subdev4 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 03000000000000000000000000000000
229874.618370364 6342 10 /dev/video5 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000805000000
229874.618427291 6342 11 /dev/v4l-subdev5 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
229874.619291874 6342 12 /dev/v4l-subdev2 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
229874.627579687 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000010000007f000000
229874.627644687 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 010000000d000000
229874.627709843 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000020000007f000000
229874.627759166 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 020000000e000000
229874.629168958 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 02000000
229874.629228437 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 01000000
229874.629298958 6342 12 /dev/v4l-subdev2 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 0200000000000000347778c37f000000 deref=204303000200000000000000347778c37f00000035ba5f3833c4faef807778c37f000000387c794f7900000000c0c14f7900000000c0c14f79000000e8157a4f7900000070a0c04f79000000a07778c37f000000f8b8794f7900000002000000000000000500000000000000c07778c37f000000d0bc794f7900000000c0c14f79000000509d794f79000000e07778c37f000000749d794f7900000002000000000000000200000000000000107878c37f000000a00f075079000000010000000000000000a0c04f790000002e90acd7590000000044c04f79000000107a78c37f00000024bcacd7590000000000add759000000e794acd7590000002e90acd7
229874.629534166 6342 11 /dev/v4l-subdev5 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 03000000000000000000000000000000
229874.630182031 6342 10 /dev/video6 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000806000000
229874.630242499 6342 11 /dev/v4l-subdev6 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
229874.631177291 6342 12 /dev/v4l-subdev2 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
229874.639462552 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000010000007f000000
229874.639526770 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 010000000d000000
229874.639595312 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000020000007f000000
229874.639645937 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 020000000e000000
229874.641124739 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 02000000
229874.641189947 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 01000000
229874.641267499 6342 12 /dev/v4l-subdev2 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 0200000000000000347778c37f000000 deref=030018000200000000000000347778c37f00000035ba5f3833c4faef807778c37f000000387c794f7900000000c0c14f7900000000c0c14f79000000e8157a4f7900000070a0c04f79000000a07778c37f000000f8b8794f7900000003000000000000000600000000000000c07778c37f000000d0bc794f7900000000c0c14f79000000509d794f79000000e07778c37f000000749d794f7900000003000000000000000300000000000000107878c37f000000a00f075079000000010000000000000000a0c04f790000002e90acd7590000000044c04f79000000107a78c37f00000024bcacd7590000000000add759000000e794acd7590000002e90acd7
229874.641524479 6342 11 /dev/v4l-subdev6 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 03000000000000000000000000000000
229874.642216406 6342 10 /dev/video3 VIDIOC_G_CTRL 0xc008561b 3 8 0 0e00000803000000
229874.642275937 6342 11 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 10 00000000000000000000005000000000
229874.643180937 6342 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 00000000000000000000000000000000
229874.650151458 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000010000007f000000
229874.650211302 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 010000000d000000
229874.650271718 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 001000000000000000100000000000000000000201000000020000007f000000
229874.650320052 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 020000000e000000
229874.650528281 6342 15 /dev/video3 VIDIOC_S_PARM 0xc0cc5616 3 204 0 090000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
229874.650683385 6342 9 /dev/ion ION_IOC_ALLOC 0xc0204900 3 32 0 0010000000000000001000000000000000000002010000000300000059000000
229874.650734322 6342 9 /dev/ion ION_IOC_SHARE 0xc0084904 3 8 0 0300000010000000
229874.650866562 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 03000000
229874.651484427 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 02000000
229874.651541145 6342 9 /dev/ion ION_IOC_FREE 0xc0044901 3 4 0 01000000
229874.651613072 6342 12 /dev/v4l-subdev0 VIDIOC_MSM_CSIPHY_IO_CFG 0xc01056c4 3 16 0 0200000000000000347778c37f000000 deref=204303000200000000000000347778c37f00000035ba5f3833c4faef807778c37f000000387c794f7900000000c0c14f7900000000c0c14f79000000e8157a4f7900000070a0c04f79000000a07778c37f000000f8b8794f7900000000000000000000000300000000000000c07778c37f000000d0bc794f7900000000c0c14f79000000509d794f79000000e07778c37f000000749d794f7900000000000000000000000000000000000000107878c37f000000a00f075079000000010000000000000000a0c04f790000000000add7590000000044c04f79000000107a78c37f000000f8ceacd7590000000000add759000000847978c37f0000000000add7
229874.651830520 6342 11 /dev/v4l-subdev3 VIDIOC_MSM_CSID_IO_CFG 0xc01056c5 3 16 0 03000000000000000000000000000000
229874.652578645 6342 4 /dev/syncboss0 WRITE - 0 0 4 2da30198
229874.652634270 6342 4 /dev/syncboss0 WRITE - 0 0 4 2fa40198
229874.653470885 6342 4 /dev/syncboss0 WRITE - 0 0 3 290000
