#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
173356604252468,0,0,0,-9.82580361,-0.703895288,0.553060583
173356605258496,0,0,0,-9.83538042,-0.715866296,0.553060583
173356606265525,0,0,0,-9.82819781,-0.711077893,0.560243188
173356607271554,0,0,0,-9.82580361,-0.7206547,0.560243188
173356608277582,0,0,0,-9.84735143,-0.727837305,0.550666382
173356609283611,0,0,0,-9.83298622,-0.730231506,0.53390697
173356610290640,0,0,0,-9.82580361,-0.727837305,0.543483777
173356611296668,0,0,0,-9.84735143,-0.723048901,0.560243188
173356612302697,0,0,0,-9.87368765,-0.725443103,0.553060583
173356613308726,0,0,0,-9.84974563,-0.718260498,0.550666382
173356614314754,0,0,0,-9.83538042,-0.7206547,0.557848987
173356615321783,0,0,0,-9.84974563,-0.7206547,0.550666382
173356616327812,0,0,0,-9.81622681,-0.718260498,0.536301172
173356617333840,0,0,0,-9.79228479,-0.711077893,0.536301172
173356618339869,0,0,0,-9.81622681,-0.67755907,0.514753357
173356619345897,-0.0106526444,-0.00958737992,0.00852211497,-9.83059202,-0.701501086,0.521935962
173356620351926,-0.0745685105,-0.0681769197,0.0681769197,-9.82101521,-0.742202515,0.557848987
173356621357955,-0.0628505976,-0.0713727172,0.0809600971,-9.83059202,-0.746990918,0.545877979
173356622364983,0.00745685053,-0.0223705511,0.0426105774,-9.84974563,-0.746990918,0.53390697
173356623371012,0.0532632176,0.0127831722,0.0106526444,-9.86889924,-0.723048901,0.557848987
173356624377041,0.0617853331,0.0213052887,0.00426105748,-9.86411084,-0.715866296,0.569819995
173356625383069,0.0543284821,0.0149137011,0.00852211497,-9.84735143,-0.703895288,0.543483777
173356626389098,0.0511326888,0.0106526444,0.0117179078,-9.84974563,-0.689530078,0.514753357
173356627395127,0.0521979532,0.0106526444,0.0117179078,-9.83298622,-0.703895288,0.509964954
173356628402155,0.0532632176,0.0127831722,0.0117179078,-9.84016882,-0.708683691,0.53390697
173356629408184,0.0532632176,0.0127831722,0.0117179078,-9.84016882,-0.715866296,0.54827218
173356630414213,0.0532632176,0.0117179078,0.00958737992,-9.84974563,-0.73501991,0.536301172
173356631420241,0.0532632176,0.0117179078,0.00958737992,-9.85932244,-0.744596716,0.524330164
173356632426270,0.0543284821,0.0117179078,0.0106526444,-9.83059202,-0.727837305,0.514753357
173356633432299,0.0543284821,0.0106526444,0.0106526444,-9.85213983,-0.718260498,0.53390697
173356634438327,0.0543284821,0.00958737992,0.0106526444,-9.84974563,-0.723048901,0.553060583
173356635445356,0.0553937465,0.00958737992,0.00958737992,-9.82819781,-0.732625708,0.545877979
173356636451385,0.0543284821,0.00958737992,0.00958737992,-9.84256302,-0.711077893,0.543483777
173356637457413,0.0543284821,0.00958737992,0.00958737992,-9.83777462,-0.699106885,0.541089575
173356638463442,0.0532632176,0.00958737992,0.00958737992,-9.82101521,-0.732625708,0.53390697
173356639469471,0.0532632176,0.00958737992,0.00958737992,-9.83298622,-0.725443103,0.54827218
173356640475499,0.0543284821,0.0117179078,0.00958737992,-9.83777462,-0.711077893,0.54827218
173356641481528,0.0543284821,0.0127831722,0.00958737992,-9.81622681,-0.715866296,0.529118567
173356642488556,0.0543284821,0.0127831722,0.0106526444,-9.81622681,-0.725443103,0.529118567
173356643494585,0.0532632176,0.0117179078,0.0106526444,-9.8138326,-0.742202515,0.536301172
