# timestamp tx ty tz qx qy qz qw
102.500000000 -0.222971314 -0.109043289 0.059182424 0.024500830 -0.019336717 -0.998771155 0.038496491
102.533333333 -0.250006253 -0.109494725 0.059766773 0.027276235 -0.022604270 -0.998780802 0.034379686
102.566666666 -0.265859056 -0.113357053 0.064023961 0.030299058 -0.023058723 -0.998429119 0.041104210
102.600000000 -0.279132451 -0.119269060 0.067140173 0.031951302 -0.024067508 -0.998265321 0.043199738
102.633333333 -0.293624596 -0.125789936 0.070528744 0.033765196 -0.025154234 -0.998076615 0.045499966
102.666666666 -0.307934365 -0.132308580 0.073859647 0.035570913 -0.026210021 -0.997879969 0.047784019
102.700000000 -0.322053058 -0.138826187 0.077135707 0.037366374 -0.027236808 -0.997675649 0.050052076
102.733333333 -0.335970124 -0.145339289 0.080351943 0.039148590 -0.028231559 -0.997464300 0.052300442
102.766666666 -0.314773970 -0.129643620 0.087348782 0.040545080 -0.031830436 -0.996987612 0.057953606
102.800000000 -0.332945619 -0.135335305 0.089576454 0.043014893 -0.032864349 -0.996758615 0.059514002
102.833333333 -0.347555298 -0.143320343 0.087844034 0.045499976 -0.033967232 -0.996474940 0.061754952
102.866666666 -0.359446404 -0.148289412 0.090675544 0.047530948 -0.034862803 -0.996200801 0.064104277
102.900000000 -0.401266572 -0.137293708 0.094548556 0.050318471 -0.037632611 -0.995970612 0.063987332
102.933333333 -0.413492921 -0.171912657 0.099887158 0.050223925 -0.037288873 -0.995603674 0.069716723
102.966666666 -0.427639664 -0.171904120 0.103403445 0.052401501 -0.037642191 -0.995283894 0.072437000
103.000000000 -0.436088912 -0.191656787 0.101274838 0.054392715 -0.038809648 -0.994927384 0.075198038
103.033333333 -0.449311518 -0.199270159 0.106680594 0.056097807 -0.039775735 -0.994610149 0.077598830
103.066666666 -0.460946842 -0.206722273 0.112442276 0.057818892 -0.040556335 -0.994295706 0.079926270
103.100000000 -0.465467141 -0.227951544 0.111920146 0.059480416 -0.041213311 -0.993965167 0.082442642
103.133333333 -0.474484697 -0.238095833 0.114955904 0.061446940 -0.041951659 -0.993614141 0.084824937
103.166666666 -0.481384515 -0.222958531 0.116997059 0.063178849 -0.042159387 -0.993294697 0.087158843
103.200000000 -0.497804711 -0.226983808 0.119656319 0.064880276 -0.042606191 -0.992980434 0.089247518
103.233333333 -0.510677003 -0.229495028 0.122480049 0.066520373 -0.042974658 -0.992666441 0.091332121
103.266666666 -0.520391888 -0.234332918 0.125070715 0.068388003 -0.043422652 -0.992355083 0.093107161
103.300000000 -0.532310491 -0.237901086 0.128034540 0.069897298 -0.043897908 -0.992035871 0.095142904
103.333333333 -0.541729566 -0.242386271 0.129035428 0.071690228 -0.044080477 -0.991697472 0.097229348
103.366666666 -0.551286526 -0.248612123 0.130902199 0.073118096 -0.044586738 -0.991377898 0.099174750
103.400000000 -0.562898173 -0.254054858 0.132267127 0.074809919 -0.044929675 -0.991064231 0.100878590
103.433333333 -0.573596688 -0.259469522 0.133639415 0.076259844 -0.045245016 -0.990746288 0.102757564
103.466666666 -0.583051671 -0.265862933 0.135114903 0.077691050 -0.045503382 -0.990430279 0.104601170
103.500000000 -0.593018275 -0.272115079 0.136114829 0.079159355 -0.045761008 -0.990108220 0.106421048
103.533333333 -0.601897056 -0.279081461 0.136955932 0.080513190 -0.046018209 -0.989813255 0.108026250
103.566666666 -0.608750178 -0.282579944 0.138025012 0.082010406 -0.046071867 -0.989506975 0.109670516
103.600000000 -0.616137286 -0.286792681 0.138549153 0.083410493 -0.046134385 -0.989205366 0.111297133
103.633333333 -0.623397319 -0.291807973 0.139263899 0.084850175 -0.046264721 -0.988891717 0.112930050
103.666666666 -0.630381471 -0.295797674 0.139829978 0.086305049 -0.046160518 -0.988584266 0.114550404
103.700000000 -0.634553188 -0.299531945 0.140392913 0.087748941 -0.046290667 -0.988281227 0.116006523
103.733333333 -0.640151502 -0.303717362 0.140755125 0.089081045 -0.046346064 -0.987956452 0.117722803
103.766666666 -0.646371978 -0.308056018 0.141155773 0.090262433 -0.046339191 -0.987649902 0.119386111
103.800000000 -0.652435665 -0.312063529 0.141440134 0.091400291 -0.046331709 -0.987352817 0.120970135
103.833333333 -0.657511018 -0.316981272 0.141987867 0.092549660 -0.046268658 -0.987047671 0.122599620
103.866666666 -0.661123439 -0.320572302 0.142439714 0.093666174 -0.046086523 -0.986732569 0.124344351
103.900000000 -0.664754158 -0.323628691 0.142851233 0.094897953 -0.045696744 -0.986416780 0.126048092
103.933333333 -0.667905231 -0.325808685 0.142368458 0.095860061 -0.045348131 -0.986124033 0.127725438
103.966666666 -0.669723589 -0.327700980 0.142472150 0.096882960 -0.044935292 -0.985837304 0.129303213
104.000000000 -0.672070183 -0.329931705 0.142162343 0.097884874 -0.044526634 -0.985549894 0.130871452
104.033333333 -0.674390615 -0.332773699 0.141705616 0.098792819 -0.044140482 -0.985269739 0.132420311
104.066666666 -0.676978112 -0.336223604 0.141220518 0.099662480 -0.043710463 -0.984989299 0.133988309
104.099999999 -0.679515534 -0.339108583 0.141025440 0.100609435 -0.043142080 -0.984702771 0.135561632
104.133333333 -0.681525650 -0.342043550 0.140272032 0.101295245 -0.042525135 -0.984432468 0.137199135
104.166666666 -0.683132353 -0.345422424 0.139543857 0.102034782 -0.041955149 -0.984168439 0.138712478
104.200000000 -0.684800800 -0.348713700 0.138673324 0.102730879 -0.041385790 -0.983915801 0.140154486
104.233333333 -0.687294803 -0.351906391 0.137560415 0.103270896 -0.040749259 -0.983673070 0.141640079
104.266666666 -0.688666231 -0.355133995 0.136536961 0.103834040 -0.040125279 -0.983445899 0.142977681
104.300000000 -0.690244288 -0.358238531 0.135522107 0.104337626 -0.039432668 -0.983225478 0.144313494
104.333333333 -0.691996137 -0.362332187 0.134277960 0.104839389 -0.038860337 -0.982986185 0.145728296
104.366666666 -0.693639752 -0.365009264 0.132806201 0.105244688 -0.038081573 -0.982772916 0.147073946
104.400000000 -0.695054095 -0.366926604 0.130730789 0.105761814 -0.037217034 -0.982544802 0.148442050
104.433333333 -0.696703311 -0.369184745 0.128840561 0.106113263 -0.036358856 -0.982329048 0.149825397
104.466666666 -0.697752655 -0.371149255 0.126736729 0.106508118 -0.035421877 -0.982114009 0.151173362
104.500000000 -0.698936818 -0.373186426 0.124644011 0.106783187 -0.034484215 -0.981912244 0.152500931
104.533333333 -0.699752486 -0.374591350 0.122216621 0.107099745 -0.033656984 -0.981716243 0.153720755
104.566666666 -0.700393398 -0.377403269 0.120207689 0.107236187 -0.032823913 -0.981530020 0.154989711
104.600000000 -0.700414512 -0.379773580 0.118177976 0.107326592 -0.031936552 -0.981362524 0.156168676
104.633333333 -0.700152311 -0.382411724 0.116475844 0.107396161 -0.031128631 -0.981203061 0.157281992
104.666666666 -0.699511138 -0.384346696 0.114432991 0.107417218 -0.030207527 -0.981058050 0.158348187
104.700000000 -0.697597453 -0.386441029 0.112207609 0.107298549 -0.029209698 -0.980929292 0.159409970
104.733333333 -0.695512336 -0.387988787 0.110075789 0.107227596 -0.028246592 -0.980809261 0.160366976
104.766666666 -0.692969513 -0.389406863 0.107850995 0.107052677 -0.027226494 -0.980710253 0.161263270
104.800000000 -0.690037030 -0.390612556 0.105495604 0.106819665 -0.026168293 -0.980621393 0.162131006
104.833333333 -0.686472230 -0.392539567 0.103170189 0.106505722 -0.025146566 -0.980539875 0.162989983
104.866666666 -0.683691291 -0.394296484 0.101068046 0.106224011 -0.024147426 -0.980446884 0.163881875
104.900000000 -0.680091714 -0.395699920 0.098618908 0.105865404 -0.023046704 -0.980374271 0.164704748
104.933333333 -0.675658399 -0.397647445 0.096287094 0.105440294 -0.022031601 -0.980307944 0.165509178
104.966666666 -0.671004946 -0.398773838 0.094013534 0.105068832 -0.020984138 -0.980250048 0.166222892
105.000000000 -0.666165958 -0.399177465 0.091296402 0.104692195 -0.019850116 -0.980190364 0.166950192
105.033333333 -0.662225010 -0.399875393 0.088619653 0.104203061 -0.018681365 -0.980132905 0.167726612
105.066666666 -0.657588911 -0.400166712 0.085924470 0.103699017 -0.017486927 -0.980090002 0.168417069
105.100000000 -0.652943484 -0.400686714 0.083316465 0.103115166 -0.016342107 -0.980056624 0.169083446
105.133333333 -0.648334972 -0.400397528 0.080518753 0.102550373 -0.015074828 -0.980035072 0.169668583
105.166666666 -0.643888117 -0.400138636 0.077717969 0.101942575 -0.013824562 -0.980022483 0.170213175
105.200000000 -0.639474780 -0.399861116 0.074883142 0.101251156 -0.012528388 -0.980012697 0.170781605
105.233333333 -0.633906111 -0.399886132 0.071947990 0.100459385 -0.011212129 -0.980025871 0.171264393
105.266666666 -0.628579005 -0.399699595 0.069191623 0.099669913 -0.009919831 -0.980036868 0.171741788
105.300000000 -0.622920082 -0.399326794 0.066262417 0.098824765 -0.008595645 -0.980060833 0.172164294
105.333333333 -0.617838082 -0.399036084 0.063157507 0.097887206 -0.007229912 -0.980106346 0.172503254
105.366666666 -0.612802849 -0.398531371 0.059942402 0.096876808 -0.005825375 -0.980157199 0.172837538
105.400000000 -0.606354574 -0.398438021 0.057048418 0.095841766 -0.004531206 -0.980218989 0.173102738
105.433333333 -0.599586333 -0.397933199 0.053911988 0.094790498 -0.003184683 -0.980296949 0.173270053
105.466666666 -0.592994979 -0.397395707 0.051080324 0.093731283 -0.001900327 -0.980375990 0.173417859
105.500000000 -0.585772802 -0.397030544 0.048063971 0.092575097 -0.000589255 -0.980469021 0.173522341
105.533333333 -0.579583765 -0.396594778 0.045034913 0.091352313 0.000782120 -0.980570818 0.173594394
105.566666666 -0.572372787 -0.395956998 0.041877457 0.090104351 0.002146046 -0.980668517 0.173683217
105.600000000 -0.565916747 -0.394675934 0.038766832 0.088839996 0.003477942 -0.980768546 0.173748146
105.633333333 -0.559146761 -0.393757034 0.035666691 0.087497881 0.004790303 -0.980887830 0.173724605
105.666666666 -0.552068975 -0.393294380 0.032533001 0.086083559 0.006102663 -0.981018510 0.173652130
105.700000000 -0.545140450 -0.392678807 0.029445763 0.084651120 0.007404458 -0.981156506 0.173525999
105.733333333 -0.537435991 -0.392142621 0.026186074 0.083193581 0.008736716 -0.981301138 0.173351016
105.766666666 -0.528944992 -0.392289636 0.022978259 0.081607746 0.010092007 -0.981461317 0.173124263
105.800000000 -0.521295136 -0.391733872 0.019922946 0.080113407 0.011434048 -0.981616221 0.172860344
105.833333333 -0.513454640 -0.390805507 0.016867958 0.078556284 0.012776137 -0.981768375 0.172616737
105.866666666 -0.505366031 -0.389822431 0.013808333 0.076962398 0.014127107 -0.981926113 0.172332011
105.900000000 -0.497501186 -0.388618437 0.010805467 0.075367720 0.015466167 -0.982086800 0.172005874
105.933333333 -0.489223246 -0.387535484 0.007785903 0.073741003 0.016800953 -0.982249352 0.171657227
105.966666666 -0.481442165 -0.385956752 0.004830239 0.072083743 0.018154978 -0.982412723 0.171287981
106.000000000 -0.473131392 -0.384462149 0.001692752 0.070354899 0.019561144 -0.982589584 0.170836938
106.033333333 -0.465317458 -0.383343024 -0.001096163 0.068594733 0.020899023 -0.982770945 0.170350411
106.066666666 -0.457482561 -0.382043835 -0.003931292 0.066779599 0.022312094 -0.982950068 0.169858236
106.100000000 -0.449419300 -0.380817617 -0.006740377 0.064918461 0.023718964 -0.983132412 0.169333000
106.133333333 -0.440094548 -0.380531521 -0.009696913 0.063000009 0.025078129 -0.983333408 0.168693494
106.166666666 -0.431648482 -0.379470584 -0.012423477 0.061127239 0.026440153 -0.983526811 0.168045799
106.200000000 -0.423203296 -0.378167700 -0.014838248 0.059245969 0.027755457 -0.983718215 0.167385850
106.233333333 -0.413989756 -0.376973929 -0.017260985 0.057318608 0.029128400 -0.983915348 0.166663438
106.266666666 -0.404682623 -0.375717389 -0.019513680 0.055407404 0.030375856 -0.984127753 0.165830918
106.300000000 -0.395407926 -0.374281503 -0.021712363 0.053462171 0.031720017 -0.984329367 0.165019193
106.333333333 -0.381365645 -0.375429223 -0.024447888 0.051402955 0.033007566 -0.984580214 0.163920832
106.366666666 -0.372459955 -0.373933846 -0.026273305 0.049537295 0.034120057 -0.984783163 0.163046006
106.400000000 -0.362685284 -0.372260712 -0.028172583 0.047529825 0.035351865 -0.985005602 0.162034333
106.433333333 -0.352593049 -0.370691612 -0.030119212 0.045527514 0.036483478 -0.985235828 0.160955165
106.466666666 -0.341581955 -0.369432031 -0.031992961 0.043512524 0.037789343 -0.985468071 0.159785192
106.500000000 -0.330922127 -0.367976171 -0.033685222 0.041509243 0.038966860 -0.985697969 0.158612989
106.533333333 -0.319975545 -0.366391199 -0.035441364 0.039467334 0.040074550 -0.985926841 0.157431329
106.566666666 -0.308654653 -0.364763720 -0.037183618 0.037481128 0.041158547 -0.986149849 0.156235766
106.600000000 -0.297955624 -0.362900727 -0.038842385 0.035475034 0.042111916 -0.986376656 0.155013551
106.633333333 -0.287338651 -0.360995479 -0.040434794 0.033477815 0.043138847 -0.986599391 0.153752780
106.666666666 -0.276071519 -0.359351143 -0.042063925 0.031452712 0.044194709 -0.986828861 0.152401945
106.700000000 -0.264805916 -0.357673120 -0.043609424 0.029445326 0.045222450 -0.987058078 0.151010775
