# timestamp tx ty tz qx qy qz qw
102.500000000 -0.236348481 -0.104200446 0.057566259 0.028978011 -0.021182061 -0.998620381 0.038326632
102.533333333 -0.215299092 -0.111831131 0.066898276 0.024837217 -0.021698646 -0.998442081 0.045007683
102.566666666 -0.242757471 -0.129576789 0.065124990 0.030049991 -0.020981808 -0.998257187 0.046253120
102.600000000 -0.255265886 -0.135484186 0.071024823 0.031571717 -0.021790812 -0.998070144 0.048830055
102.633333333 -0.268039547 -0.143583406 0.074730791 0.033789686 -0.022958991 -0.997839366 0.051456208
102.666666666 -0.280285833 -0.151515509 0.078284839 0.035940417 -0.024066551 -0.997603850 0.053996718
102.700000000 -0.292333015 -0.159487232 0.081784888 0.038080019 -0.025144068 -0.997358013 0.056521519
102.733333333 -0.304179192 -0.167498959 0.085226737 0.040205842 -0.026189302 -0.997102325 0.059030191
102.766666666 -0.317524119 -0.172029514 0.090112219 0.041208765 -0.027358029 -0.996888469 0.061373908
102.800000000 -0.328425635 -0.179555021 0.093375823 0.043145763 -0.028281846 -0.996632378 0.063737619
102.833333333 -0.335830165 -0.125311930 0.103759749 0.047282325 -0.032084108 -0.996184873 0.065959770
102.866666666 -0.348059474 -0.129779147 0.107775657 0.049622956 -0.032789013 -0.995867449 0.068632836
102.900000000 -0.358961270 -0.133818571 0.111362115 0.051731317 -0.033394084 -0.995570997 0.071042918
102.933333333 -0.353435612 -0.140093594 0.114385018 0.054294138 -0.035045217 -0.995113377 0.074654851
102.966666666 -0.382315077 -0.180233302 0.110368327 0.057205514 -0.035171974 -0.994928070 0.074890565
103.000000000 -0.396669674 -0.187274265 0.115300569 0.059582596 -0.036436191 -0.994606117 0.076687612
103.033333333 -0.409705222 -0.194348370 0.116762357 0.061736608 -0.037354263 -0.994263851 0.078947107
103.066666666 -0.424004353 -0.201384310 0.118985286 0.063811526 -0.037995059 -0.993931423 0.081146730
103.100000000 -0.438694177 -0.207927208 0.121733552 0.065817304 -0.038447720 -0.993614425 0.083187918
103.133333333 -0.454149133 -0.216622122 0.124916405 0.067626330 -0.039059626 -0.993304033 0.085135906
103.166666666 -0.470287757 -0.228442265 0.128677706 0.069472074 -0.039565784 -0.992949087 0.087523089
103.200000000 -0.480333453 -0.218246398 0.132440829 0.071121436 -0.040088101 -0.992744257 0.088280945
