#timestamp [ns],w_x,w_y,w_z,a_x,a_y,a_z
4318957525579,0.0033997328,0.0622107125,0.010045074,0.397555231,9.87017738,-0.344695184
4318958532587,0.0033997328,0.0622107125,0.010045074,0.440830521,9.84414809,-0.332509288
4318959538595,0.0033997328,0.0622107125,0.010045074,0.421760485,9.83201328,-0.330193089
4318960545603,0.0033997328,0.0622107125,0.010045074,0.409772883,9.84880458,-0.36621637
4318961551611,0.0033997328,0.0622107125,0.010045074,0.426333671,9.88735919,-0.397322795
4318962558620,0.0033997328,0.0622107125,0.010045074,0.435958771,9.88265717,-0.399676983
4318963565628,0.0033997328,0.0622107125,0.010045074,0.4145611,9.86816048,-0.41175717
4318964571636,0.0033997328,0.0622107125,0.010045074,0.385760626,9.86785847,-0.39270221
4318965577644,0.0033997328,0.0622107125,0.010045074,0.414477795,9.85841146,-0.363799947
4318966584652,0.0033997328,0.0622107125,0.010045074,0.433530153,9.86569762,-0.349330747
4318967590661,0.0033997328,0.0622107125,0.010045074,0.426277488,9.87522462,-0.351762691
4318968597669,0.0033997328,0.0622107125,0.010045074,0.419127013,9.88003225,-0.373375301
4318969603677,0.0033997328,0.0622107125,0.010045074,0.418999642,9.90404283,-0.39256338
4318970610685,0.0033997328,0.0622107125,0.010045074,0.407054899,9.90639159,-0.407003315
4318971616693,0.0033997328,0.0622107125,0.010045074,0.376028982,9.89900833,-0.421525407
4318972623702,0.0150526224,0.0773607256,-0.00800048439,0.397517459,9.89911418,-0.4022483
4318973629710,0.0553843594,0.133710853,-0.0972441607,0.440441623,9.89685415,-0.342113831
4318974636718,0.0481906708,0.10693819,-0.102576121,0.435581729,9.88949493,-0.303769332
4319452698611,-0.00773106719,0.000119709395,0.00260305692,0.42876834,9.8874217,-0.409300905
4319453704619,-0.00772668479,0.000124636446,0.00153867906,0.419215162,9.89220129,-0.428526355
4319454711627,-0.0077223024,0.000129563498,0.000474300683,0.388187548,9.8799866,-0.431058523
4319455717635,-0.00665766309,0.000138005228,0.000480405974,0.400073204,9.87998891,-0.404630517
4319456724644,-0.00559302274,0.000146446965,0.000486511271,0.438382056,9.87304823,-0.385277508
4319457730652,-0.00665766309,0.000138005228,0.000480405974,0.440908983,9.85147709,-0.373272681
4319458737660,-0.00665766309,0.000138005228,0.000480405974,0.417102069,9.82970093,-0.363781954
4319459743668,-0.0077223024,0.000129563498,0.000474300683,0.414614854,9.83924092,-0.358999529
4319460749676,-0.00771282712,-0.000939964734,0.000475607332,0.426215498,9.89206133,-0.373346654
4319461756685,-0.00772668479,0.000124636446,0.00153867906,0.431103965,9.8897922,-0.397302256
4319462762693,-0.00666204549,0.000133078175,0.00154478435,0.431390917,9.85387975,-0.397292989
4319463769701,-0.00453714667,0.000145034604,0.00262137281,0.445593313,9.87072095,-0.387642892
4319464775709,-0.00454662195,0.00121456284,0.00262006616,0.455051085,9.88998642,-0.397196472
4319465782717,-0.00453276427,0.000149961654,0.00155699495,0.457552342,9.86355801,-0.366008508
4319466788725,-0.00454223955,0.00121948989,0.0015556883,0.440918181,9.83216865,-0.330108461
4319467794734,-0.00560688042,0.00121104815,0.001549583,0.409861994,9.82958233,-0.347029526
4319468801742,-0.0077223024,0.000129563498,0.000474300683,0.404940355,9.85113405,-0.359044932
4319469807750,-0.00771792,0.000134490549,-0.000590077177,0.387965244,9.87250247,-0.347135853
4319470814758,-0.00664380542,-0.000926595954,-0.000582665236,0.388164781,9.86064369,-0.378303353
4319471820766,-0.00558354747,-0.000923081267,0.000487817921,0.409840206,9.85853637,-0.409378118
4319472827775,-0.0045189066,-0.000914639526,0.000493923221,0.409572139,9.87998042,-0.380610827
4319473833783,-0.004523289,-0.000919566579,0.0015583016,0.433436198,9.88249985,-0.36132376
4319474840791,-0.00452838188,0.000154888707,0.000492616572,0.41919869,9.86803558,-0.366178999
