#host_mono_ns,seq,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
24014798237920,17420,-0.33051452,0.0917586684,-1.4361912,-0.0696063787,-0.642372072,-0.108503997,0.755473375
24014814864483,17436,-0.323853642,0.0908243135,-1.43907046,-0.0692664161,-0.645184457,-0.108268626,0.753138125
24014831618597,17453,-0.316534787,0.089885138,-1.44219065,-0.0691874325,-0.647405446,-0.107687071,0.751320779
24014848199639,17469,-0.309280485,0.0890639424,-1.44507837,-0.069501996,-0.648542881,-0.106806815,0.750435889
24014864867399,17486,-0.301261932,0.0882707611,-1.44808948,-0.0700625703,-0.648618698,-0.105431214,0.75051266
24014881554899,17502,-0.29350391,0.0876068473,-1.45088458,-0.0706790537,-0.64768374,-0.103693955,0.751503706
24014898218649,17519,-0.284914851,0.0870001465,-1.45380783,-0.0713580549,-0.645667851,-0.10143549,0.753479958
24014914909899,17535,-0.276601791,0.0865270197,-1.45654869,-0.0719563961,-0.642912865,-0.099022828,0.756095171
24014931528337,17552,-0.267486811,0.0861503929,-1.45950222,-0.0726264641,-0.639153838,-0.0963162184,0.759559751
24014948226722,17569,-0.258064032,0.0858973116,-1.46243525,-0.0734533146,-0.634614646,-0.0937682539,0.763594449
24014964877608,17585,-0.248876065,0.0857693851,-1.46505976,-0.0745347589,-0.629652143,-0.0916265771,0.767845988
24014981534170,17601,-0.239392638,0.0857990086,-1.46765685,-0.0759216622,-0.62393558,-0.0897362083,0.772585154
24014998222712,17618,-0.229112118,0.0860705823,-1.47053123,-0.0776299164,-0.617037594,-0.087850742,0.778151989
24015014865889,17635,-0.218576312,0.0866113752,-1.47346878,-0.0792934373,-0.609343886,-0.0858329311,0.784248292
24015031541097,17651,-0.208556131,0.0872510076,-1.47629488,-0.0805773064,-0.601575613,-0.0835293531,0.790339828
24015048228441,17668,-0.197737366,0.0880789831,-1.47923648,-0.0817879736,-0.592769444,-0.0807362199,0.797130346
